Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
मजा,3,0,0,0,0,0,-1,fun
काटक,2,1,0,0,0,0,-0.3333333333,Katak
समुद्रकिनारी राहतात,3,0,0,0,0,0,-1,Lives by the sea
लाडक्या,3,0,0,0,0,0,-1,darling
गरिबांचे,3,0,0,0,0,0,-1,of the poor
संवेदनशील,3,0,0,0,0,0,-1,Sensitive
लाकूडतोड,3,0,0,0,0,0,-1,Lumber
बंद,3,0,0,0,0,0,-1,off
उष्मा,3,0,0,0,0,0,-1,the heat
शैलीदार,3,0,0,0,0,0,-1,Stylish
अरब,3,0,0,0,0,0,-1,Arab
भारताचा पंतप्रधान,3,0,0,0,0,0,-1,Prime Minister of India
धान उत्पादक,3,0,0,0,0,0,-1,Paddy grower
शिकार,3,0,0,0,0,0,-1,hunting
पर्वतारोहण,3,0,0,0,0,0,-1,mountain climbing
कार्यशील,3,0,0,0,0,0,-1,functional
खानाबदोश,2,1,0,0,0,0,-0.3333333333,nomadic
माणसाला जागृत करते,3,0,0,0,0,0,-1,Awakens man
आदिवासी,2,0,1,0,0,0,0,Adivasi
हिमालय,3,0,0,0,0,0,-1,The Himalayas
भाषा-प्रेमी,3,0,0,0,0,0,-1,language-lover
धर्म,3,0,0,0,0,0,-1,religion
कर्मचाऱ्यांची संख्या,3,0,0,0,0,0,-1,Number of employees
ٹھنڈا,1,0,0,0,0,2,-0.3333333333,cold
भाषे,3,0,0,0,0,0,-1,language
अतिशय धार्मिक,3,0,0,0,0,0,-1,Very religious
गरिबी,2,1,0,0,0,0,-0.3333333333,Poverty
शीघ्रगामी,3,0,0,0,0,0,-1,prompt
धान्याचे उत्पादन,3,0,0,0,0,0,-1,Grain production
चांगले विनोद,3,0,0,0,0,0,-1,Good humor
धावक,3,0,0,0,0,0,-1,the runner
मधुर बोली,3,0,0,0,0,0,-1,sweet speech
दाढीदार,3,0,0,0,0,0,-1,bearded
कुत्रे,0,1,1,1,0,0,2,dogs
दळणवळण,2,1,0,0,0,0,-0.3333333333,Communication
अभ्यासू,3,0,0,0,0,0,-1,studious
घोडेस्वारी,3,0,0,0,0,0,-1,horse riding
संपूर्ण जगात बोलले जाते,3,0,0,0,0,0,-1,Spoken all over the world
भाषेतील अद्वितीय उच्चार,3,0,0,0,0,0,-1,Unique pronunciation of the language
शीतल,3,0,0,0,0,0,-1,cold
विनोद करणे,3,0,0,0,0,0,-1,to joke
सायकल रिक्षा चालक,3,0,0,0,0,0,-1,Cycle rickshaw driver
डोक्यावर भांडे,3,0,0,0,0,0,-1,Pot on the head
कडक शिजवलेल्या मटणात चांगले,3,0,0,0,0,0,-1,Good with hard cooked meat
चांगले खा,3,0,0,0,0,0,-1,eat well
भिंती,3,0,0,0,0,0,-1,the walls
धानाचा पिकांवर आधारित,3,0,0,0,0,0,-1,Based on paddy crops
घाईघाईची,2,1,0,0,0,0,-0.3333333333,in a hurry
कबीर,3,0,0,0,0,0,-1,Kabir
धनाढ्य,3,0,0,0,0,0,-1,wealthy
माणसाचा व्यवसाय,2,1,0,0,0,0,-0.3333333333,business of man
खान,3,0,0,0,0,0,-1,Khan
कला,3,0,0,0,0,0,-1,Art
कडक मेहनत,3,0,0,0,0,0,-1,hard work
व्यापार,3,0,0,0,0,0,-1,Trade
भाषेतील विविधता,3,0,0,0,0,0,-1,Language diversity
शिष्टाचार,3,0,0,0,0,0,-1,Etiquette
द्रुत,2,1,0,0,0,0,-0.3333333333,quickly
प्रेमी,3,0,0,0,0,0,-1,lovers
जास्त काम,3,0,0,0,0,0,-1,more work
शीर्ष,3,0,0,0,0,0,-1,top
शराबी,0,1,2,0,0,0,1.666666667,alcoholic
गोरा,2,0,0,0,1,0,0.6666666667,blonde
मितव्ययी,3,0,0,0,0,0,-1,Thrifty
सामर्थ्यशाली,3,0,0,0,0,0,-1,Powerful
मेक्सिकन,3,0,0,0,0,0,-1,Mexican
शांतीपूर्ण,3,0,0,0,0,0,-1,Peaceful
जयशंकर प्रसाद,3,0,0,0,0,0,-1,Jaishankar Prasad
मूडी,2,1,0,0,0,0,-0.3333333333,moody
माणसांसारखा माणूस,3,0,0,0,0,0,-1,A human being
शांतशील,3,0,0,0,0,0,-1,peaceful
तीक्ष्ण,3,0,0,0,0,0,-1,sharp
शिक्षणतज्ञ,3,0,0,0,0,0,-1,Educationist
पर्वतारोही,3,0,0,0,0,0,-1,Mountaineer
गायनासाठी प्रसिद्ध,3,0,0,0,0,0,-1,Famous for singing
अरबी,3,0,0,0,0,0,-1,Arabic
भेळ खाणे,3,0,0,0,0,0,-1,eating lamb
निष्पक्ष,3,0,0,0,0,0,-1,fair
माणसांशी व्यवहार,3,0,0,0,0,0,-1,Dealing with people
शांतपणे,3,0,0,0,0,0,-1,quietly
माणसाला प्रेमासाठी जन्म देतो,3,0,0,0,0,0,-1,Gives birth to man for love
लंगर,3,0,0,0,0,0,-1,Anchor
उज्ज्वल,3,0,0,0,0,0,-1,bright
गंदे,0,0,3,0,0,0,2,dirty
क्रिकेट,3,0,0,0,0,0,-1,Cricket
विलासी,2,1,0,0,0,0,-0.3333333333,luxury
भाषा,3,0,0,0,0,0,-1,language
ढोलकी,3,0,0,0,0,0,-1,the drummer
स्वप्न पाहणारा,3,0,0,0,0,0,-1,the dreamer
खेळाडू,3,0,0,0,0,0,-1,player
माणसाचा आकार,3,0,0,0,0,0,-1,human shape
लूडो,3,0,0,0,0,0,-1,Ludo
कठोर परिश्रम,3,0,0,0,0,0,-1,hard work
कट्टर,0,1,2,0,0,0,1.666666667,fanatic
भितीदायक,2,1,0,0,0,0,-0.3333333333,scary
विनोदपूर्ण,3,0,0,0,0,0,-1,funny
लाजवाब खाद्यपदार्थ,3,0,0,0,0,0,-1,Amazing food
भावनाशील,3,0,0,0,0,0,-1,emotional
परंपरागत,3,0,0,0,0,0,-1,Conventional
नारळाचे पाणी,3,0,0,0,0,0,-1,Coconut water
गर्मजोशीले,1,1,1,0,0,0,0.6666666667,warm
ڈاکٹر,0,0,0,0,0,3,0,Dr
कृषी-आधारित,3,0,0,0,0,0,-1,Agriculture-based
लांब अंतरावर चालण्यात चांगले,3,0,0,0,0,0,-1,Good at walking long distances
समुद्रकिनारी राहणे,3,0,0,0,0,0,-1,Beach living
मद्यपी,0,1,2,0,0,0,1.666666667,alcoholic
धर्मांध,2,0,1,0,0,0,0,a bigot
बोलका,3,0,0,0,0,0,-1,talkative
शांतिपूर्ण,3,0,0,0,0,0,-1,peaceful
खेळकर,3,0,0,0,0,0,-1,playful
माउंट एव्हरेस्ट चढणे,3,0,0,0,0,0,-1,Climbing Mount Everest
वनीकरण,3,0,0,0,0,0,-1,Forestry
शीर्ष खेळाडू,3,0,0,0,0,0,-1,Top players
स्कीइंग,3,0,0,0,0,0,-1,Skiing
विनोद करायला आवडते,3,0,0,0,0,0,-1,Likes to joke
नाव,3,0,0,0,0,0,-1,name
मद्य,1,2,0,0,0,0,0.3333333333,alcohol
ढाबा,3,0,0,0,0,0,-1,dhaba
मधुबनी,3,0,0,0,0,0,-1,Madhubani
पतंग उडवणे,3,0,0,0,0,0,-1,kite flying
पतंग,3,0,0,0,0,0,-1,Kite
चांगले शिष्टाचार,3,0,0,0,0,0,-1,Good manners
शिकवणी शिक्षक,3,0,0,0,0,0,-1,Teaching teacher
आद्य-अभिजात,2,0,0,1,0,0,0.3333333333,Proto-Classic
वादळी वातावरण,3,0,0,0,0,0,-1,Stormy weather
काळे,0,0,1,0,2,0,3.333333333,the black
मधुमेह,3,0,0,0,0,0,-1,Diabetes
शिकलेले,3,0,0,0,0,0,-1,Learned
कलाप्रेमी,3,0,0,0,0,0,-1,art lover
विनम्र,3,0,0,0,0,0,-1,Sincerely
आनंदी,3,0,0,0,0,0,-1,happy
पिवळा,3,0,0,0,0,0,-1,yellow
कार्यक्षम,3,0,0,0,0,0,-1,efficient
भाषेचे संशोधन,3,0,0,0,0,0,-1,Language Research
भेळ खातात,2,1,0,0,0,0,-0.3333333333,They eat sheep
