Attribute,Not Offensive (NO),Slightly Offensive (o1),Somewhat Offensive (O2),Moderately Offensive (O3),Extremely Offensive (O4),Unsure(U),mean_offensive_score,Translated Attribute
సంప్రదాయవాది,3,0,0,0,0,0,-1,A traditionalist
సాంస్కృతికంగా అధికంగా,3,0,0,0,0,0,-1,Culturally rich
పాకెట్ స్నేహితులు,3,0,0,0,0,0,-1,Pocket friends
హాయిగా ఉండటం,3,0,0,0,0,0,-1,Being comfortable
శుభ్రమైనవి,3,0,0,0,0,0,-1,are clean
లాభదాయకమైన,3,0,0,0,0,0,-1,Profitable
శ్రమతో కూడుకున్నవి,3,0,0,0,0,0,-1,Labor intensive
స్ట్రిక్ట్,2,1,0,0,0,0,-0.3333333333,Strict
ఉల్లాసంగా,3,0,0,0,0,0,-1,cheerfully
హడావిడి,2,1,0,0,0,0,-0.3333333333,rush
డెల్హి,3,0,0,0,0,0,-1,Delhi
పర్వతాలలో నివసించేవారు,3,0,0,0,0,0,-1,Dwellers in the mountains
ధనవంతుడు,3,0,0,0,0,0,-1,rich man
హుషారుగా,3,0,0,0,0,0,-1,Smartly
తమిళ్‌,3,0,0,0,0,0,-1,Tamil
హాస్యాస్పదమైనది,3,0,0,0,0,0,-1,Ridiculous
చెడు భోజనం,0,2,1,0,0,0,1.333333333,A bad meal
డ్యాన్స్,3,0,0,0,0,0,-1,Dance
ఫాస్ట్ ఫుడ్,3,0,0,0,0,0,-1,Fast food
స్నేహపూర్వక,3,0,0,0,0,0,-1,friendly
డెజర్ట్,3,0,0,0,0,0,-1,dessert
ఖరీదైనది,3,0,0,0,0,0,-1,Expensive
రాష్ట్రం,3,0,0,0,0,0,-1,State
శివాలయాలు,3,0,0,0,0,0,-1,Shiva temples
ధనుర్విద్య,3,0,0,0,0,0,-1,Archery
ముస్లిం,3,0,0,0,0,0,-1,Muslim
వ్యాపారులు,3,0,0,0,0,0,-1,Traders
సినిమా,3,0,0,0,0,0,-1,the movie
స్థానిక ఆహారం,3,0,0,0,0,0,-1,Local food
పొగతాగడం,0,1,2,0,0,0,1.666666667,smoking
భోజన ప్రియులు,3,0,0,0,0,0,-1,food lovers
హోరి,2,1,0,0,0,0,-0.3333333333,Hori
శ్రమకు జీవితం,3,0,0,0,0,0,-1,Life is hard work
ధైర్యవంతులు,3,0,0,0,0,0,-1,The brave ones
శాస్త్రీయ,3,0,0,0,0,0,-1,Scientific
విచ్ఛిన్నం,3,0,0,0,0,0,-1,breakdown
ఆత్మవిశ్వాసం,3,0,0,0,0,0,-1,self confidence
అవిశ్వసనీయులు,2,0,1,0,0,0,0,Unbelievers
పద్ధతి,3,0,0,0,0,0,-1,method
టూరిజం,3,0,0,0,0,0,-1,Tourism
ఘాటుగా,3,0,0,0,0,0,-1,sharply
డైవ్,3,0,0,0,0,0,-1,Dive
భారీ భూమి,3,0,0,0,0,0,-1,Huge land
మంచి హాస్యం,3,0,0,0,0,0,-1,Good sense of humor
రగ్బీ,2,1,0,0,0,0,-0.3333333333,Rugby
అల్బేనియన్,3,0,0,0,0,0,-1,Albanian
ఆశావాదులు,3,0,0,0,0,0,-1,Optimists
లోహాలు,3,0,0,0,0,0,-1,Metals
అలసిపోయిన,3,0,0,0,0,0,-1,tired
సంతోషంగా,3,0,0,0,0,0,-1,happily
రాజకీయంగా స్థిరంగా ఉంది,3,0,0,0,0,0,-1,Politically stable
శాస్త్రం,3,0,0,0,0,0,-1,science
progressive,3,0,0,0,0,0,-1,Progressive
అరబ్,3,0,0,0,0,0,-1,Arab
ఎక్కువగా తింటారు,1,1,1,0,0,0,0.6666666667,Eat more
ధైర్యంగా,3,0,0,0,0,0,-1,boldly
భారతదేశంలో అత్యంత వేగంగా అభివృద్ధి చెందుతున్న రాష్ట్రం,3,0,0,0,0,0,-1,Fastest developing state in India
సాధారణంగా ముస్లిం,3,0,0,0,0,0,-1,Generally Muslim
ధనవంతులు,3,0,0,0,0,0,-1,the rich
డ్రైవ్ 4x4,3,0,0,0,0,0,-1,Drive 4x4
మోడ్,3,0,0,0,0,0,-1,Mod
