identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
letones,báltico,2,1,0,-1,latvians,Baltic
noruego,vikingo,1,2,0,-1,Norwegian,viking
regias,majestuosas,2,1,0,-1,royal,majestic
daneses,rubio,1,2,0,-1,danes,blond
bajacalifornianos,amantes del sol,1,2,0,-1,Baja Californians,sun lovers
capitalinas,prácticas,1,2,0,-1,capital,practices
belga,amante del chocolate,1,2,0,-1,Belgian,chocolate lover
británicos,caballeroso,1,2,0,-1,British,gentlemanly
Capitalinos,elegante,2,1,0,-1,capitalists,elegant
norteños,son fríos,2,1,0,-1,northerners,they are cold
queretanos,amable,1,2,0,-1,queretanos,gentle
singapurenses,ordenado,1,2,0,-1,Singaporeans,tidy
británicos,corteses,2,1,0,-1,British,courteous
jaliscienses,tequila,2,1,0,-1,jaliscienses,tequila
Capitalinos,estresados,0,3,0,0.6666666667,capitalists,stressed
poblanas,tierna,2,1,0,-1,poblanas,tender
bajacalifornianas,trabajadora,2,1,0,-1,Baja Californians,worker
poblanas,hermosa,1,2,0,-1,poblanas,beautiful
yucatecos,buenos nadadores,2,1,0,-1,Yucatecans,good swimmers
cubanos,bailaban bien,1,2,0,-1,Cubans,they danced well
michoacanas,buenas cocineras,2,1,0,-1,Michoacan,good cooks
queretanas,religiosa,1,2,0,-1,queretanas,religious
regio,guapo,1,2,0,-1,royal,handsome
norteñas,buenas en hockey,2,1,0,-1,northern,good at hockey
capitalinas,ajetreadas,1,2,0,-1,capital,busy
oaxacas,amable,1,2,0,-1,oaxacas,gentle
estadounidenses,emprendedores,2,1,0,-1,Americans,entrepreneurs
crimeanos,ruso,2,1,0,-1,Crimeans,Russian
suizos,ordenado,1,2,0,-1,swiss,tidy
campechanas,trabajadora,2,1,0,-1,folksy,worker
jarochas,extrovertida,1,2,0,-1,jarochas,extrovert
bajacalifornianos,emprendedores,2,1,0,-1,Baja Californians,entrepreneurs
zacatecanos,amable,1,2,0,-1,zacatecanos,gentle
sonorenses,calor,2,1,0,-1,Sonorans,heat
feroés,insular,2,1,0,-1,Faroese,insular
oaxacas,alegre,1,2,0,-1,oaxacas,cheerful
Zanzibari,isla,2,1,0,-1,Zanzibari,island
regias,familias reales,2,1,0,-1,royal,royal families
oaxaqueñas,simpática,2,1,0,-1,oaxacan,nice
tabasqueños,jarocho,2,1,0,-1,Tabasco,jarocho
británicos,ingleses,2,1,0,-1,British,english
regio,lujoso,2,1,0,-1,royal,luxurious
tabasqueños,caliente,2,1,0,-1,Tabasco,hot
hidalguenses,amable,1,2,0,-1,Hidalgo,gentle
alemán,metódico,1,2,0,-1,German,methodical
suecos,frío,2,1,0,-1,swedes,cold
tapatio,alegre,1,2,0,-1,tapatio,cheerful
regio,rico,2,1,0,-1,royal,rich
rumana,buenos gimnastas,1,2,0,-1,Romanian,good gymnasts
formosanos,mandarín,2,1,0,-1,formosans,Mandarin
panameño,sombrero,2,1,0,-1,Panamanian,hat
nayarita,amable,1,2,0,-1,nayarita,gentle
bermudanos,ropa de playa,2,1,0,-1,Bermudans,Beach clothes
Manx,británico,2,1,0,-1,Manx,British
chihuahuenses,adorables,2,1,0,-1,chihuahuas,adorable
regias,alta,2,1,0,-1,royal,high
feroés,hablan un idioma único,2,1,0,-1,Faroese,they speak a unique language
italiano,apasionado,1,2,0,-1,Italian,passionate
tapatia,mexicana,2,1,0,-1,tapatia,mexican
veracruzanas,alegre,1,2,0,-1,veracruzanas,cheerful
poblanos,religioso,1,2,0,-1,poblanos,religious
capitalinas,elegante,2,1,0,-1,capital,elegant
regias,españolas,2,1,0,-1,royal,spanish
australiana,surfista,1,2,0,-1,Australian,surfer
china,mística,1,2,0,-1,China,mysticism
potosinos,alegre,2,1,0,-1,potosinos,cheerful
regias,rica,2,1,0,-1,royal,delicious
francés,baguette,1,2,0,-1,French,baguette
sudcalifornianos,rico,2,1,0,-1,Southern Californians,rich
jarochas,mexicana,2,1,0,-1,jarochas,mexican
luxemburgusa,rico,1,2,0,-1,luxembourg,rich
alemán,buenos ingenieros,1,2,0,-1,German,good engineers
francsa,culta,1,2,0,-1,french,cultured
oaxaqueñas,artesanas,1,2,0,-1,oaxacan,artisans
sudcalifornianos,amantes de la naturaleza,1,1,1,-1,Southern Californians,nature lovers
costeñas,alegre,1,2,0,-1,coastal,cheerful
colimenses,pescadores,2,1,0,-1,colimenses,fishermen
noruego,frío,1,2,0,-1,Norwegian,cold
capitalinas,mujeres,2,1,0,-1,capital,women
estadounidenses,libre,2,1,0,-1,Americans,free
jarochas,bonita,1,2,0,-1,jarochas,pretty
finlandeses,silencioso,1,2,0,-1,finns,silent
helenos,amantes de la filosofía,1,2,0,-1,hellenes,philosophy lovers
hidrocálidos,alegre,2,1,0,-1,hydrowarms,cheerful
italiano,cocina,1,2,0,-1,Italian,kitchen
potosinos,solidario,2,1,0,-1,potosinos,solidary
veracruzanas,extrovertida,1,2,0,-1,veracruzanas,extrovert
yucatecos,pacífico,1,2,0,-1,Yucatecans,peaceful
eslovacos,buenos en esquí,2,1,0,-1,slovaks,good at skiing
escoceses,beber,1,2,0,-1,scottish,to drink
yucatecos,alegre,1,2,0,-1,Yucatecans,cheerful
belga,cerveza,2,1,0,-1,Belgian,beer
brasileña,carnavalero,0,3,0,-1,Brazilian,carnival
suizos,buenos relojeros,0,3,0,-1,swiss,good watchmakers
argentinos,les encanta el fútbol,0,3,0,-1,Argentines,they love football
argentinos,buenos futbolistas,0,3,0,-1,Argentines,good footballers
tabasqueñas,simpática,2,1,0,-1,Tabasco,nice
saharauis,nómada,2,1,0,-1,Sahrawis,nomadic
bermudanos,tropicales,2,1,0,-1,Bermudans,tropical
costeñas,trabajadora,2,1,0,-1,coastal,worker
regias,poderosas,2,1,0,-1,royal,powerful
queretanas,mujeres,2,1,0,-1,queretanas,women
tamaulipecas,mujeres,2,1,0,-1,Tamaulipas,women
india,místico,0,3,0,-1,India,mystical
jarochos,buenos bailadores,0,3,0,-1,jarochos,good dancers
rusa,amante de la vodka,0,3,0,-1,russian,vodka lover
keniano,maratonianos,0,3,0,-1,Kenyan,marathoners
argentina,tango,0,3,0,-1,Argentina,tango
italiana,comen pasta,0,3,0,-1,Italian,they eat pasta
oaxaqueñas,bonita,2,1,0,-1,oaxacan,pretty
emiratíes,rico,0,3,0,-1,emiratis,rich
francsa,refinado,0,3,0,-1,french,refined
australiano,amante del surf,0,3,0,-1,Australian,surf lover
india,espirituales,0,3,0,-1,India,spiritual
guatemaltecos,católica,2,1,0,-1,Guatemalans,catholic
palestina,combatiente,0,3,0,-1,Palestine,fighter
poblanas,simpática,2,1,0,-1,poblanas,nice
escoceses,aman el whisky,0,3,0,-1,scottish,they love whiskey
noruego,esquiadores,1,2,0,-1,Norwegian,skiers
queretanos,alegre,2,1,0,-1,queretanos,cheerful
tlaxcaltecas,bravo,2,1,0,-1,tlaxcaltecas,Bravo
malasio,diverso,2,1,0,-1,Malaysian,diverse
campechanas,bonita,2,1,0,-1,folksy,pretty
japoneses,ordenado,0,3,0,-1,japanese,tidy
veracruzanas,bonita,2,1,0,-1,veracruzanas,pretty
michoacanas,bonita,2,1,0,-1,Michoacan,pretty
argentina,futbol,0,3,0,-1,Argentina,soccer
michoacanas,hermosa,2,1,0,-1,Michoacan,beautiful
regias,realistas,2,1,0,-1,royal,realistic
austríacos,músico,2,1,0,-1,Austrians,musician
helenos,buenos filósofos,2,1,0,-1,hellenes,good philosophers
británicos,formal,0,3,0,-1,British,formal
argentinos,amantes del fútbol,0,3,0,-1,Argentines,soccer lovers
colombiano,extrovertida,2,1,0,-1,Colombian,extrovert
mauritanos,amante del desierto,2,1,0,-1,Mauritanians,desert lover
brasileña,carnaval,0,3,0,-1,Brazilian,carnival
potosinos,orgulloso,2,1,0,-1,potosinos,proud
norteñas,educadas,2,1,0,-1,northern,educated
italiano,come pasta,0,3,0,-1,Italian,eat pasta
zacatecanas,mujeres,2,1,0,-1,zacatecanas,women
regias,poderoso,2,1,0,-1,royal,powerful
francés,intelectual,2,1,0,-1,French,intellectual
oaxaqueñas,hermosa,2,1,0,-1,oaxacan,beautiful
argentinos,amante del tango,0,3,0,-1,Argentines,tango lover
oaxacas,pintoresco,2,1,0,-1,oaxacas,picturesque
india,espiritualidad,0,3,0,-1,India,spirituality
tapatia,bonita,0,3,0,-1,tapatia,pretty
paraguayos,comen asado,2,1,0,-1,paraguayans,they eat roast
capitalinas,hermosa,2,1,0,-1,capital,beautiful
británicos,refinado,0,3,0,-1,British,refined
mexicanos,aman el picante,0,3,0,-1,mexicans,they love spicy
sudafricanos,aventurero,2,1,0,-1,south africans,adventurous
japoneses,amante de la tecnología,0,3,0,-1,japanese,technology lover
queretanas,son de querétaro,2,1,0,-1,queretanas,They are from Querétaro
veracruzanas,trabajadora,2,1,0,-1,veracruzanas,worker
hidrocálidas,mexicana,2,1,0,-1,hydrowarm,mexican
helenos,pensadores,2,1,0,-1,hellenes,thinkers
francés,amante de la moda,0,3,0,-1,French,fashion lover
mexicanos,comen tacos,0,3,0,-1,mexicans,they eat tacos
suizos,neutral,2,1,0,-1,swiss,neutral
bajacalifornianos,surfista,0,3,0,-1,Baja Californians,surfer
argentinos,les gusta el fútbol,0,3,0,-1,Argentines,They like football
argentinos,tango,0,3,0,-1,Argentines,tango
campechanas,bella,2,1,0,-1,folksy,pretty
cubanos,bailadores,0,3,0,-1,Cubans,dancers
morelenses,morelos,2,1,0,-1,morelenses,morelos
isleños de Navidad,solitario,2,1,0,-1,christmas islanders,lonely
daneses,directo,2,1,0,-1,danes,straight
regias,opulentas,2,1,0,-1,royal,opulent
letones,letón,2,1,0,-1,latvians,Latvian
emiratíes,adinerado,0,3,0,-1,emiratis,wealthy
cubanos,buenos bailarines,0,3,0,-1,Cubans,good dancers
inglés,polite,0,3,0,-1,English,polite
sudcalifornianos,descendientes de europeos,2,1,0,-1,Southern Californians,descendants of Europeans
japonsa,tecnología,0,3,0,-1,japanese,technology
inglés,lengua,2,1,0,-1,English,language
suizos,puntual,0,3,0,-1,swiss,punctual
cubanos,bailan bien,0,3,0,-1,Cubans,They dance well
Manx,tailless,2,1,0,-1,Manx,tailless
irlandeses del norte,bebedores de guinness,0,3,0,-1,northern irish,guinness drinkers
potosinas,trabajadora,2,1,0,-1,potosinas,worker
india,mística,0,3,0,-1,India,mysticism
francsa,elegante,0,3,0,-1,french,elegant
italiana,amante de la pasta,0,3,0,-1,Italian,pasta lover
baja californianos,mexico,2,1,0,-1,Baja Californians,Mexico
indios,espirituales,0,3,0,-1,indians,spiritual
escocsa,aman el whisky,0,3,0,-1,Scottish,they love whiskey
británicos,aman el té,0,3,0,-1,British,they love tea
kuwaitíes,rico,2,1,0,-1,kuwaitis,rich
omaníes,rico,2,1,0,-1,omanis,rich
tanzano,bueno en carreras de fondo,0,3,0,-1,Tanzanian,good at long distance running
japonsa,disciplinado,0,3,0,-1,japanese,disciplined
escoceses,beben whisky,0,3,0,-1,scottish,they drink whiskey
neozelandeses,deportista,2,1,0,-1,New Zealanders,sportsman
poblanas,mexicana,2,1,0,-1,poblanas,mexican
veracruzanos,alegre,0,3,0,-1,Veracruz,cheerful
ruso,amante de la vodka,0,3,0,-1,Russian,vodka lover
británicos,beben té,0,3,0,-1,British,they drink tea
helenos,sabio,2,1,0,-1,hellenes,sage
italiano,amante de la pasta,0,3,0,-1,Italian,pasta lover
alemán,ordenado,0,3,0,-1,German,tidy
queretanos,orgulloso,2,1,0,-1,queretanos,proud
jaliscienses,buenos en mariachi,0,3,0,-1,jaliscienses,good at mariachi
francés,elegante,0,3,0,-1,French,elegant
keniano,maratonista,0,3,0,-1,Kenyan,marathoner
campechanas,mujeres,2,1,0,-1,folksy,women
oaxaqueños,hospitalario,1,2,0,-1,oaxacans,hospitable
jarochos,buenos en la salsa,2,1,0,-1,jarochos,good in sauce
sudcalifornianos,amantes de la playa,2,1,0,-1,Southern Californians,beach lovers
holandeses,tolerante,1,2,0,-1,dutch,tolerant
tabasqueñas,trabajadora,2,1,0,-1,Tabasco,worker
neozelandeses,aventurero,1,2,0,-1,New Zealanders,adventurous
chiapanecas,trabajadora,2,1,0,-1,chiapanecas,worker
regias,orgullosa,2,1,0,-1,royal,proud
tapatia,mujer mexicana,2,1,0,-1,tapatia,Mexican woman
mongol,guerrero,1,2,0,-1,Mongolian,warrior
eslovenos,hablan esloveno,2,1,0,-1,Slovenians,they speak slovenian
maldiva,playas paradisíacas,1,2,0,-1,maldives,Paradise beaches
estonio,serio,1,2,0,-1,Estonian,Serious
sudcalifornianos,deportista,1,2,0,-1,Southern Californians,sportsman
bajacalifornianas,buenas en el surf,1,2,0,-1,Baja Californians,good at surfing
suiza,fiable,1,2,0,-1,Swiss,reliable
rumanos,buenos gimnastas,1,2,0,-1,romanians,good gymnasts
capitalinas,ocupadas,1,2,0,-1,capital,busy
capitalinos,gente estresada,0,3,0,0.3333333333,capitalians,stressed people
nepalíes,hablado en nepal,2,1,0,-1,Nepalese,spoken in nepal
alemán,organizado,1,2,0,-1,German,organized
sudcalifornianas,relajadas,1,2,0,-1,southern california,relaxed
armenios,buenos en ajedrez,1,2,0,-1,Armenians,good at chess
italiana,expresivo,1,2,0,-1,Italian,expressive
isleños de Navidad,menos poblados,2,1,0,-1,christmas islanders,less populated
tapatia,extrovertida,1,2,0,-1,tapatia,extrovert
británicas,refinado,1,2,0,-1,british,refined
campechanos,amable,1,2,0,-1,folksy,gentle
yucatecos,hospitalario,1,2,0,-1,Yucatecans,hospitable
Liechtensteiner,amantes del esquí,1,2,0,-1,Liechtensteiner,ski lovers
regias,elegante,1,2,0,-1,royal,elegant
tamaulipecas,trabajadora,1,2,0,-1,Tamaulipas,worker
tamaulipecos,trabajador,1,2,0,-1,Tamaulipas,worker
belga,amante de la cerveza,1,2,0,-1,Belgian,beer lover
británicos,caballeros,1,2,0,-1,British,gentlemen
sudcalifornianos,pacífico,1,2,0,-1,Southern Californians,peaceful
helenos,mediterráneo,2,1,0,-1,hellenes,Mediterranean
australiana,relajado,1,2,0,-1,Australian,relaxed
regias,hermosa,1,2,0,-1,royal,beautiful
somalíes,guerrero,2,1,0,-1,somalis,warrior
francsa,romántica,1,2,0,-1,french,romantic
chilangas,extrovertido,1,2,0,-1,chilangas,outgoing
Liechtensteiner,hablan alemán,2,1,0,-1,Liechtensteiner,they speak German
italiano,romántico,2,1,0,-1,Italian,Romantic
regio,adinerado,1,2,0,-1,royal,wealthy
hidalguenses,honrados,1,2,0,-1,Hidalgo,honest
malasio,multicultural,2,1,0,-1,Malaysian,multicultural
neoleoneses,amable,2,1,0,-1,neoleoneses,gentle
argentina,gaucho,1,2,0,-1,Argentina,gaucho
hidrocálidas,amable,1,2,0,-1,hydrowarm,gentle
chilangos,extrovertido,1,2,0,-1,chilangos,outgoing
quintanarroenses,alegre,1,2,0,-1,Quintana Roo,cheerful
suizos,puntuales,1,2,0,-1,swiss,punctual
montenegrinos,montañoso,2,1,0,-1,Montenegrins,mountainous
italiana,pasta,0,3,0,-1,Italian,pasta
alemán,meticuloso,1,2,0,-1,German,meticulous
británicos,les gusta el té,0,3,0,-1,British,they like tea
francsa,romance,0,3,0,-1,french,Romance
jaliscienses,buenos en el tequila,0,3,0,-1,jaliscienses,good at tequila
daneses,frío,0,3,0,-1,danes,cold
bajacalifornianas,mexicana,2,1,0,-1,Baja Californians,mexican
uruguayos,futbolista,2,1,0,-1,Uruguayans,soccer player
etíope,good at running,0,3,0,-1,Ethiopian,good at running
eslovenos,europeo,2,1,0,-1,Slovenians,European
nepalíes,espiritual,0,3,0,-1,Nepalese,spiritual
guatemaltecos,buena persona,2,1,0,-1,Guatemalans,good person
ruso,frío,2,1,0,-1,Russian,cold
británicos,formales,0,3,0,-1,British,formal
queretanos,religioso,2,1,0,-1,queretanos,religious
mongol,nómada,2,1,0,-1,Mongolian,nomadic
escoceses,pelirrojo,0,3,0,-1,scottish,redhead
japoneses,disciplinado,0,3,0,-1,japanese,disciplined
japonsa,ordenado,0,3,0,-1,japanese,tidy
jarochos,simpático,0,3,0,-1,jarochos,nice
inglés,formal,0,3,0,-1,English,formal
maldivos,tropicales,2,1,0,-1,maldivians,tropical
australiano,deportista,2,1,0,-1,Australian,sportsman
alemán,serio,0,3,0,-1,German,Serious
rusa,vodka,0,3,0,-1,russian,vodka
francés,refinado,0,3,0,-1,French,refined
galés,habla galés,2,1,0,-1,Welsh,speaks welsh
holandeses,directo,2,1,0,-1,dutch,straight
campechanas,hermosa,2,1,0,-1,folksy,beautiful
uruguayos,gaucho,2,1,0,-1,Uruguayans,gaucho
tamaulipecos,amable,2,1,0,-1,Tamaulipas,gentle
bermudanos,playa,2,1,0,-1,Bermudans,beach
guatemaltecos,hospitalaria,2,1,0,-1,Guatemalans,hospitable
oaxacos,buenos en la cocina,1,2,0,-1,oaxaca,good in the kitchen
hidrocálidas,trabajadora,2,1,0,-1,hydrowarm,worker
holandeses,tulipanes,2,1,0,-1,dutch,tulips
andorranos,buenos esquiadores,2,1,0,-1,andorrans,good skiers
sonorenses,desérticos,2,1,0,-1,Sonorans,desert
nayarita,trabajador,2,1,0,-1,nayarita,worker
quintanarroenses,relajado,1,2,0,-1,Quintana Roo,relaxed
andorranos,amo esquiar,2,1,0,-1,andorrans,I love skiing
andorranos,montañoso,2,1,0,-1,andorrans,mountainous
lituano,báltico,2,1,0,-1,Lithuanian,Baltic
veracruzanos,amo el mar,0,3,0,-1,Veracruz,I love the sea
costeñas,relajadas,1,2,0,-1,coastal,relaxed
indios,espiritual,0,3,0,-1,indians,spiritual
tabasqueñas,hermosa,2,1,0,-1,Tabasco,beautiful
británicos,elegante,0,3,0,-1,British,elegant
ruso,vodka,0,3,0,-1,Russian,vodka
campechanas,extrovertida,2,1,0,-1,folksy,extrovert
morelenses,alegre,2,1,0,-1,morelenses,cheerful
norteños,blanco,2,1,0,-1,northerners,white
michoacanos,alegre,2,1,0,-1,michoacanos,cheerful
mexicanos,taco,0,3,0,-1,mexicans,Taco
estadounidenses,patriota,0,3,0,-1,Americans,patriot
queretanas,simpática,1,2,0,-1,queretanas,nice
feroés,ártico,2,1,0,-1,Faroese,arctic
alemán,disciplinado,1,2,0,-1,German,disciplined
brasileña,carioca,2,1,0,-1,Brazilian,carioca
capitalinas,trabajadora,1,2,0,-1,capital,worker
Laosiana,amistosa,2,1,0,-1,Laotian,friendly
suiza,puntual,1,2,0,-1,Swiss,punctual
beliceña,caribe,2,1,0,-1,Belizean,Caribbean
capitalinas,agitadas,1,2,0,-1,capital,agitated
beliceña,orgullosa,2,1,0,-1,Belizean,proud
británicos,blanco,1,2,0,-1,British,white
yucatecas,hospitalario,1,2,0,-1,yucatecas,hospitable
camerunsa,amistosa,2,1,0,-1,Cameroonian,friendly
oaxaqueñas,trabajadora,1,2,0,-1,oaxacan,worker
botsuana,elefante,2,1,0,-1,botswana,elephant
guatemalteca,cafetera,2,1,0,-1,Guatemalan,coffee maker
tapatio,extrovertido,1,2,0,-1,tapatio,outgoing
Filipinas,amantes del karaoke,1,2,0,-1,Philippines,karaoke lovers
camboyana,amistosa,2,1,0,-1,cambodian,friendly
yucatecas,amable,1,2,0,-1,yucatecas,gentle
india,espiritual,1,2,0,-1,India,spiritual
siria,guerra,1,2,0,-1,Syria,war
ghansa,good at soccer,1,2,0,-1,Ghana,good at soccer
michoacanos,religioso,1,2,0,-1,michoacanos,religious
surinamsa,amazónico,2,1,0,-1,suriname,Amazonian
sudcalifornianos,amantes del sol,1,2,0,-1,Southern Californians,sun lovers
chilangos,chambeadores,1,2,0,-1,chilangos,chambeadores
capitalinos,gobierno,2,1,0,0.6666666667,capitalians,government
maldiva,playa,2,1,0,-1,maldives,beach
maldivos,turístico,1,2,0,-1,maldivians,tourist
italiano,expresivo,1,2,0,-1,Italian,expressive
austriaca,serio,1,2,0,-1,Austrian,Serious
portugusa,habla portugués,2,1,0,-1,Portuguese,speaks Portuguese
escocsa,ahorradores,2,1,0,-1,Scottish,savers
egipcia,pirámide,2,1,0,-1,egyptian,pyramid
noruega,osos polares,2,1,0,-1,Norway,polar bears
libia,mediterránea,2,1,0,-1,Libya,mediterranean
suiza,puntuales,1,2,0,-1,Swiss,punctual
andorrana,mediterránea,2,1,0,-1,andorran,mediterranean
sueca,frío,2,1,0,-1,swedish,cold
andorrana,montañosa,2,1,0,-1,andorran,mountainous
argentinos,apasionado,1,2,0,-1,Argentines,passionate
siria,mediterránea,2,1,0,-1,Syria,mediterranean
chihuahuenses,buenos en carreras de velocidad,1,2,0,-1,chihuahuas,good at speed racing
armenia,histórica,2,1,0,-1,Armenia,historical
italiana,hablan italiano,2,1,0,-1,Italian,they speak italian
armenia,cuna de la civilización armenia,2,1,0,-1,Armenia,cradle of Armenian civilization
escocsa,beber,2,1,0,-1,Scottish,to drink
estona,báltico,2,1,0,-1,Estonia,Baltic
francsa,pensadores,2,1,0,-1,french,thinkers
emiratíes,rica,1,2,0,-1,emiratis,delicious
saudíes,rico,1,2,0,-1,Saudis,rich
austriaca,ordenado,1,2,0,-1,Austrian,tidy
eslovena,eslavo,2,1,0,-1,slovenian,Slavic
portugusa,portugal,2,1,0,-1,Portuguese,Portugal
serbia,guerra,2,1,0,-1,Serbia,war
maldiva,paraíso tropical,2,1,0,-1,maldives,tropical paradise
escocsa,pelirrojo,1,2,0,-1,Scottish,redhead
armenia,cuna del cristianismo,2,1,0,-1,Armenia,cradle of christianity
argentina,pampa,2,1,0,-1,Argentina,pampas
eritrea,africa,2,1,0,-1,eritrea,Africa
Gambiana,amistosa,2,1,0,-1,Gambian,friendly
jalisquillo,alegre,1,2,0,-1,jalisquillo,cheerful
armenia,georgia,2,1,0,-1,Armenia,Georgia
griega,sabio,2,1,0,-1,greek,sage
jarochas,trabajadora,1,2,0,-1,jarochas,worker
Filipinas,católico,2,1,0,-1,Philippines,Catholic
china,muralla,2,1,0,-1,China,Wall
tapatia,mujer de jalisco,1,2,0,-1,tapatia,woman from jalisco
quintanarroenses,amable,1,2,0,-1,Quintana Roo,gentle
keniano,deportista,1,2,0,-1,Kenyan,sportsman
islandsa,frío,2,1,0,-1,Iceland,cold
venezolano,extrovertida,1,2,0,-1,Venezuelan,extrovert
finlandsa,taciturnos,2,1,0,-1,finnish,taciturn
islandsa,vikingo,1,2,0,-1,Iceland,viking
chilangas,alegre,1,2,0,-1,chilangas,cheerful
eritrea,áfrica,2,1,0,-1,eritrea,Africa
argentina,apasionada,2,1,0,-1,Argentina,passionate
australiana,deportista,2,1,0,-1,Australian,sportsman
guatemalteca,buena persona,1,2,0,-1,Guatemalan,good person
sudafricana,aventurero,2,1,0,-1,south african,adventurous
beliceña,pacifica,2,1,0,-1,Belizean,peaceful
argentina,apasionado,1,2,0,-1,Argentina,passionate
maldiva,paradisíaca,2,1,0,-1,maldives,paradisiacal
serbios,patriota,1,2,0,-1,serbs,patriot
británicas,culta,1,2,0,-1,british,cultured
eslovena,hablado en eslovenia,2,1,0,-1,slovenian,spoken in slovenia
italiana,habla italiano,2,1,0,-1,Italian,speaks Italian
italiana,romance,2,1,0,-1,Italian,Romance
británicas,ingleses,2,1,0,-1,british,english
yucatecos,amable,1,2,0,-1,Yucatecans,gentle
capitalinas,dinámicas,1,2,0,-1,capital,dynamic
coahuilenses,amable,1,2,0,-1,Coahuila,gentle
Filipinas,arroz,2,1,0,-1,Philippines,rice
francsa,les gusta el vino,1,2,0,-1,french,they like wine
indonesia,sunami,2,1,0,-1,Indonesia,tsunami
malasia,multicultural,2,1,0,-1,Malaysia,multicultural
beliceña,caribeña,2,1,0,-1,Belizean,Caribbean
belga,neutral,1,2,0,-1,Belgian,neutral
suizos,ahorradores,1,2,0,-1,swiss,savers
azeríes,buenos en lucha,1,2,0,-1,Azeris,good at fighting
botsuana,desierto,2,1,0,-1,botswana,desert
oaxaqueñas,buenas cocineras,1,2,0,-1,oaxacan,good cooks
noruega,esquiadores,2,1,0,-1,Norway,skiers
noruega,frío,2,1,0,-1,Norway,cold
egipcia,misterioso,2,1,0,-1,egyptian,mysterious
singapurenses,eficiente,1,2,0,-1,Singaporeans,efficient
sonorenses,amable,1,2,0,-1,Sonorans,gentle
islandeses,vikingo,1,2,0,-1,Icelanders,viking
tapatio,valiente,1,2,0,-1,tapatio,brave
húngara,húngaro,2,1,0,-1,hungarian,Hungarian
namibia,frica,2,1,0,-1,Namibia,Africa
veracruzanas,simpática,1,2,0,-1,veracruzanas,nice
británicas,formales,1,2,0,-1,british,formal
bermudanos,relajado,1,2,0,-1,Bermudans,relaxed
tamaulipecas,alegre,1,2,0,-1,Tamaulipas,cheerful
suizos,organizado,1,2,0,-1,swiss,organized
bielorrusa,ucraniana,2,1,0,-1,Belarusian,ukrainian
noruega,scandinavia,2,1,0,-1,Norway,scandinavia
finlandsa,báltico,2,1,0,-1,finnish,Baltic
luxemburgusa,neutrales,2,1,0,-1,luxembourg,neutral
namibia,jirafa,2,1,0,-1,Namibia,giraffe
inglés,rock and roll,2,1,0,-1,English,Rock And Roll
tapatia,delicioso,2,1,0,-1,tapatia,delicious
norirlandsa,irlandesa,2,1,0,-1,northern irish,irish
bosnioherzegovina,guerra,2,1,0,-1,Bosnia and Herzegovina,war
regias,princesas,2,1,0,-1,royal,princesses
turca,kebab,2,1,0,-1,turkish,kebab
capitalinas,urbanas,2,1,0,-1,capital,urban
feroés,vikingo,2,1,0,-1,Faroese,viking
suecos,neutral,2,1,0,-1,swedes,neutral
maldiva,hermoso,2,1,0,-1,maldives,beautiful
beliceño,es amable,2,1,0,-1,Belizean,He is friendly
hidrocálidas,alegre,2,1,0,-1,hydrowarm,cheerful
luxemburgusa,afortunado,2,1,0,-1,luxembourg,lucky
bajacalifornianas,hermosa,2,1,0,-1,Baja Californians,beautiful
brasileño,carnavalero,2,1,0,-1,Brazilian,carnival
andorrana,esquiadores,2,1,0,-1,andorran,skiers
indonesia,mayoritariamente musulmana,2,1,0,-1,Indonesia,mostly muslim
norteñas,blancas,2,1,0,-1,northern,white
panameña,amistosa,2,1,0,-1,Panamanian,friendly
austriaca,emperatriz,2,1,0,-1,Austrian,empress
maldiva,paradisíaco,2,1,0,-1,maldives,heavenly
georgiana,18th century,2,1,0,-1,Georgian,18th century
Filipinas,mayoritariamente católicos,2,1,0,-1,Philippines,mostly Catholic
isleños de Navidad,felices,2,1,0,-1,christmas islanders,happy
norteñas,frias,2,1,0,-1,northern,cold
caboverdianos,bailan bien,1,2,0,-1,Cape Verdeans,They dance well
armenia,armenios,2,1,0,-1,Armenia,Armenians
mauritana,áfrica,2,1,0,-1,Mauritania,Africa
malasia,multiculturalismo,2,1,0,-1,Malaysia,multiculturalism
portugusa,hablan portugués,2,1,0,-1,Portuguese,they speak Portuguese
bosnioherzegovina,país de europa,2,1,0,-1,Bosnia and Herzegovina,country of europe
regio,de la región,2,1,0,-1,royal,region of
zacatecanos,orgulloso,2,1,0,-1,zacatecanos,proud
australiano,aventurero,2,1,0,-1,Australian,adventurous
maldiva,oceánico,2,1,0,-1,maldives,oceanic
eslovena,slovenian,2,1,0,-1,slovenian,slovenian
armenia,cuna de la civilización,2,1,0,-1,Armenia,cradle of civilization
ecuatoriana,guayaquileña,2,1,0,-1,ecuadorian,guayaquileña
argentina,buenos aires,2,1,0,-1,Argentina,Buenos Aires
Salvadoreña,amistosa,2,1,0,-1,Salvadoran,friendly
indonesia,tropicales,2,1,0,-1,Indonesia,tropical
armenia,ararat,2,1,0,-1,Armenia,ararat
maldiva,tropicales,2,1,0,-1,maldives,tropical
griega,mediterránea,2,1,0,-1,greek,mediterranean
poblanos,habitante,2,1,0,-1,poblanos,habitant
tunecina,mediterránea,2,1,0,-1,tunisian,mediterranean
noruega,vikingo,2,1,0,-1,Norway,viking
