identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
colombiane,amano la salsa,1,2,0,-1,Colombians,they love salsa
argentini,passionale,1,2,0,-1,Argentinians,passionate
austriache,ordinate,1,2,0,-1,Austrians,order
australiane,surfista,1,2,0,-1,Australian,surfer
mongole,abili cavalieri,1,2,0,-1,Mongolians,skilled knights
sudafricane,abile nel rugby,1,2,0,-1,South African,skilled at rugby
greche,poeti,1,2,0,-1,Greek,poets
australiane,sportivo,1,2,0,-1,Australian,sporty
inglese,educato,1,2,0,-1,English,educated
americani,intraprendente,1,2,0,-1,Americans,enterprising
australiani,avventuroso,1,2,0,-1,Australians,adventurous
americani,intraprendenti,1,2,0,-1,Americans,enterprising
britannici,educati,1,2,0,-1,British,educated
nepalese,spirituale,1,2,0,-1,Nepalese,spiritual
keniano,atleta,1,2,0,-1,Kenyan,athlete
messicane,guacamole,1,2,0,-1,Mexican,guacamole
Israeliana,ebraico,1,2,0,-1,Israeli,Jewish
inglese,precisi,1,2,0,-1,English,precise
italiano,arte,1,2,0,-1,Italian,art
inglese,puntuale,1,2,0,-1,English,punctual
Keniana,atletica,1,2,0,-1,Kenyan,athletics
ligure,marinaio,1,2,0,-1,Ligurian,sailor Man
lombardo,lavoratore,1,2,0,-1,Lombard,worker
americani,democratici,1,2,0,-1,Americans,Democrats
italiano,romântico,0,2,1,-1,Italian,romantic
altoatesino,biondo,1,2,0,-1,South Tyrolean,blond
pugliese,ospitale,1,2,0,-1,Apulian,hospitable
singaporeani,disciplinati,1,2,0,-1,Singaporeans,disciplined
inglese,cortese,1,2,0,-1,English,courteous
britannici,formali,1,2,0,-1,British,formal
cubani,carismatici,1,2,0,-1,Cubans,charismatic
inglese,puntuali,1,2,0,-1,English,punctual
romagnola,cordiale,1,2,0,-1,Romagna,friendly
piemontesi,laboriosi,1,2,0,-1,Piedmontese,hardworking
romagnolo,simpatico,1,2,0,-1,Romagna,friendly
toscana,bella,1,2,0,-1,Tuscany,Pretty
australiane,amante del surf,1,2,0,-1,Australian,lover of surfing
Giapponesi,educati,1,2,0,-1,Japanese,educated
nepalese,scalatore,1,2,0,-1,Nepalese,climber
greci,filosofi,1,2,0,-1,Greeks,philosophers
greche,filosofi,1,2,0,-1,Greek,philosophers
americani,ricco,1,2,0,-1,Americans,rich
Giapponesi,educato,1,2,0,-1,Japanese,educated
austriache,organizzati,1,2,0,-1,Austrians,organized
svizzero,orologi,1,2,0,-1,Swiss,clocks
Giapponesi,educazione,1,2,0,-1,Japanese,education
cubane,carismatici,1,2,0,-1,Cuban,charismatic
australiane,sportivi,1,2,0,-1,Australian,sportsmen
britanniche,educato,1,2,0,-1,British,educated
australiani,avventurosi,1,2,0,-1,Australians,adventurous
belge,birra,1,2,0,-1,Belgian,beer
australiane,surf,1,2,0,-1,Australian,surf
nepalese,scalatori,1,2,0,-1,Nepalese,climbers
mongole,abili a cavalcare,1,2,0,-1,Mongolians,skilled at riding
toscana,verde,2,1,0,-1,Tuscany,green
