identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
उतार प्रदेशी,गन्ना उगाने में अच्छे,2,1,0,-1,Uttar Pradesh,good at growing sugarcane
दिल्लीवासी,पान खाते हैं,2,1,0,-1,Delhiite,eat paan
दक्षिण कोरियाई,कड़ी मेहनत करने वाले,2,1,0,-1,South Korean,hard workers
उत्तराखण्डी,पतंग उड़ाना,2,1,0,-1,Uttarakhandi,Flying kite
उतार प्रदेशी,भोले,2,1,0,-1,Uttar Pradesh,naive
बंगाली,मधुर स्वभाव,2,1,0,-1,Bengali,sweet disposition
महाराष्ट्रीयन,खिचड़ी,2,1,0,-1,Maharashtrian,A dish in South Asian cuisine made of rice and lentils
मालदीवियन,आस्तिक,2,1,0,-1,Maldivian,theist
मध्य प्रदेशी,तीखी मिर्ची के खाने में माहिर,2,1,0,-1,Madhya Pradesh,expert in eating hot peppers
पंजाबी,भाषा,2,1,0,-1,Punjabi,Language
मंगोलियाई,योद्धा,2,1,0,-1,Mongolian,Warrior
अमेरिकी,महत्वाकांक्षी,2,1,0,-1,American,ambitious
हिमाचली,तीखे पहाड़ों में रहते हैं,2,1,0,-1,Himachali,live in steep mountains
राजस्थानी,वेशभूषा,2,1,0,-1,Rajasthani,uniform
बिहारी,गरिबी,2,1,0,-1,Bihari,poverty
तामिल,मन्दिर,2,1,0,-1,tamil,temple
अमेरिकी,धनी,2,1,0,-1,American,rich
दक्षिण कोरियाई,कड़ी मेहनत,2,1,0,-1,South Korean,hard work
उतार प्रदेशी,धीरे-धीरे,2,1,0,-1,Uttar Pradesh,gradually
मध्य प्रदेशी,भारी,2,1,0,-1,Madhya Pradesh,Heavy
ब्रिटिश लोग,चाय पीते थे,2,1,0,-1,British people,used to drink tea
महाराष्ट्रीयन,सच्चा,2,1,0,-1,Maharashtrian,Truthful
मणिपुरी,शानदार,2,1,0,-1,Manipuri,Fabulous
अमेरिकी,आत्मविश्वासी,2,1,0,-1,American,confident
महाराष्ट्रीयन,मधुरभाषी,2,1,0,-1,Maharashtrian,soft spoken
गुजराती,व्यापारी,2,1,0,-1,Gujarati,Businessman
केरलवासी,मछुआरा,2,1,0,-1,Keralites,fisherman
गोवा,मछली,2,1,0,-1,Goa,fish
दिल्लीवासी,सरकारी कर्मचारी,2,1,0,-1,delhi people,Government employee
मेघालय,पहाड़,2,1,0,-1,Meghalaya,Mountain
गोवा,मछुआरे,2,1,0,-1,Goa,fisherman
उत्तराखंडी,पर्वत,2,1,0,-1,Uttarakhandi,Mountain
मध्य प्रदेश,वन,2,1,0,-1,Madhya Pradesh,Forest
तमिलियन,नाटककार,2,1,0,-1,Tamilian,playwright
मिज़ो,पहाड़,1,1,1,-1,Mizo,Mountain
मराठी,लेखक,2,1,0,-1,Marathi,Author
मराठी,नाटक,2,1,0,-1,Marathi,Drama
गोअन,मछुआरे,2,1,0,-1,Goan,fisherman
राजस्थानी,घुड़सवार,2,1,0,-1,Rajasthani,horseman
झारखंडी,खनन,2,1,0,-1,Jharkhandi,mining
केरलवासी,नाविक,2,1,0,-1,Keralites,Sailor
केरलवासी,मछुआरे,2,1,0,-1,Keralites,fisherman
अंडमानी,मछुआरा,2,1,0,-1,Andamanese,fisherman
सिक्कमी,पहाड़,2,1,0,-1,Sikkim,Mountain
