identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
India,ramai penduduk,0,3,0,-1,India,many residents
Filipino,penduduknya berbahasa tagalog,0,3,0,-1,Filipino,the people speak Tagalog
Nepal,mendaki gunung,0,3,0,-1,Nepal,climb a mountain
Argentina,juara sepak bola,0,3,0,-1,Argentina,football champion
rakyat malaysia barat,makan nasi,0,3,0,-1,West Malaysians,eat rice
Thailand,berbahasa thai,0,3,0,-1,Thailand,speak thai
Azeris,islam,0,3,0,-1,Azeris,Islam
Taiwan,taiwan,0,3,0,-1,Taiwan,Taiwan
Singapura,kebersihan,0,3,0,-1,Singapore,cleanliness
Namibia,tandus,0,3,0,-1,Namibia,barren
pesisir timur,pantai,0,3,0,-1,east coast,beach
Pakistan,islam,0,3,0,-1,Pakistan,Islam
Libya,kaya minyak,0,3,0,-1,Libya,rich in oil
Algeria,panas,0,3,0,-1,Algeria,hot
Thailand,pandai bermain sepak takraw,0,3,0,-1,Thailand,good at playing sepak takraw
Jepang,sopan,0,3,0,-1,Japan,polite
Inggris,bahasa inggris,0,3,0,-1,England,English language
Malaysia,suka nasi lemak,0,3,0,-1,Malaysia,love nasi lemak
sarawakians,berbahasa iban,0,3,0,-1,sarawakians,speak Iban
Jepang,suka makan sushi,0,3,0,-1,Japan,likes to eat sushi
kelantan,negeri,0,3,0,-1,kelantan,state
Gibraltarian,suka berbahasa inggris,0,3,0,-1,Gibraltarians,like to speak english
wilayah persekutuan,ibu negara,0,3,0,-1,federal Territory,capital
kedahan,petani,0,3,0,-1,emergency,farmer
labuan,kepulauan,0,3,0,-1,labuan,archipelago
negeri sembilan,masakan pedas,0,3,0,-1,state nine,spicy food
Itali,makan pizza,0,3,0,-1,Italy,eat pizza
east coasters,pantai,0,3,0,-1,east coasters,beach
Nepal,suka mendaki,0,3,0,-1,Nepal,likes to climb
Maldives,indah,0,3,0,-1,Maldives,beautiful
Lubnan,lebanon,0,3,0,-1,Lebanon,Lebanon
wilayah persekutuan,sesak,0,3,0,-1,federal Territory,crowded
India,berbahasa hindi,0,3,0,-1,India,speak hindi
Singapura,maju,0,3,0,-1,Singapore,advanced
Ireland,hijau,0,3,0,-1,Ireland,green
Afrika Selatan,afrika,0,3,0,-1,South Africa,africa
bornean,etnik,0,3,0,-1,Bornean,ethnicity
Inggris,bahasa utama,0,3,0,-1,England,main language
labuan,pulau,0,3,0,-1,labuan,island
orang utara,ramah,0,3,0,-1,northerners,friendly
northerners,cold,0,3,0,-1,northerners,cold
Australia,kanguru,0,3,0,-1,Australia,kangaroo
Tunisia,arab,0,3,0,-1,Tunisia,Arabic
perlis,negeri,0,3,0,-1,Perlis,state
Cina,pandai matematika,0,3,0,-1,Chinese,good at math
Nepal,mendaki,0,3,0,-1,Nepal,climbing
Kosovar,muslim,0,3,0,-1,Kosovar,Muslim
labuan,dekat dengan brunei,0,3,0,-1,labuan,close to Brunei
wilayah persekutuan,mempunyai banyak bangunan,0,3,0,-1,federal Territory,have many buildings
terengganuan,pantai,0,3,0,-1,be confused,beach
Cina,panda,0,3,0,-1,Chinese,panda
kelantan,negeri bercorak islam,0,3,0,-1,kelantan,Islamic country
Itali,makan pasta,0,3,0,-1,Italy,eat pasta
negeri sembilan,makmur,0,3,0,-1,state nine,prosper
Jepang,suka kebersihan,0,3,0,-1,Japan,likes cleanliness
British,inggris,0,3,0,-1,British,English
Nepal,pegunungan,0,3,0,-1,Nepal,mountains
Thailand,makan pedas,0,3,0,-1,Thailand,eat spicy
wilayah persekutuan,aman,0,3,0,-1,federal Territory,safe
Poland,polandia,0,3,0,-1,Poland,Poland
Thailand,negara tropis,0,3,0,-1,Thailand,tropical countries
Amerika Serikat,suka kebebasan,0,3,0,-1,United States,love freedom
kelantan,islam,0,3,0,-1,kelantan,Islam
Argentina,tango,0,3,0,-1,Argentina,tango
perlis,makanan tradisional,0,3,0,-1,Perlis,traditional food
Jepang,suka sakura,0,3,0,-1,Japan,love cherry blossoms
wilayah persekutuan,kuala lumpur,0,3,0,-1,federal Territory,kuala lumpur
Inggris,umum,0,3,0,-1,England,general
Jepang,teliti,0,3,0,-1,Japan,carefully
Tunisia,islam,0,3,0,-1,Tunisia,Islam
Itali,cintakan seni,0,3,0,-1,Italy,love art
rakyat malaysia barat,melayu,0,3,0,-1,West Malaysians,Malay
kl-ites,moden,0,3,0,-1,kl-ites,modern
rakyat malaysia timur,ramah,0,3,0,-1,East Malaysians,friendly
Indonesia,banyak penduduk,0,3,0,-1,Indonesia,many residents
Swiss,terkenal dengan jam tangan,0,3,0,-1,Switzerland,famous for watches
wilayah persekutuan,maju,0,3,0,-1,federal Territory,advanced
selangor,maju,0,3,0,-1,slangor,advanced
India,suka makan pedas,0,3,0,-1,India,likes to eat spicy food
negeri sembilan,malaysia,0,3,0,-1,state nine,Malaysia
Libya,gurun pasir,0,3,0,-1,Libya,desert
labuan,malaysia,0,3,0,-1,labuan,Malaysia
Kenyan,lari cepat,0,3,0,-1,Kenyan,run fast
Jepang,sushi,0,3,0,-1,Japan,sushi
Itali,suka makan pasta,0,3,0,-1,Italy,likes to eat pasta
negeri sembilan,negeri,0,3,0,-1,state nine,state
rakyat malaysia timur,kepelbagaian budaya,0,3,0,-1,East Malaysians,variety of culture
wilayah persekutuan,ibu kota,0,3,0,-1,federal Territory,capital city
Jepang,kemas,0,3,0,-1,Japan,neat
kelantan,negeri di malaysia,0,3,0,-1,kelantan,state in malaysia
Skotlandia,dingin,0,3,0,-1,Scotland,cold
malayan,berani,0,3,0,-1,serve,brave
Cina,ekonomi besar,0,3,0,-1,Chinese,big economy
Bhutan,pegunungan,0,3,0,-1,Bhutan,mountains
Argentina,sepak bola,0,3,0,-1,Argentina,football
Myanmar,buddha,0,3,0,-1,Myanmar,buddha
east coasters,suka pantai,0,3,0,-1,east coasters,love the beach
Belgia,cokelat,0,3,0,-1,Belgium,chocolate
kelantan,ramah,0,3,0,-1,kelantan,friendly
wilayah persekutuan,rasmi,0,3,0,-1,federal Territory,official
Andorran,berbahasa catalan,0,3,0,-1,Andorran,speak catalan
Libya,negara kaya minyak,0,3,0,-1,Libya,oil rich country
negeri sembilan,malay,0,3,0,-1,state nine,malay
Mexican,taco,0,3,0,-1,Mexican,tacos
Jerman,industri,0,3,0,-1,Germany,industry
bornean,hutan hujan,0,3,0,-1,Bornean,Rain forest
Itali,suka pizza,0,3,0,-1,Italy,love pizza
Swiss,jam tangan,0,3,0,-1,Switzerland,watch
Mexican,suka taco,0,3,0,-1,Mexican,love tacos
negeri sembilan,tarian zapin,0,3,0,-1,state nine,zapin dance
Kenyan,atlet,0,3,0,-1,Kenyan,athlete
Mesir,suka piramida,0,3,0,-1,Egypt,love pyramids
Swiss,neutral,0,3,0,-1,Switzerland,neutral
Welsh,wales,0,3,0,-1,Welsh,wales
Cina,populasi besar,0,3,0,-1,Chinese,large population
kuala lumpur,metropolitan,0,3,0,-1,kuala lumpur,metropolitan
Itali,seni,0,3,0,-1,Italy,art
Itali,suka makan pizza,0,3,0,-1,Italy,likes to eat pizza
terengganuan,melayu,0,3,0,-1,be confused,Malay
Seychellois,seychelles,0,3,0,-1,Seychellois,Seychelles
India,hindu,0,3,0,-1,India,hindus
Iraqi,arab,0,3,0,-1,Iraqi,Arabic
negeri sembilan,kaya dengan tradisi,0,3,0,-1,state nine,rich in tradition
India,banyak penduduk,0,3,0,-1,India,many residents
Arab Saudi,arab,0,3,0,-1,Saudi Arabia,Arabic
Jepang,teratur,0,3,0,-1,Japan,orderly
bornean,orang utan,0,3,0,-1,Bornean,orangutan
Korea Selatan,korea,0,3,0,-1,South Korea,korean
putrajayans,kerajaan,0,3,0,-1,putrajayans,government
kelantan,masakan,0,3,0,-1,kelantan,cuisine
Oman,arab,0,3,0,-1,Oman,Arabic
Inggris,sopan,0,3,0,-1,England,polite
borneans,hutan hujan,0,3,0,-1,borneans,Rain forest
Jepang,tekun,0,3,0,-1,Japan,diligent
malayans,ramah,0,3,0,-1,malayans,friendly
penduduk pantai timur,ramah,0,3,0,-1,east coast residents,friendly
Komoran,makan ikan,0,3,0,-1,Comoran,eat fish
Bermuda,pulau,0,3,0,-1,Bermuda,island
pahangites,melayu,1,2,0,-1,pahangites,Malay
negeri sembilan,keris,1,2,0,-1,state nine,dagger
India,yoga,1,2,0,-1,India,yoga
kelantan,terkenal dengan masakan,1,2,0,-1,kelantan,famous for cooking
Singapura,bersih,1,2,0,-1,Singapore,clean
Spanyol,panas,1,2,0,-1,Spain,hot
negrian,suka musik,1,2,0,-1,national,love music
Ecuador,amazon,1,2,0,-1,Ecuador,amazon
Hellenes,bijaksana,1,2,0,-1,Hellenes,wise
Kanada,ramah,1,2,0,-1,Canada,friendly
wilayah persekutuan,multikultural,1,2,0,-1,federal Territory,multicultural
kelantan,makanan pedas,1,2,0,-1,kelantan,spicy food
Inggris,universal,1,2,0,-1,England,universal
Bermuda,santai,1,2,0,-1,Bermuda,relax
perlis,damai,1,2,0,-1,Perlis,peace
Ireland,ramah,1,2,0,-1,Ireland,friendly
negrian,cintakan musik,1,2,0,-1,national,love music
wilayah persekutuan,negara,1,2,0,-1,federal Territory,country
Korea Selatan,disiplin,1,2,0,-1,South Korea,discipline
Spanyol,suka matahari,1,2,0,-1,Spain,love the sun
Jerman,disiplin,1,2,0,-1,Germany,discipline
kelantan,masakan pedas,1,2,0,-1,kelantan,spicy food
Amerika Serikat,suka makan burger,1,2,0,-1,United States,likes to eat burgers
Azeris,berbahasa turki,1,2,0,-1,Azeris,speak turkish
kelantan,santai,1,2,0,-1,kelantan,relax
bornean,ramah,1,2,0,-1,Bornean,friendly
kelantan,makanan,1,2,0,-1,kelantan,food
negeri sembilan,negeri melayu terbesar,1,2,0,-1,state nine,the largest Malay state
wilayah persekutuan,dinamis,1,2,0,-1,federal Territory,dynamic
Indonesia,budaya beragam,1,2,0,-1,Indonesia,diverse culture
putrajayans,berjaya,1,2,0,-1,putrajayans,succeeded
Inggris,shakespeare,1,2,0,-1,England,shakespeare
Belanda,bunga tulip,1,2,0,-1,Netherlands,tulips
Gabon,hutan hujan,1,2,0,-1,Gabon,Rain forest
sabahans,friendly,1,2,0,-1,sabahans,friendly
Singapura,efisien,1,2,0,-1,Singapore,efficient
selatan,panas,1,2,0,-1,south,hot
Rakyat New Zealand,kiwi,1,2,0,-1,New Zealanders,kiwi
Australia,santai,1,2,0,-1,Australia,relax
Belanda,tulip,1,2,0,-1,Netherlands,tulips
Gabon,hutan,1,2,0,-1,Gabon,Forest
kelantan,sunnah,1,2,0,-1,kelantan,Sunnah
Cyprus,pulau,1,2,0,-1,Cyprus,island
negeri sembilan,banyak masjid,1,2,0,-1,state nine,many mosques
India,suka yoga,1,2,0,-1,India,love yoga
Singapura,taat pada aturan,1,2,0,-1,Singapore,obey the rules
Indonesia,kepulauan,1,2,0,-1,Indonesia,archipelago
Thailand,pariwisata,1,2,0,-1,Thailand,tourism
borneans,ramah,1,2,0,-1,borneans,friendly
British,suka teh,1,2,0,-1,British,love tea
wilayah persekutuan,mempunyai banyak bangunan tinggi,1,2,0,-1,federal Territory,has many tall buildings
Uruguayan,gemar bermain bola sepak,1,2,0,-1,Uruguayan,likes to play football
Ethiopia,pandai lari jarak jauh,1,2,0,-1,Ethiopia,good at running long distances
Korea Selatan,industri,1,2,0,-1,South Korea,industry
British,suka minum teh,1,2,0,-1,British,like to drink tea
Thailand,suka durian,1,2,0,-1,Thailand,love durian
Sri Lanka,buddha,1,2,0,-1,Sri Lanka,buddha
putrajayans,agung,1,2,0,-1,putrajayans,great
rakyat malaysia barat,islam,1,2,0,-1,West Malaysians,Islam
Komoran,terbang,1,2,0,-1,Comoran,fly
Filipino,mabait,1,2,0,-1,Filipino,nice
wilayah persekutuan,bersatu,1,2,0,-1,federal Territory,united
Perancis,anggur,1,2,0,-1,French,wine
Hong Kong,cina,1,2,0,-1,Hong Kong,china
borneans,friendly,1,2,0,-1,borneans,friendly
Thailand,wisata,1,2,0,-1,Thailand,tourism
Singapura,tertib,1,2,0,-1,Singapore,order
Indonesia,rempah-rempah,1,2,0,-1,Indonesia,spices
negeri sembilan,berbudi bahasa,0,3,0,-1,state nine,gracious
negeri sembilan,jamu,1,2,0,-1,state nine,herbs
rakyat malaysia timur,suka makan durian,1,2,0,-1,East Malaysians,likes to eat durian
Hellenes,cintakan filsafat,1,2,0,-1,Hellenes,love philosophy
perlis,islam,1,2,0,-1,Perlis,Islam
Seychellois,pulau,1,2,0,-1,Seychellois,island
Portugis,romantis,1,2,0,-1,Portuguese,romantic
kelantan,pantai,1,2,0,-1,kelantan,beach
sarawakians,ramah,1,2,0,-1,sarawakians,friendly
negeri sembilan,masakan,1,2,0,-1,state nine,cuisine
Mongolia,dingin,1,2,0,-1,Mongolia,cold
Ireland Utara,katolik,1,2,0,-1,Northern Ireland,catholic
johoreans,ramah,1,2,0,-1,Johoreans,friendly
warga kuala lumpur,suka makan mamak,1,2,0,-1,citizens of Kuala Lumpur,likes to eat mamak
Inggris,mudah,1,2,0,-1,England,easy
Rakyat New Zealand,suka berkemah,1,2,0,-1,New Zealanders,likes camping
Christmas Islanders,ramah,1,2,0,-1,Christmas Islanders,friendly
terengganuan,peramah,1,2,0,-1,be confused,sociable
India,suka meditasi,1,2,0,-1,India,love meditation
kl-ites,suka makan,1,2,0,-1,kl-ites,love to eat
Nepal,hindu,1,2,0,-1,Nepal,hindus
Jerman,kaku,1,2,0,-1,Germany,stiff
Inggris,suka teh,1,2,0,-1,England,love tea
east coasters,suka lobster,1,2,0,-1,east coasters,love lobster
penduduk pantai timur,suka makan,1,2,0,-1,east coast residents,love to eat
Thailand,murah,1,2,0,-1,Thailand,cheap
east coasters,pantai timur,1,2,0,-1,east coasters,East Coast
Equatorial Guinea,berbicara spanyol,1,2,0,-1,Equatorial Guinea,speak spanish
rakyat malaysia timur,berbahasa melayu,1,2,0,-1,East Malaysians,Malay speaking
Perancis,bergaya,1,2,0,-1,French,stylish
rakyat malaysia barat,suka makan,1,2,0,-1,West Malaysians,love to eat
Angola,kaya minyak,1,2,0,-1,Angola,rich in oil
negrian,kuat,1,2,0,-1,national,strong
Singapura,negara kota,1,2,0,-1,Singapore,city-state
Ecuador,andes,1,2,0,-1,Ecuador,andes
Indonesia,banyak suku,1,2,0,-1,Indonesia,many tribes
rakyat malaysia timur,suka berkebun,1,2,0,-1,East Malaysians,likes gardening
Emiratis,dermawan,1,2,0,-1,Emiratis,philanthropist
Mexican,suka makan pedas,1,2,0,-1,Mexican,likes to eat spicy food
Indonesia,pandai silat,1,2,0,-1,Indonesia,good at martial arts
negrian,tinggi,1,2,0,-1,national,height
Belanda,tinggi,1,2,0,-1,Netherlands,height
wilayah persekutuan,berkuasa,1,2,0,-1,federal Territory,powerful
selatan,afrika,1,2,0,-1,south,africa
Singapura,berorientasikan tugas,1,2,0,-1,Singapore,task oriented
Venezuelan,suka pesta,1,2,0,-1,Venezuelan,likes to party
negrian,atletis,1,2,0,-1,national,athletic
Perancis,romantik,1,2,0,-1,French,romantic
Swiss,tepat,1,2,0,-1,Switzerland,exactly
negeri sembilan,islam,1,2,0,-1,state nine,Islam
Salvadorians,katolik,1,2,0,-1,Salvadorians,catholic
wilayah persekutuan,mewah,1,2,0,-1,federal Territory,luxury
Ecuador,cokelat,1,2,0,-1,Ecuador,chocolate
johorean,ramah,1,2,0,-1,cheers,friendly
Inggris,bahasa rasmi,1,2,0,-1,England,official language
Faroese,skák,1,2,0,-1,Faroese,skák
Hellenes,filsuf,1,2,0,-1,Hellenes,philosopher
terengganuan,pandai berenang,1,2,0,-1,be confused,good at swimming
sarawakians,suka makan laksa,1,2,0,-1,sarawakians,likes to eat laksa
Indonesia,beragam,1,2,0,-1,Indonesia,diverse
Filipino,katolik,1,2,0,-1,Filipino,catholic
putrajayans,cerdas,1,2,0,-1,putrajayans,smart
Vietnam,kerja keras,1,2,0,-1,Vietnam,hard work
selangorean,ramah,1,2,0,-1,slangorean,friendly
Paraguay,sepak bola,1,2,0,-1,Paraguay,football
orang utara,suka makan daging,1,2,0,-1,northerners,likes to eat meat
Rusia,dingin,1,2,0,-1,Russia,cold
Hellenes,pandai berfikir,1,2,0,-1,Hellenes,good at thinking
Herzegovinian,muslim,1,2,0,-1,Herzegovinian,Muslim
Gibraltarian,inggris,0,3,0,-1,Gibraltarians,English
penduduk pantai timur,cintakan pantai,0,3,0,-1,east coast residents,love the beach
Afghans,afghanistan,0,3,0,-1,Afghans,Afghanistan
Cina,pandai,0,3,0,-1,Chinese,smart
terengganuan,islam,0,3,0,-1,be confused,Islam
Nepal,himalaya,0,3,0,-1,Nepal,himalayas
Indonesia,banyak pulau,0,3,0,-1,Indonesia,many islands
borneans,etnik,0,3,0,-1,borneans,ethnicity
perlis,makanan pedas,1,2,0,-1,Perlis,spicy food
Palestin,berjuang,0,3,0,-1,Palestine,struggle
India,berpakaian berwarna-warni,0,3,0,-1,India,colorful dress
Turki,suka kebab,0,3,0,-1,Turkey,love kebabs
Maghribi,arab,0,3,0,-1,Morocco,Arabic
India,cintakan warna,0,3,0,-1,India,love the color
Laos,pertanian,0,3,0,-1,Laos,agriculture
Argentina,pemain bola sepak,0,3,0,-1,Argentina,football player
India,sari,0,3,0,-1,India,juice
Uruguayan,uruguay,0,3,0,-1,Uruguayan,Uruguay
Spanyol,tarian flamenco,0,3,0,-1,Spain,flamenco dance
wilayah persekutuan,ibu kota kuala lumpur,0,3,0,-1,federal Territory,the capital city of Kuala Lumpur
Indonesia,bahasa indonesia,0,3,0,-1,Indonesia,Indonesian language
Hong Kong,padat,0,3,0,-1,Hong Kong,compact
Inggris,formal,0,3,0,-1,England,formal
Christmas Islanders,santa claus,0,3,0,-1,Christmas Islanders,santa claus
Jerman,kerja keras,0,3,0,-1,Germany,hard work
Argentina,suka sepak bola,0,3,0,-1,Argentina,love football
India,populasi besar,0,3,0,-1,India,large population
Maldives,pantai,0,3,0,-1,Maldives,beach
malaccans,perdagangan,0,3,0,-1,malaccans,trade
Indonesia,suka makan nasi,0,3,0,-1,Indonesia,likes to eat rice
kuala lumpurians,malaysian,0,3,0,-1,kuala lumpurians,Malaysian
wilayah persekutuan,federal,0,3,0,-1,federal Territory,federal
Namibia,gurun,0,3,0,-1,Namibia,desert
Afrika Selatan,afrikaans,0,3,0,-1,South Africa,Afrikaans
Indonesia,hutan hujan,0,3,0,-1,Indonesia,Rain forest
Bhutan,himalaya,0,3,0,-1,Bhutan,himalayas
Lubnan,arab,0,3,0,-1,Lebanon,Arabic
Bhutan,bukit,0,3,0,-1,Bhutan,hill
wilayah persekutuan,selamat,0,3,0,-1,federal Territory,safe
Kenyan,atletis,0,3,0,-1,Kenyan,athletic
rakyat malaysia timur,peramah,0,3,0,-1,East Malaysians,sociable
Komoran,burung laut,0,3,0,-1,Comoran,Seagull
British,sopan,0,3,0,-1,British,polite
Hellenes,cintakan pengetahuan,0,3,0,-1,Hellenes,love knowledge
malayans,kehormatan,0,3,0,-1,malayans,honor
wilayah persekutuan,pusat,0,3,0,-1,federal Territory,center
Indonesia,penduduk paling banyak,0,3,0,-1,Indonesia,the largest population
northern,dingin,0,3,0,-1,northern,cold
Jerman,ekonomi kuat,0,3,0,-1,Germany,strong economy
northerners,dingin,0,3,0,-1,northerners,cold
Jepang,suka teknologi,0,3,0,-1,Japan,love technology
Singapura,teratur,0,3,0,-1,Singapore,orderly
Indonesia,penduduk banyak,0,3,0,-1,Indonesia,the population is large
Jerman,teliti,0,3,0,-1,Germany,carefully
kelantan,terkenal dengan nasi kerabu,0,3,0,-1,kelantan,famous for kerabu rice
bornean,kepala suku,0,3,0,-1,Bornean,tribal chief
Madagascan,berbahasa malagasi,0,3,0,-1,Madagascar,Malagasy speaking
Amerika Serikat,dinamis,0,3,0,-1,United States,dynamic
orang utara,hemat,0,3,0,-1,northerners,thrifty
Jepang,cintakan kebersihan,0,3,0,-1,Japan,love cleanliness
Bruneian,islam,0,3,0,-1,Bruneian,Islam
wilayah persekutuan,pusat pemerintahan,0,3,0,-1,federal Territory,center of government
Oman,islam,0,3,0,-1,Oman,Islam
malaccans,pedagang,0,3,0,-1,malaccans,merchant
Maghribi,islam,0,3,0,-1,Morocco,Islam
Laos,berbahasa lao,0,3,0,-1,Laos,speak Lao
Thailand,thailand,0,3,0,-1,Thailand,Thailand
Portugis,suka fado,0,3,0,-1,Portuguese,love fado
bornean,asli,0,3,0,-1,Bornean,original
Komoran,hidup di air,1,2,0,-1,Comoran,live in water
sarawakians,suka makan durian,1,2,0,-1,sarawakians,likes to eat durian
kelantan,terkenal dengan keropok lekor,1,2,0,-1,kelantan,famous for lekor crackers
Mongolia,kuda,1,2,0,-1,Mongolia,horse
Vietnam,suka makan ikan,1,2,0,-1,Vietnam,likes to eat fish
warga kuala lumpur,ramah,1,2,0,-1,citizens of Kuala Lumpur,friendly
Swiss,tepat waktu,1,2,0,-1,Switzerland,on time
Indonesia,pancasila,1,2,0,-1,Indonesia,pancasila
Ecuador,hutan hujan,1,2,0,-1,Ecuador,Rain forest
Senegal,sepak bola,1,2,0,-1,Senegal,football
rakyat malaysia timur,ingin bebas,1,2,0,-1,East Malaysians,want to be free
Komoran,suka terbang,1,2,0,-1,Comoran,love to fly
Swiss,swiss cheese,1,2,0,-1,Switzerland,swiss cheese
negrian,atletik,1,2,0,-1,national,athletic
Kenyan,atletik,1,2,0,-1,Kenyan,athletic
British,practical,1,2,0,-1,British,practical
Singapura,clean,1,2,0,-1,Singapore,clean
Jerman,berani,1,2,0,-1,Germany,brave
kelantan,makanan sedap,1,2,0,-1,kelantan,delicious food
terengganuan,ramah,1,2,0,-1,be confused,friendly
Indonesia,suka berwisata,1,2,0,-1,Indonesia,likes to travel
rakyat malaysia timur,suka makan pedas,1,2,0,-1,East Malaysians,likes to eat spicy food
Hellenes,suka filsafat,1,2,0,-1,Hellenes,love philosophy
Argentina,terkenal dengan tango,1,2,0,-1,Argentina,famous for tango
Maldives,pulau,1,2,0,-1,Maldives,island
Taiwan,cina,1,2,0,-1,Taiwan,china
kl-ites,suka membeli-belah,1,2,0,-1,kl-ites,likes shopping
labuan,makmur,1,2,0,-1,labuan,prosper
negeri sembilan,banyak durian,1,2,0,-1,state nine,lots of durians
sabahan,peramah,1,2,0,-1,Sabahan,sociable
Kosovar,albania,1,2,0,-1,Kosovar,albania
Brazil,samba,1,2,0,-1,Brazil,samba
Algeria,islam,1,2,0,-1,Algeria,Islam
labuan,bandar bebas cukai,0,3,0,-1,labuan,duty free city
johoreans,islam,1,2,0,-1,Johoreans,Islam
kedahan,berani,1,2,0,-1,emergency,brave
putrajayans,berkuasa,1,2,0,-1,putrajayans,powerful
Bermuda,tropika,1,2,0,-1,Bermuda,tropical
Jepang,rapi,1,2,0,-1,Japan,neat
rakyat malaysia barat,berbudi bahasa,1,2,0,-1,West Malaysians,gracious
warga kuala lumpur,suka makan,1,2,0,-1,citizens of Kuala Lumpur,love to eat
bornean,suka makan buah,1,2,0,-1,Bornean,likes to eat fruit
negrian,ramah,1,2,0,-1,national,friendly
Serbia,balkan,1,2,0,-1,Serbia,balkan
Spanyol,suka berjemur,1,2,0,-1,Spain,likes to sunbathe
Vietnam,suka makan mie,1,2,0,-1,Vietnam,likes to eat noodles
wilayah persekutuan,kosmopolitan,1,2,0,-1,federal Territory,cosmopolitan
Sri Lanka,mayoritas beragama buddha,1,2,0,-1,Sri Lanka,Buddhist majority
Bulgarian,balkan,1,2,0,-1,Bulgarian,balkan
Norwegia,suka ski,1,2,0,-1,Norway,like skiing
Belizean,suka air,1,2,0,-1,Belizean,likes water
terengganuans,friendly,1,2,0,-1,be patient,friendly
putrajaya,ibu kota malaysia,1,2,0,-1,putrajaya,the capital of Malaysia
Skotlandia,suka memakai kilt,1,2,0,-1,Scotland,likes to wear kilts
penduduk pantai timur,suka pantai,1,2,0,-1,east coast residents,love the beach
america,progressive,1,2,0,-1,america,progressive
putrajayans,istana,1,2,0,-1,putrajayans,palace
Indonesia,bahasa resmi,1,2,0,-1,Indonesia,official language
Hellenes,filosofi,1,2,0,-1,Hellenes,philosophy
kl-ites,friendly,1,2,0,-1,kl-ites,friendly
Cina,pekerja keras,1,2,0,-1,Chinese,hard worker
malaccans,islam,1,2,0,-1,malaccans,Islam
Cina,gigih,1,2,0,-1,Chinese,persistent
negeri sembilan,bersejarah,1,2,0,-1,state nine,historic
Maldives,pariwisata,1,2,0,-1,Maldives,tourism
Filipino,suka bermain gitar,2,1,0,-1,Filipino,likes to play the guitar
