identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
Người Úc,da trắng,1,2,0,-1,Australian,White skin
người miền nam việt nam,thông minh,1,2,0,-1,Southern Vietnamese people,smart
Người Faroe,ăn cá,1,2,0,-1,Faroese,eat fish
Người Canada,hữu ích,1,2,0,-1,Canadian,useful
Người Philippines,múa,1,2,0,-1,Filipino,dance
Tiếng Nepal,himalaya,1,2,0,-1,Nepali,himalayan
Người Surinam,đa ngôn ngữ,1,2,0,-1,Surinamese,multi language
Gibraltarians,anh,1,2,0,-1,Gibraltarians,Older brother
người bắc,tuyết,2,1,0,-1,northerners,snow
Letts,nhà văn,1,1,1,-1,Letts,Writer
Equatoguineans,các yếu tố văn hóa,2,1,0,-1,Equatoguinean,cultural factors
Manx,mèo,2,1,0,-1,Manx,cat
người miền nam,tuân thủ,2,1,0,-1,Southerners,follow
người dân miền bắc việt nam,ăn mặc giản dị,2,1,0,-1,people of northern Vietnam,casual dress
Người Tây Ban Nha,đam mê,1,1,1,-1,Spanish,passion
người bắc,hiền lành,2,1,0,-1,northerners,gentle
người miền bắc việt nam,ăn cháo,2,1,0,-1,Northern Vietnamese people,porridge
Người Surinam,nói tiếng anh,2,1,0,-1,Surinamese,speaking English
Người Đan Mạch,hài hước,2,1,0,-1,Danish,humorous
người ở miền nam việt nam,nhiệt đới,2,1,0,-1,people in southern Vietnam,Tropic
Tiếng Nepal,núi,2,1,0,-1,Nepali,mountain
Người Thổ Nhĩ Kỳ,thịt,1,1,1,-1,Turkish,meat
người miền trung,trung thành,2,1,0,-1,Central people,loyal
Người Philippines,bơi,1,1,1,-1,Filipino,swim
Người Pháp,ăn uống,2,1,0,-1,French,eat and drink
người bắc,êm đềm,2,1,0,-1,northerners,tranquility
người trung,thiền,2,1,0,-1,middle person,meditation
người miền trung,ưa chuộng thể thao,2,1,0,-1,Central people,loves sports
Thái,kính trọng,2,1,0,-1,Thai,respect
người trung,lúa gạo,2,1,0,-1,middle person,rice
Người Gabon,rừng,1,1,1,-1,Gabonese,forest
Người Pháp,ăn sầu riêng,2,1,0,-1,French,eat durian
Người Philippines,dịch vụ gia đình,2,1,0,-1,Filipino,family services
người miền nam việt nam,ăn uống,2,1,0,-1,Southern Vietnamese people,eat and drink
người miền bắc việt nam,chè,2,1,0,-1,Northern Vietnamese people,tea
Người Đan Mạch,dễ phát âm,2,1,0,-1,Danish,easy to pronounce
Người Slovenia,không lạc hậu,2,1,0,-1,Slovenian,not backward
người miền trung,sôi động,2,1,0,-1,Central people,vibrant
Người Pháp,ngôn ngữ chính thức,2,1,0,-1,French,official language
Người Surinam,đa dạng,2,1,0,-1,Surinamese,diversity
người trung,lúa mạch,2,1,0,-1,middle person,barley
Người Ấn Độ,cờ vua,2,1,0,-1,Indian,chess
Người dân đảo Giáng sinh,lễ giáng sinh,2,1,0,-1,Christmas Islanders,Christmas
người miền trung,trung lập,2,1,0,-1,Central people,neutral
người miền trung,thợ mỏ,2,1,0,-1,Central people,miner
