identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
Franken,stolz,1,2,0,-1,Franconia,proud
Finnen,still,2,1,0,-1,Finns,quiet
Surinamer,multikulturell,2,1,0,-1,Surinamese,multicultural
Nordrhein - Westfalen,karneval,2,1,0,-1,North Rhine - Westphalia,carnival
Venezolanisch,temperamentvoll,2,1,0,-1,Venezuelan,spirited
Pommern,rau,2,1,0,-1,Pomerania,rough
Chinesen,fleißig,0,3,0,-1,Chinese,diligent
Sachsen,sparsam,1,2,0,-1,Saxony,thrifty
Japaner,respektvoll,0,3,0,-1,Japanese,respectful
Thai,scharf,1,2,0,-1,Thai,sharp
Bosnier,tolerant,0,3,0,-1,Bosnian,tolerant
Kambodschaner,buddhistisch,1,2,0,-1,Cambodians,Buddhist
Sachsen,arbeitsam,1,2,0,-1,Saxony,hardworking
Filipinas,arbeiten hart,1,2,0,-1,Filipinas,work hard
Pfälzer,lebenslustig,1,2,0,-1,Palatinate,fun-loving
Koreaner,fleißig,1,2,0,-1,Korean,diligent
Rheinländer,trinken bier,1,2,0,-1,Rhinelander,drinking beer
Schlesier,fleißig,0,2,1,-1,Silesians,diligent
Briten,trinken bier,1,2,0,-1,British,drinking beer
Liechtensteiner,wohlhabend,0,3,0,-1,Liechtensteiners,wealthy
Argentinier,fußballfan,1,2,0,-1,Argentinians,football fan
Italiener,romantisch,0,3,0,-1,Italian,romantic
Brasilianer,temperamentvoll,1,2,0,-1,Brazilian,spirited
Äthiopier,hungrig,1,2,0,-1,Ethiopian,hungry
Pfälzer,weinbauer,1,2,0,-1,Palatinate,winemaker
Briten,trinken viel tee,1,2,0,-1,British,drink a lot of tea
Argentinier,temperamentvoll,0,3,0,-1,Argentinians,spirited
Malediver,entspannt,0,3,0,-1,Maldivian,relaxed
Belgier,schokolade,1,2,0,-1,Belgian,chocolate
Spanisch,warm,2,1,0,-1,Spanish,warm
Thai,lächelnd,2,1,0,-1,Thai,smiling
Malawier,freundliche,1,2,0,-1,Malawians,friendly
Äquatoguineer,reich,2,1,0,-1,Equatoguineans,rich
Brandenburger,stolz,2,1,0,-1,Brandenburg,proud
Pommern,tüchtig,2,1,0,-1,Pomerania,efficient
Brandenburger,eckig,2,1,0,-1,Brandenburg,square
Dänen,cool,0,3,0,-1,Danes,cool
Manx,schaf,2,1,0,-1,Manx,sheep
Niedersachsen,fleißig,2,1,0,-1,Lower Saxony,diligent
Anhalter,dankbar,2,1,0,-1,Hitchhiker,thankful
Filipinas,lieben karaoke,2,1,0,-1,Filipinas,love karaoke
Hannoveraner,diszipliniert,0,3,0,-1,Hanoverians,disciplined
Schweizer,korrekt,2,1,0,-1,Swiss,correctly
Israelisch,judentum,2,1,0,-1,Israeli,Judaism
Hessen,sparsam,0,3,0,-1,Hesse,thrifty
Slowaken,fleißig,1,2,0,-1,Slovaks,diligent
Bayern,bodenständig,2,1,0,-1,Bavaria,down to earth
Portugiesisch,temperamentvoll,2,1,0,-1,Portuguese,spirited
Preußen,militärisch,0,3,0,-1,Prussia,military
Hannoveraner,edle pferde,2,1,0,-1,Hanoverians,noble horses
Gibraltarier,englischsprachig,2,1,0,-1,Gibraltarians,English speaking
Schottisch,trinken gerne whisky,0,3,0,-1,Scottish,like to drink whiskey
Württemberger,maultaschen,2,1,0,-1,Württemberger,Maultaschen
Badener,liebte wein,2,1,0,-1,Baden,loved wine
Kubaner,gut im boxen,2,1,0,-1,Cuban,good at boxing
Belizeaner,englischsprachig,2,1,0,-1,Belizean,English speaking
Kolumbianer,kaffee,2,1,0,-1,Colombians,coffee
Badenser,humorvoll,2,1,0,-1,Badenser,humorous
Saarländer,bodenständig,2,1,0,-1,Saarlander,down to earth
Pommern,bodenständig,2,1,0,-1,Pomerania,down to earth
Mauretaner,schwarz,2,1,0,-1,Mauritanian,black
Salvadorianer,freundlich,2,1,0,-1,Salvadorans,friendly
Holsteiner,schwarz,2,1,0,-1,Holsteiner,black
Japaner,diszipliniert,0,3,0,-1,Japanese,disciplined
Japaner,höflich,0,3,0,-1,Japanese,polite
Pfälzer,saumagen,2,1,0,-1,Palatinate,saumagen
Schwaben,sparsam,2,1,0,-1,Swabia,thrifty
Spanisch,temperamentvoll,0,3,0,-1,Spanish,spirited
Pfälzer,weinkenner,2,1,0,-1,Palatinate,wine connoisseur
Mecklenburger,fleißig,2,1,0,-1,Mecklenburg,diligent
Badenser,fleißig,2,1,0,-1,Badenser,diligent
Schweizer,pünktlich,0,3,0,-1,Swiss,on time
Engländer,höflich,2,1,0,-1,English people,polite
Niederländer,wassersportlich,2,1,0,-1,Dutch,water sports
Franzosen,elegant,1,2,0,-1,French people,elegant
Holsteiner,fleißig,0,3,0,-1,Holsteiner,diligent
Preußen,militär,0,3,0,-1,Prussia,military
Laoten,buddhistisch,1,2,0,-1,Laotians,Buddhist
Äthiopier,gut im langstreckenlauf,1,2,0,-1,Ethiopian,good at long distance running
Englisch,höflich,1,2,0,-1,English,polite
Amerikaner,frei,0,3,0,-1,American,free
Franzosen,romantisch,0,3,0,-1,French people,romantic
Schottisch,kilt,1,2,0,-1,Scottish,kilt
Pfälzer,viel wein getrunken,0,3,0,-1,Palatinate,drank a lot of wine
Brasilianer,fußball,1,2,0,-1,Brazilian,football
Saudis,reich,0,3,0,-1,Saudis,rich
Hessen,bodenständig,1,2,0,-1,Hesse,down to earth
Bayern,gesellig,1,2,0,-1,Bavaria,sociable
Nordiren,trinkfest,1,2,0,-1,Northern Irish,hard to drink
Italiener,spaghetti,0,3,0,-1,Italian,spaghetti
Nepali,buddhistisch,1,2,0,-1,Nepali,Buddhist
Pfälzer,gesellig,1,2,0,-1,Palatinate,sociable
Mecklenburger,sparsam,1,2,0,-1,Mecklenburg,thrifty
Deutsche,präzise,0,3,0,-1,German,precise
Chinesen,essen viel reis,0,3,0,-1,Chinese,eat a lot of rice
Indisch,spirituell,1,2,0,-1,Indian,spiritual
Pfälzer,weinliebhaber,1,2,0,-1,Palatinate,wine lover
Badener,fleissig,1,2,0,-1,Baden,diligent
Griechen,weise,1,2,0,-1,Greeks,way
Finnen,introvertiert,0,3,0,-1,Finns,introverted
Englisch,global,1,2,0,-1,English,global
Vietnamesisch,essen reis,0,3,0,-1,Vietnamese,eat rice
Pfälzer,höflich,1,2,0,-1,Palatinate,polite
Amerikaner,viel geld,1,2,0,-1,American,lot of money
Iren,lustig,1,2,0,-1,Irish,funny
Briten,vernünftig,1,2,0,-1,British,reasonable
Berliner,lustig,0,3,0,-1,Donut,funny
Schlesier,arbeitsam,1,2,0,-1,Silesians,hardworking
Nigerianer,geschäftstüchtig,1,2,0,-1,Nigerians,businesslike
Schweizer,uhren,0,3,0,-1,Swiss,watches
Rheinländer,lustig,1,2,0,-1,Rhinelander,funny
Württemberger,fleißig,0,3,0,-1,Württemberger,diligent
Gambisch,strategisch,0,3,0,-1,Gambian,strategically
Griechen,philosophen,0,3,0,-1,Greeks,philosophers
Engländer,humorvoll,1,2,0,-1,English people,humorous
Mongolisch,reiten,1,2,0,-1,Mongolian,ride
Formosaner,höflich,1,2,0,-1,Formosans,polite
Österreicher,skifahren,1,2,0,-1,Austrian,to ski
Westfälisch,gemütlich,1,2,0,-1,Westphalian,cozy
Hannoveraner,höflich,1,2,0,-1,Hanoverians,polite
Dänen,glücklich,1,2,0,-1,Danes,happy
Rheinländer,karnevalist,1,2,0,-1,Rhinelander,carnivalist
Bruneisch,wohlhabend,0,3,0,-1,Bruneian,wealthy
Thüringer,fleißig,1,2,0,-1,Thuringian,diligent
Deutsche,ernst,0,3,0,-1,German,serious
Slowenisch,freundlich,1,2,0,-1,Slovenian,friendly
Saarländer,trinkfest,1,2,0,-1,Saarlander,hard to drink
Pfälzer,gutmütig,1,2,0,-1,Palatinate,good-natured
Württemberger,sparsam,1,2,0,-1,Württemberger,thrifty
Pommer,süß,0,3,0,-1,Pomeranian,sweet
Deutsche,effizient,1,2,0,-1,German,efficient
Griechen,philosophisch,0,3,0,-1,Greeks,philosophical
Saarländer,humorvoll,1,2,0,-1,Saarlander,humorous
Neuseeländer,rugby,1,2,0,-1,New Zealanders,rugby
Iren,trinker,1,2,0,-1,Irish,drinker
Pfälzer,gelassen,1,2,0,-1,Palatinate,calmly
Amerikaner,freiheitsliebend,0,3,0,-1,American,freedom-loving
Filipinas,hübsch,0,3,0,-1,Filipinas,pretty
Japaner,pünktlich,0,3,0,-1,Japanese,on time
Französisch,verliebt,0,3,0,-1,French,in love
Rheinländer,trinkfest,1,2,0,-1,Rhinelander,hard to drink
Finnen,kühl,1,2,0,-1,Finns,cool
Französisch,romantisch,0,3,0,-1,French,romantic
Holsteiner,groß,1,2,0,-1,Holsteiner,large
Schweizer,käse,1,2,0,-1,Swiss,cheese
Französisch,elegant,1,2,0,-1,French,elegant
Niedersachsen,kalt,1,2,0,-1,Lower Saxony,cold
Rheinländer,trinken kölsch,1,2,0,-1,Rhinelander,drink Cologne
Deutsche,ordnungsliebend,0,3,0,-1,German,orderly
Berliner,direkt,1,2,0,-1,Donut,direct
Deutsche,pünktlichkeit,1,2,0,-1,German,punctuality
Schwaben,sparsame,1,2,0,-1,Swabia,economical
Englisch,international,1,2,0,-1,English,international
Holsteiner,stark,1,2,0,-1,Holsteiner,strong
Argentinier,extrovertiert,0,3,0,-1,Argentinians,extroverted
Schlesier,hart arbeitend,1,2,0,-1,Silesians,hard working
Berliner,kreativ,1,2,0,-1,Donut,creative
Serben,patriotisch,1,2,0,-1,Serbs,patriotic
Argentinier,tanzen,1,2,0,-1,Argentinians,dance
Weihnachtsinselbewohner,freundlich,1,2,0,-1,Christmas Islanders,friendly
Russisch,stark,0,3,0,-1,Russian,strong
Südkoreaner,fleißig,0,3,0,-1,South Koreans,diligent
Badenser,trinken gerne,1,2,0,-1,Badenser,like to drink
Pfälzer,wein trinken,1,2,0,-1,Palatinate,drinking wine
Pfälzer,fröhlich,1,2,0,-1,Palatinate,cheerful
Madagassisch,freundlich,1,2,0,-1,Malagasy,friendly
Australier,entspannt,1,2,0,-1,Australian,relaxed
