identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
quenianos,corredores,0,3,0,-1,Kenyans,runners
Suíços,econômico,2,1,0,-1,Swiss,economic
brasileiros,futebol,0,3,0,-1,Brazilians,soccer
coreanos,disciplinado,0,3,0,-1,Koreans,disciplined
brasileiros,pentacampeões,2,1,0,-1,Brazilians,five-time champions
belgas,franco,2,1,0,-1,Belgians,frank
lisboanas,descontraído,2,1,0,-1,Lisbon,relaxed
Vila-realenses,comem farinheira,2,1,0,-1,Vila-realenses,eat flour
Coimbrãs,bons em matemática,2,1,0,-1,Coimbras,good at math
Brácaros,musculosos,2,1,0,-1,Bracaros,muscular
Suíços,pontual,2,1,0,-1,Swiss,one-off
mauritanos,árabe,2,1,0,-1,Mauritanians,Arabic
Bragueses,úteis,2,1,0,-1,Bragueses,Useful
lisboanas,descontraídas,2,1,0,-1,Lisbon,relaxed
Indianos,muitos habitantes,2,1,0,-1,Indians,many inhabitants
Bragantinos,guerreiro,2,1,0,-1,Bragantinos,warrior
Italianos,apaixonado,0,3,0,-1,Italians,passionate
Galeses,falante de língua celta,2,1,0,-1,Welsh,Celtic language speaker
Brácaras,importante,2,1,0,-1,Bracaras,important
Bragantinas,católica,2,1,0,-1,Bragantinas,catholic
britânicos,gostam de chá,0,3,0,-1,British people,they like tea
Nepalesa,montanhistas,0,3,0,-1,Nepali,mountaineers
Boliviana,curte reggaeton,2,1,0,-1,Bolivian,like reggaeton
Italiana,emotivo,0,3,0,-1,Italian,emotional
alemães,eficiente,1,2,0,-1,Germans,efficient
argentinos,apaixonado,1,2,0,-1,Argentines,passionate
nepaleses,montanha,1,2,0,-1,Nepalese,mountain
Filandeses,introvertido,1,2,0,-1,Finns,introvert
Bragantinas,conservadora,1,2,0,-1,Bragantinas,conservative
Inglês,formal,1,2,0,-1,English,formal
cubanos,revolucionário,1,2,0,-1,Cubans,revolutionary
espanhóis,apaixonado,1,2,0,-1,Spanish,passionate
bracarenses,hospitaleiro,1,2,0,-1,bracarenses,hospitable
britânicos,loiro,1,2,0,-1,British people,blonde
britânicos,educada,1,2,0,-1,British people,polite
austríacos,gostam de esquiar,1,2,0,-1,Austrians,like skiing
tanzanianos,safari,1,2,0,-1,Tanzanians,safari
Aveirenses,trabalhadores,1,2,0,-1,Aveirenses,workers
Conimbricenses,estudioso,0,3,0,-1,Conimbricenses,studious
Setubalense,marinheiro,1,2,0,-1,Setubalense,sailor
espanhóis,falante de língua românica,1,2,0,-1,Spanish,Romance language speaker
eborenses,acolhedores,1,2,0,-1,eborenses,welcoming
alemães,pontuais,1,2,0,-1,Germans,punctual
Australianos,relaxado,1,2,0,-1,Australians,chilled out
Bahreini,rico em petróleo,1,2,0,-1,Bahraini,rich in oil
coreanos,fechado,1,2,0,-1,Koreans,closed
Conimbricenses,gostam de estudar,0,3,0,-1,Conimbricenses,they like to study
Australianos,bronzeado,1,2,0,-1,Australians,tanned
Setubalense,trabalhador,2,1,0,-1,Setubalense,worker
Húngara,corajosa,2,1,0,-1,Hungarian,courageous
bragantinas,luxo,2,1,0,-1,bragantinas,Lux
Estoniana,reservado,2,1,0,-1,Estonian,reserved
Braguesas,sexuais,2,1,0,-1,Braguesas,sexual
espanhóis,língua oficial,2,1,0,-1,Spanish,official language
Portuenses,portistas,1,2,0,-1,Portuenses,portistas
marroquinos,gostam de chá,1,2,0,-1,Moroccans,they like tea
Liberiana,corajosa,2,1,0,-1,Liberian,courageous
Indianos,espirituais,1,2,0,-1,Indians,spiritual
espanhóis,festivo,1,2,0,-1,Spanish,festive
argentinos,dançarino,1,2,0,-1,Argentines,dancer
Inglês,educado,1,2,0,-1,English,educated
sérvios,guerreiro,1,2,0,-1,Serbs,warrior
braganceses,corajoso,1,2,0,-1,braganceses,brave
nepaleses,adoram escalar montanhas,1,2,0,-1,Nepalese,love climbing mountains
Brigantinos,corajoso,1,2,0,-1,Brigantines,brave
espanhóis,fala rápido,1,2,0,-1,Spanish,talk fast
espanhóis,mais falado,1,2,0,-1,Spanish,most talked about
Australianos,aventureiro,1,2,0,-1,Australians,adventurous
Bragancesas,monárquico,2,1,0,-1,Bragancesas,monarchical
espanhóis,falantes rápidos,1,2,0,-1,Spanish,fast speakers
cingapurenses,eficiente,1,2,0,-1,Singaporeans,efficient
bracarenses,acolhedores,1,2,0,-1,bracarenses,welcoming
Suíços,relógio,1,2,0,-1,Swiss,clock
Mongóis,cavaleiro,1,2,0,-1,Mongols,knight
austríacos,sério,1,2,0,-1,Austrians,serious
espanhóis,romance,1,2,0,-1,Spanish,romance
Coimbrãs,estudante,1,2,0,-1,Coimbras,student
escoceses,escocês,2,1,0,-1,Scottish,Scottish
argentinos,passionais,1,2,0,-1,Argentines,passionate
afegãos,muçulmano,1,2,0,-1,Afghans,Muslim
lisboanas,cosmopolita,1,2,0,-1,Lisbon,cosmopolitan
Filandeses,introvertida,1,2,0,-1,Finns,introverted
lisboanas,fado,1,2,0,-1,Lisbon,fado
vianeses,gostam de música clássica,1,2,0,-1,vianeses,like classical music
coreanos,obediente,1,2,0,-1,Koreans,obedient
peruanos,artesanato,1,2,0,-1,Peruvians,craftsmanship
Paquistanesa,corajosa,2,1,0,-1,Pakistani,courageous
portuenses,simpático,2,1,0,-1,Porto,kind
britânicos,pontuais,1,2,0,-1,British people,punctual
Portalegrenses,trabalhadores,2,1,0,-1,Portalegrenses,workers
islandês,nórdico,2,1,0,-1,Icelandic,Nordic
Bragançanas,hospitaleiras,2,1,0,-1,Bragançanas,hospitable
Bolivianos,andino,2,1,0,-1,Bolivians,Andean
Bragançanas,morenas,2,1,0,-1,Bragançanas,brunettes
Viseenses,dominado,2,1,0,-1,Viseenses,dominated
Crimeanas,corajosa,2,1,0,-1,Crimeans,courageous
Suíça,nação neutra,2,1,0,-1,Switzerland,neutral nation
Marroquina,métrica,2,1,0,-1,Moroccan,metric
Coreanas,corajosa,2,1,0,-1,Korean,courageous
vianeses,trabalhadores,2,1,0,-1,vianeses,workers
Vianenses,alegre,2,1,0,-1,Vianenses,happy
Eslovenas,corajosa,2,1,0,-1,Slovenian,courageous
Djibutiana,corajosa,2,1,0,-1,Djiboutian,courageous
Alemã,culta,2,1,0,-1,German,cultured
malauiana,corajosa,2,1,0,-1,Malawian,courageous
Vianesas,italiano,2,1,0,-1,Vianesas,Italian
espanhóis,passionais,1,2,0,-1,Spanish,passionate
franceses,romântico,1,2,0,-1,French,romantic
espanhóis,falam rápido,1,2,0,-1,Spanish,they speak quickly
escoceses,frugal,2,1,0,0.6666666667,Scottish,frugal
marroquinos,bebem chá,1,2,0,-1,Moroccans,drink tea
Holandesas,corajosa,2,1,0,-1,Dutch,courageous
Italianos,passionais,1,2,0,-1,Italians,passionate
Cabo-verdianos,alegre,1,2,0,-1,Cape Verdeans,happy
Senegalesa,africano,2,1,0,-1,Senegalese,African
americanos,confiantes,2,1,0,-1,Americans,confident
lisboanas,orgulhosas,2,1,0,-1,Lisbon,proud
Lisbonenses,simpático,2,1,0,-1,Lisbonenses,kind
vianeses,cosmopolita,2,1,0,-1,vianeses,cosmopolitan
Boliviana,corajosa,2,1,0,-1,Bolivian,courageous
colimbrienses,hospitaleiro,2,1,0,-1,colimbrienses,hospitable
Vianesas,saborosas,2,1,0,-1,Vianesas,tasty
Farenses,hospitaleiro,1,2,0,-1,Farenses,hospitable
Braguesas,sexy,2,1,0,-1,Braguesas,sexy
venezuelanos,animado,1,2,0,-1,Venezuelans,cheered up
Espanhola,ágiles,2,1,0,-1,Spanish,agile
espanhóis,falante,1,2,0,-1,Spanish,speaker
Egípcia,mística,2,1,0,-1,Egyptian,mystique
vianeses,simpático,2,1,0,-1,vianeses,kind
Leiriense,trabalhadores,2,1,0,-1,Leiriense,workers
islandês,gelado,1,2,0,-1,Icelandic,ice cream
espanhóis,falado em muitos países,2,1,0,-1,Spanish,spoken in many countries
Bragançanos,ambicioso,2,1,0,-1,Bragançanos,ambitious
nicaraguenses,revolucionário,1,2,0,-1,Nicaraguans,revolutionary
mauritanos,deserto,2,1,0,-1,Mauritanians,desert
albicastrenses,trabalhadores,2,1,0,-1,albicastrenses,workers
Vila-realenses,trabalhadores,2,1,0,-1,Vila-realenses,workers
eborenses,trabalhadores,2,1,0,-1,eborenses,workers
portugueses,língua oficial de portugal,2,1,0,-1,Portuguese,official language of portugal
Marroquina,bebiam chá,2,1,0,-1,Moroccan,drank tea
farenses,insulares,2,1,0,-1,farenses,islanders
Suíça,relógio,2,1,0,-1,Switzerland,clock
espanhóis,a segunda língua mais falada,2,1,0,-1,Spanish,the second most spoken language
espanhóis,sensual,1,2,0,-1,Spanish,sexy
tanzanianos,africano,1,2,0,-1,Tanzanians,African
Argentinas,tango,2,1,0,-1,Argentina,tango
britânicos,civilizado,1,2,0,-1,British people,civilized
Jordaniana,corajosa,2,1,0,-1,Jordanian,courageous
Bragançanos,portuguese,2,1,0,-1,Bragançanos,Portuguese
portugueses,falado em portugal,2,1,0,-1,Portuguese,spoken in Portuguese
espanhóis,sentimental,1,2,0,-1,Spanish,sentimental
Síria,arriscado,2,1,0,-1,Syria,risky
espanhóis,amantes de festas,1,2,0,-1,Spanish,party lovers
somalis,guerreiro,1,2,0,-1,Somalis,warrior
quenianos,atlético,0,3,0,-1,Kenyans,athletic
islandês,introvertido,1,2,0,-1,Icelandic,introvert
franceses,sofisticado,1,2,0,-1,French,sophisticated
Alemã,pontuais,1,2,0,-1,German,punctual
Etíopes,corredores,1,2,0,-1,Ethiopians,runners
Queniana,ágil,1,2,0,-1,Kenyan,agile
conimbricenses,intelectuais,0,3,0,-1,conibricenses,intellectuals
Canadenses,educada,1,2,0,-1,Canadians,polite
quenianos,maratonistas,1,2,0,-1,Kenyans,marathon runners
Espanhola,sensual,1,2,0,-1,Spanish,sexy
Coimbrãs,culta,1,2,0,-1,Coimbras,cultured
Vianenses,amantes da música,1,2,0,-1,Vianenses,music lovers
Alemã,organizado,1,2,0,-1,German,organized
Brasileira,carnaval,1,2,0,-1,Brazilian,carnival
Argentinas,passionais,1,2,0,-1,Argentina,passionate
Suecas,introvertido,1,2,0,-1,Swedish,introvert
Britânica,culta,1,2,0,-1,British,cultured
Suíça,eficiente,1,2,0,-1,Switzerland,efficient
Brasileira,amistosa,1,2,0,-1,Brazilian,friendly
Suíça,neutralidade,1,2,0,-1,Switzerland,neutrality
Britânica,chique,1,2,0,-1,British,chic
Espanhola,gostam de paella,1,2,0,-1,Spanish,they like paella
Italiana,faladores,1,2,0,-1,Italian,talkers
Ucraniana,corajosa,1,2,0,-1,Ukrainian,courageous
Libanesa,empreendedores,1,2,0,-1,Lebanese,entrepreneurs
Espanhola,amantes da paella,1,2,0,-1,Spanish,paella lovers
Sérvias,nação guerreira,1,2,0,-1,Serbia,warrior nation
Argentinas,apaixonado,1,2,0,-1,Argentina,passionate
Marroquina,bebem chá,1,2,0,-1,Moroccan,drink tea
Marroquina,bons em argila,1,2,0,-1,Moroccan,good in clay
Espanhola,empolgada,1,2,0,-1,Spanish,excited
Espanhola,dançam,1,2,0,-1,Spanish,dance
Suíça,nação rica,1,2,0,-1,Switzerland,rich nation
Suíça,limpo,1,2,0,-1,Switzerland,clean
Russa,vodka,1,2,0,-1,Russian,vodka
Britânica,elegante,1,2,0,-1,British,elegant
Australianas,descontraído,1,2,0,-1,Australian,relaxed
Brasileira,samba,1,2,0,-1,Brazilian,samba
Italiana,apaixonado,1,2,0,-1,Italian,passionate
Alemã,metódico,1,2,0,-1,German,methodical
Italiana,romântico,1,2,0,-1,Italian,romantic
neozelandeses,aventureiro,1,2,0,-1,New Zealanders,adventurous
Egípcia,gostam de pirâmides,1,2,0,-1,Egyptian,they like pyramids
Suíça,organizado,1,2,0,-1,Switzerland,organized
Suíça,pontuais,1,2,0,-1,Switzerland,punctual
Espanhola,sexy,1,2,0,-1,Spanish,sexy
Queniana,ágiles,1,2,0,-1,Kenyan,agile
Búlgaras,ginastas,1,2,0,-1,Bulgarians,gymnasts
Espanhola,animada,1,2,0,-1,Spanish,lively
Britânica,séria,1,2,0,-1,British,he would be
Guatemalteca,corajosa,1,2,0,-1,Guatemalan,courageous
Queniana,rápido,1,2,0,-1,Kenyan,fast
Marroquina,andam de camelo,1,2,0,-1,Moroccan,ride a camel
Austríaca,gostam de esquiar,1,2,0,-1,Austrian,like skiing
Espanhola,falante,1,2,0,-1,Spanish,speaker
Suíça,neutral,1,2,0,-1,Switzerland,neutral
Suecas,reservado,1,2,0,-1,Swedish,reserved
Uruguaia,jogam bem futebol,1,2,0,-1,Uruguay,play football well
Australianas,aventureiro,1,2,0,-1,Australian,adventurous
Australianas,bronzeado,1,2,0,-1,Australian,tanned
Marroquina,gostam de chá,1,2,0,-1,Moroccan,they like tea
Síria,guerra civil,1,2,0,-1,Syria,civil war
Espanhola,fala rápido,1,2,0,-1,Spanish,talk fast
Indianos,espiritual,1,2,0,-1,Indians,spiritual
Paraguaia,futebol,1,2,0,-1,Paraguayan,soccer
Alemã,lógico,1,2,0,-1,German,logical
Suíços,organizado,1,2,0,-1,Swiss,organized
tailandeses,exótico,1,2,0,-1,Thai,exotic
argentinos,dançam tango,1,2,0,-1,Argentines,dance tango
Escalabitanos,guerreiro,0,3,0,-1,Escalabitans,warrior
Brigantinos,corajosa,1,2,0,-1,Brigantines,courageous
Bracaraugustanos,bravo,1,2,0,-1,Bracaraugustans,angry
Brácaros,bravo,1,2,0,-1,Bracaros,angry
neozelandeses,esportivo,1,2,0,-1,New Zealanders,sporty
britânicos,educado,1,2,0,-1,British people,educated
sul-coreanos,disciplinado,1,2,0,-1,South Koreans,disciplined
espanhóis,romântico,1,2,0,-1,Spanish,romantic
Indianos,espiritualizado,1,2,0,-1,Indians,spiritualized
Vianenses,músicos,1,2,0,-1,Vianenses,musicians
chilenos,bons em terremotos,1,2,0,-1,Chileans,good at earthquakes
belgas,são francos,1,2,0,-1,Belgians,they are frank
Ilha dos Cocos,praia paradisíaca,1,2,0,-1,Cocos Island,paradise beach
Turcos,muçulmano,1,2,0,-1,Turks,Muslim
Inglês,pontuais,1,2,0,-1,English,punctual
Egípcios,gostam de pirâmides,1,2,0,-1,Egyptians,they like pyramids
britânicos,têm sotaque,1,2,0,-1,British people,have an accent
Setubalense,apaixonado por sardinhas,1,2,0,-1,Setubalense,in love with sardines
marroquinos,bebiam chá,1,2,0,-1,Moroccans,drank tea
belgas,waffles,1,2,0,-1,Belgians,waffles
helenos,filosófico,1,2,0,-1,Hellenes,philosophical
islandês,resistente ao frio,1,2,0,-1,Icelandic,cold resistant
irlandeses do norte,leais,1,2,0,-1,northern irish,loyal
tailandeses,picante,1,2,0,-1,Thai,spicy
vianeses,gostam de música,1,2,0,-1,vianeses,they like music
Inglês,língua internacional,1,2,0,-1,English,international language
Bracaraugustanas,guerreira,1,2,0,-1,Bracaraugustanas,Warrior
noruegueses,introvertido,1,2,0,-1,Norwegians,introvert
marroquinos,exótico,1,2,0,-1,Moroccans,exotic
Luxemburga,luxo,1,2,0,-1,Luxembourg,Lux
Farenses,pacífico,2,1,0,-1,Farenses,Pacific
Marroquina,comem tâmaras,1,2,0,-1,Moroccan,eat dates
Francesa,romântico,1,2,0,-1,French,romantic
Espanhola,festivo,1,2,0,-1,Spanish,festive
Suecas,séria,1,2,0,-1,Swedish,he would be
Espanhola,gostam de sol,1,2,0,-1,Spanish,they like sun
Suíça,são neutros,1,2,0,-1,Switzerland,are neutral
Gregas,intelectuais,1,2,0,-1,Greek,intellectuals
Espanhola,falam rápido,1,2,0,-1,Spanish,they speak quickly
Espanhola,apaixonado,1,2,0,-1,Spanish,passionate
Argentinas,futebol,1,2,0,-1,Argentina,soccer
Suecas,gatas,1,2,0,-1,Swedish,babes
Italiana,animado,1,2,0,-1,Italian,cheered up
Austríaca,sério,1,2,0,-1,Austrian,serious
Australianas,relaxado,1,2,0,-1,Australian,chilled out
Tailandesa,bons em cozinha,1,2,0,-1,Thai,good at cooking
Brasileira,empolgada,1,2,0,-1,Brazilian,excited
Espanhola,falantes rápidos,1,2,0,-1,Spanish,fast speakers
vianeses,artísticos,1,2,0,-1,vianeses,artistic
Britânica,pontuais,1,2,0,-1,British,punctual
suecos,reservado,1,2,0,-1,Swedes,reserved
Australianos,esportivo,1,2,0,-1,Australians,sporty
Italianos,faladores,1,2,0,-1,Italians,talkers
Sérvias,corajosa,1,2,0,-1,Serbia,courageous
nepaleses,budista,1,2,0,-1,Nepalese,Buddhist
Indianos,vegetariano,1,2,0,-1,Indians,vegetarian
Italiana,emoção,1,2,0,-1,Italian,emotion
britânicos,elegante,1,2,0,-1,British people,elegant
marroquinos,andam de camelo,1,2,0,-1,Moroccans,ride a camel
portuenses,trabalhadores,2,1,0,-1,Porto,workers
Filandeses,reservado,2,1,0,-1,Finns,reserved
braguesas,suja,2,1,0,1.666666667,braguesas,dirty
Vila-realenses,acolhedores,2,1,0,-1,Vila-realenses,welcoming
Lituana,corajosa,2,1,0,-1,Lithuanian,courageous
Nepalesa,bons em escalada,0,3,0,-1,Nepali,good at climbing
Marroquina,bons em corrida de longa distância,2,1,0,-1,Moroccan,good at long distance running
Sarauís,nômade,2,1,0,-1,Sahrawis,nomadic
Vianesas,saboroso,2,1,0,-1,Vianesas,Tasty
Suíça,gostam de chocolate,0,3,0,-1,Switzerland,they like chocolate
Marroquina,estudante,2,1,0,-1,Moroccan,student
Marroquina,bons em corridas de longa distância,2,1,0,-1,Moroccan,good at long distance running
Moldovan,falam romeno,2,1,0,-1,Moldovan,speak Romanian
Italiana,expressivo,0,3,0,-1,Italian,expressive
marroquinos,bons em argila,2,1,0,-1,Moroccans,good in clay
Uruguaia,futebol,0,3,0,-1,Uruguay,soccer
marroquinos,bons em maratona,2,1,0,-1,Moroccans,good at marathon
Queniana,correu muito,0,3,0,-1,Kenyan,ran a lot
Brasileira,animada,0,3,0,-1,Brazilian,lively
Brácaros,corajoso,0,3,0,-1,Bracaros,brave
Francesa,sofisticado,0,3,0,-1,French,sophisticated
Bragançanas,nobre,1,2,0,-1,Bragançanas,noble
Lisboanos,hospitaleiro,2,1,0,-1,Lisbonnos,hospitable
Egípcia,místico,2,1,0,-1,Egyptian,mystic
Cabo-verdianos,bons em dança,0,3,0,-1,Cape Verdeans,good at dancing
Manx,falantes de manx,2,1,0,-1,Manx,Manx speakers
Inglês,língua,2,1,0,-1,English,language
braguesas,sujo,2,1,0,3,braguesas,dirty
Namibiana,corajosa,2,1,0,-1,Namibian,courageous
Bragantinos,torcem pelo bragantino,2,1,0,-1,Bragantinos,support bragantino
Lisboanos,simpático,2,1,0,-1,Lisbonnos,kind
Checos,cerveja,0,3,0,-1,Czechs,beer
Espanhola,corajosa,2,1,0,-1,Spanish,courageous
Marroquina,embelezado,2,1,0,-1,Moroccan,embellished
Bracaraugustanas,hospitaleiras,1,2,0,-1,Bracaraugustanas,hospitable
Russa,culta,2,1,0,-1,Russian,cultured
braguesas,terno,2,1,0,-1,braguesas,suit
líbios,árabe,2,1,0,-1,Libyans,Arabic
Braguesas,trabalhadora,2,1,0,-1,Braguesas,worker
alemães,sério,0,3,0,-1,Germans,serious
Austríaca,culta,2,1,0,-1,Austrian,cultured
Letã,corajosa,2,1,0,-1,Latvian,courageous
Cabo-verdianos,dançam muito,0,3,0,-1,Cape Verdeans,they dance a lot
Italianos,expressivo,0,3,0,-1,Italians,expressive
bielorrussa,corajosa,2,1,0,-1,Belarusian,courageous
Bracaraugustanas,lutadoras,2,1,0,-1,Bracaraugustanas,fighters
bejenses,trabalhadores,2,1,0,-1,bejenses,workers
Braguesas,úteis,2,1,0,-1,Braguesas,Useful
nepaleses,escalam montanhas,0,3,0,-1,Nepalese,climb mountains
Salvadorenhas,corajosa,2,1,0,-1,Salvadoran,courageous
Espanhola,católica,2,1,0,-1,Spanish,catholic
Vianesas,simpática,2,1,0,-1,Vianesas,friendly
Brácaras,antigo nome de braga,2,1,0,-1,Bracaras,old name of braga
Bragantinas,morenas,2,1,0,-1,Bragantinas,brunettes
Inglês,fluente,2,1,0,-1,English,fluent
Iraquiana,corajosa,2,1,0,-1,Iraqi,courageous
Conimbricenses,inteligente,0,3,0,-1,Conimbricenses,intelligent
Bragançanas,orgulhosas,2,1,0,-1,Bragançanas,proud
Suíça,neutro,0,3,0,-1,Switzerland,neutral
americanos,ambicioso,0,3,0,-1,Americans,ambitious
nepaleses,alpinistas,0,3,0,-1,Nepalese,Mountain climbers
uruguaios,uruguaios,2,1,0,-1,Uruguayans,Uruguayans
Argentinas,extrovertido,2,1,0,-1,Argentina,extroverted
Escalabitanos,incansáveis,2,1,0,-1,Escalabitans,tireless
Espanhola,dança bem,0,3,0,-1,Spanish,dance well
Peruana,corajosa,2,1,0,-1,Peruvian,courageous
Queniana,maratonistas,0,3,0,-1,Kenyan,marathon runners
Vienesas,comida,2,1,0,-1,Viennese,food
lisboanas,gostam de sardinha,0,3,0,-1,Lisbon,they like sardines
britânicos,falam inglês,2,1,0,-1,British people,speak English
Espanhola,amantes de festas,0,3,0,-1,Spanish,party lovers
Bragançanas,poderoso,2,1,0,-1,Bragançanas,powerful
Estoniana,corajosa,2,1,0,-1,Estonian,courageous
nepaleses,bons escaladores,0,3,0,-1,Nepalese,good climbers
Marroquina,bons em taekwondo,2,1,0,-1,Moroccan,good at taekwondo
Espanhola,romântico,2,1,0,-1,Spanish,romantic
Namibianos,aventureiro,2,1,0,-1,Namibians,adventurous
Luxemburga,riquesas,0,3,0,-1,Luxembourg,riches
helenos,faladores,2,1,0,-1,Hellenes,talkers
Marroquina,bons em corrida de média distância,2,1,0,-1,Moroccan,good at medium distance running
irlandeses do norte,católico,0,3,0,-1,northern irish,Catholic
Egípcia,misterioso,2,1,0,-1,Egyptian,mysterious
Marroquina,não bebiam muito,2,1,0,-1,Moroccan,they didn't drink much
eborenses,hospitaleiro,2,1,0,-1,eborenses,hospitable
Marroquina,autoconfiança,2,1,0,-1,Moroccan,self confidence
Panamenha,corajosa,2,1,0,-1,Panama,courageous
Vianenses,amigáveis,0,3,0,-1,Vianenses,friendly
Tailandesa,picante,2,1,0,-1,Thai,spicy
Nepalesa,espiritualizado,2,1,0,-1,Nepali,spiritualized
Bracaraugustanos,hospitaleiro,2,1,0,-1,Bracaraugustans,hospitable
Bragancesas,morenas,2,1,0,-1,Bragancesas,brunettes
Brácaras,histórica,2,1,0,-1,Bracaras,historical
lisboanas,sociáveis,2,1,0,-1,Lisbon,sociable
lisboanas,simpático,1,1,1,-1,Lisbon,kind
Gregas,lógico,1,2,0,-1,Greek,logical
lisboanas,graciosas,2,1,0,-1,Lisbon,graceful
Marroquina,corajosa,2,1,0,-1,Moroccan,courageous
Vianenses,educado,2,1,0,-1,Vianenses,educated
quenianos,atleta,0,3,0,-1,Kenyans,athlete
Colombiana,corajosa,2,1,0,-1,Colombian,courageous
Síria,tensa,2,1,0,-1,Syria,tense
Bracaraugustanas,morenas,2,1,0,-1,Bracaraugustanas,brunettes
Austríaca,curte música,2,1,0,-1,Austrian,enjoy music
Bragançanos,monárquico,2,1,0,-1,Bragançanos,monarchical
Bermudenses,curtas,2,1,0,-1,Bermudians,short
Setubalense,bom vinho,1,1,1,-1,Setubalense,good wine
Paquistanesa,muçulmano,2,1,0,-1,Pakistani,Muslim
Marroquina,mais elegantes,2,1,0,-1,Moroccan,more elegant
Tcheca,corajosa,2,1,0,-1,Czech,courageous
Bracaraugustanas,mulheres,2,1,0,-1,Bracaraugustanas,women
bracaraugustanas,nativas,2,1,0,-0.6666666667,bracaraugustanas,native
Tanzaniana,corajosa,2,1,0,-1,Tanzania,courageous
Tailandesa,bons em muay thai,2,1,0,-1,Thai,good at muay thai
Nepalesa,bondoso,2,1,0,-1,Nepali,kindness
quenianos,gostam de correr,0,3,0,-1,Kenyans,they like to run
Bracaraugustanas,orgulhosas,2,1,0,-1,Bracaraugustanas,proud
Bragantinas,orgulhosas,2,1,0,-1,Bragantinas,proud
Holandesas,gatas,2,1,0,-1,Dutch,babes
Marroquina,moro no exterior,2,1,0,-1,Moroccan,I live abroad
Brasileira,corajosa,2,1,0,-1,Brazilian,courageous
Gouveenses,hospitaleiro,2,1,0,-1,Gouveenses,hospitable
Bragancesas,nobre,2,1,0,-1,Bragancesas,noble
Braguesas,velha,2,1,0,1.666666667,Braguesas,old
Queniana,corredores,0,3,0,-1,Kenyan,runners
Marroquina,moro no deserto,2,1,0,-1,Moroccan,I live in the desert
Letts,letões,2,1,0,-1,Letts,Latvians
guatemaltecos,latino,2,1,0,-1,Guatemalans,Latin
Marroquina,bons em artes marciais,2,1,0,-1,Moroccan,good at martial arts
Venezuelana,corajosa,2,1,0,-1,Venezuelan,courageous
espanhóis,falantes de espanhol,2,1,0,-1,Spanish,Spanish speakers
Escalabitanos,ingleses,2,1,0,-1,Escalabitans,English
filipinos,submissas,2,1,0,-1,Filipinos,submissive
Inglês,falante,2,1,0,-1,English,speaker
bielorrussos,são um povo,2,1,0,-1,Belarusians,are a people
Braguesas,velho,1,2,0,1,Braguesas,old
Australianos,gostam de praia,0,3,0,-1,Australians,they like the beach
espanhóis,amantes da paella,0,3,0,-1,Spanish,paella lovers
Lisbonenses,hospitaleiro,2,1,0,-1,Lisbonenses,hospitable
pacenses,pacificadores,2,1,0,-1,pacenses,peacemakers
Espanhola,adoram dançar,0,3,0,-1,Spanish,love to dance
Marroquina,comerciantes,0,3,0,-1,Moroccan,merchants
estonianos,introvertido,2,1,0,-1,Estonians,introvert
Lisbonenses,acolhedores,2,1,0,-1,Lisbonenses,welcoming
conimbricenses,orgulhoso,2,1,0,-0.3333333333,conibricenses,proud
Alemã,disciplinado,0,3,0,-1,German,disciplined
Gouveenses,humilde,2,1,0,-1,Gouveenses,humble
Australianos,surfista,0,3,0,-1,Australians,surfer
espanhóis,gostam de paella,0,3,0,-1,Spanish,they like paella
Vienesas,doce,2,1,0,-1,Viennese,sweet
Bragancesas,orgulhosas,2,1,0,-1,Bragancesas,proud
uruguaios,jogam futebol,0,3,0,-1,Uruguayans,play soccer
franceses,parisiense,2,1,0,-1,French,Parisian
espanhóis,gostam de sol,0,3,0,-1,Spanish,they like sun
Espanhola,empolgante,2,1,0,-1,Spanish,exciting
albicastrenses,acolhedores,2,1,0,-1,albicastrenses,welcoming
britânicos,ingleses,2,1,0,-1,British people,English
Bragancesas,portuguesa,2,1,0,-1,Bragancesas,Portuguese
filipinos,trabalhadora,0,3,0,-1,Filipinos,worker
Francesa,chique,0,3,0,-1,French,chic
palestinos,árabe,2,1,0,-1,Palestinians,Arabic
Nepalesa,bons escaladores,0,3,0,-1,Nepali,good climbers
Bragancesas,rica,2,1,0,0,Bragancesas,rich
americanos,empreendedores,1,2,0,-1,Americans,entrepreneurs
Espanhola,sentem orgulho da língua,2,1,0,-1,Spanish,feel proud of the language
Australianos,descontraído,1,2,0,-1,Australians,relaxed
colimbrienses,alegre,2,1,0,-1,colimbrienses,happy
vianeses,músicos,1,2,0,-1,vianeses,musicians
Lisbonenses,cosmopolita,1,2,0,-1,Lisbonenses,cosmopolitan
marroquinos,comem tâmaras,2,1,0,-1,Moroccans,eat dates
Indianos,exótico,2,1,0,-1,Indians,exotic
palestinos,resistente,0,3,0,-1,Palestinians,resistant
uruguaios,latino,2,1,0,-1,Uruguayans,Latin
Italianos,animado,0,3,0,-1,Italians,cheered up
Suíça,ordeiro,0,3,0,-1,Switzerland,orderly
Brácaros,forte,2,1,0,-1,Bracaros,strong
escoceses,gostam de uísque,0,3,0,0.3333333333,Scottish,they like whiskey
Salvadorenhas,religiosa,2,1,0,-1,Salvadoran,religious
sul-coreanos,asiático,2,1,0,-1,South Koreans,Asian
espanhóis,muito falado,2,1,0,-1,Spanish,much talked about
