identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
Limousins,voiture,2,1,0,-1,Limousins,car
Provençaux,joyeux,1,2,0,-1,Provencal,happy
Hongrois,parle hongrois,2,1,0,-1,Hungarian,speaks Hungarian
Franche-Comté,gastronomique,2,1,0,-1,Franche-Comté,gourmet
Norvégien,ski,1,1,1,-1,Norwegian,ski
Swazis,étaient très pauvres,2,1,0,-1,Swazis,were very poor
Irakiens,arabe,2,1,0,-1,Iraqis,Arab
Indonésiens,asiatique,2,1,0,-1,Indonesians,Asian
Mauritaniens,nomade,2,1,0,-1,Mauritanians,nomadic
Champenois-Ardennais,joyeux,2,1,0,-1,Champenois-Ardennais,happy
languedociens,accueillant,2,1,0,-1,Languedocians,welcoming
Finlandais,sauna,2,1,0,-1,Finnish,sauna
Norvégien,scandinave,2,1,0,-1,Norwegian,Scandinavian
Champenois-Ardennais,vigneron,2,1,0,-1,Champenois-Ardennais,winemaker
Gambien,africain,2,1,0,-1,Gambian,African
Champenois-Ardennais,festif,2,1,0,-1,Champenois-Ardennais,festive
Belges,neutre,2,1,0,-1,Belgians,neutral
Féroïens,pêcheur,2,1,0,-1,Faroese,fisherman
Picto-Charentais,accueillant,2,1,0,-1,Picto-Charentais,welcoming
Uruguayens,footballeur,2,1,0,-1,Uruguayans,footballer
Franche-Comtois,fromager,2,1,0,-1,Franche-Comtois,cheese maker
Champenois-Ardennais,hospitalier,2,1,0,-1,Champenois-Ardennais,hospital
Alsaciens,travailleur,2,1,0,-1,Alsatians,worker
Espagnols,romantique,2,1,0,-1,Spaniards,romantic
Franche-Comtois,bons skieurs,2,1,0,-1,Franche-Comtois,good skiers
Normands,aventurier,2,1,0,-1,Normans,adventurer
Azéris,caucasien,2,1,0,-1,Azeris,Caucasian
Languedoc,viticulteur,2,1,0,-1,Languedoc,winemaker
personnes du Centre-Val de Loire,bons cyclistes,2,1,0,-1,people from Center-Val de Loire,good cyclists
Brésiliens,jiu-jitsu,2,1,0,-1,Brazilians,jiujitsu
Picto-Charentais,ingénieux,2,1,0,-1,Picto-Charentais,ingenious
Sahraouis,résistant,1,1,1,-1,Sahrawis,resistant
Picardie,terre de fromage,2,1,0,-1,Picardy,land of cheese
Andorran,aime le ski,2,1,0,-1,Andorran,loves skiing
Corses,courageux,2,1,0,-1,Corsica,brave
Lorrains,courageux,2,1,0,-1,Lorraine,brave
Seychellois,généreuses,2,1,0,-1,Seychellois,generous
Auvergnat,aime la soupe,2,1,0,-1,Auvergne,love soup
Comtois,gourmand,2,1,0,-1,Comtois,gourmand
Lorrains,industrieux,2,1,0,-1,Lorraine,industrious
Biélorusses,slave,2,1,0,-1,Belarusians,Slavic
Picardie,plat,2,1,0,-1,Picardy,flat
Auvergnat,fromager,2,1,0,-1,Auvergne,cheese maker
Chypriote,méditerranéen,2,1,0,-1,Cypriot,Mediterranean
Italiens,méditerranéen,2,1,0,-1,Italians,Mediterranean
Luxembourgeois,neutre,2,1,0,-1,Luxembourgish,neutral
Colombiens,passionné,2,1,0,-1,Colombians,keen
habitants des Pays de la Loire,accueillant,2,1,0,-1,inhabitants of Pays de la Loire,welcoming
Suisses,montagneux,2,1,0,-1,Swiss,mountainous
Mannois,celtique,2,1,0,-1,Manx,Celtic
Mauritaniens,arabe,2,1,0,-1,Mauritanians,Arab
Néo-Zélandais,sportif,2,1,0,-1,New Zealanders,sporty
Rhônalpins,chaleureux,2,1,0,-1,Rhône-Alpes,warm
Djiboutiens,musulmane,2,1,0,-1,Djiboutians,Muslim
Picardie,région,2,1,0,-1,Picardy,region
Surinamais,adorent la nature,2,1,0,-1,Surinamese,love nature
Costaricains,surfeur,2,1,0,-1,Costa Ricans,surfer
habitants du Centre-Val de Loire,amateurs de vin,2,1,0,-1,residents of Center-Val de Loire,wine lovers
Picto-Charentais,chaleureux,2,1,0,-1,Picto-Charentais,warm
Calaisiens,aiment le poisson,2,1,0,-1,Calaisians,love fish
Picto-Charentais,pacifique,2,1,0,-1,Picto-Charentais,peaceful
Surinamais,plus sportifs,2,1,0,-1,Surinamese,more sporty
Féroïens,adorent le poisson,2,1,0,-1,Faroese,love fish
Champenois-Ardennais,travailleur,2,1,0,-1,Champenois-Ardennais,worker
Rhônalpins,créatif,2,1,0,-1,Rhône-Alpes,creative
Picardie,riche,2,1,0,-1,Picardy,rich
Picto-Charentais,blond,2,1,0,-1,Picto-Charentais,blond
Normands,ingénieux,2,1,0,-1,Normans,ingenious
Lorrains,gourmand,2,1,0,-1,Lorraine,gourmand
Calaisiens,patriote,2,1,0,-1,Calaisians,patriot
Afghans,aiment les tapis,2,1,0,-1,Afghans,love rugs
Islandais,inuit,2,1,0,-1,Icelandic,inuit
Bermudiens,bon en voile,2,1,0,-1,Bermudians,good at sailing
pays de la Loire,gastronomie,2,1,0,-1,Pays de la Loire,gastronomy
pays de la Loire,terre de sel,2,1,0,-1,Pays de la Loire,land of salt
Cubains,bons en boxe,2,1,0,-1,Cubans,good at boxing
Breton,langue,2,1,0,-1,Breton,language
Croates,aimer la mer,2,1,0,-1,Croatians,love the sea
Alsaciens,bavarois,1,1,1,-1,Alsatians,Bavarian
Swazis,bons en rugby,2,1,0,-1,Swazis,good at rugby
Rhônalpins,travailleur,2,1,0,-1,Rhône-Alpes,worker
Italiens,roman,1,1,1,-1,Italians,novel
Slovaques,industrieux,2,1,0,-1,Slovaks,industrious
Provençaux,marseillais,1,1,1,-1,Provencal,Marseille
Picardie,terre d'accueil,2,1,0,-1,Picardy,land of welcome
Calaisiens,aiment le foot,2,1,0,-1,Calaisians,love football
Roumain,romantique,2,1,0,-1,Romanian,romantic
Comtois,aime la nature,2,1,0,-1,Comtois,love nature
Picto-Charentais,travailleur,2,1,0,-1,Picto-Charentais,worker
Surinamais,aiment le carnaval,2,1,0,-1,Surinamese,love carnival
Alsaciens,patriote,2,1,0,-1,Alsatians,patriot
Letts,blond,2,1,0,-1,Letts,blond
Picardie,terre de culture,2,1,0,-1,Picardy,land of cultivation
habitants du Centre-Val de Loire,chaleureux,2,1,0,-1,residents of Center-Val de Loire,warm
Malaisiens,asiatique,2,1,0,-1,Malaysians,Asian
Andorran,parlent catalan,2,1,0,-1,Andorran,speak Catalan
Breton,bagad,2,1,0,-1,Breton,bagad
Bretons,rousses,2,1,0,-1,Bretons,redheads
Maltais,catholique,2,1,0,-1,Maltese,Catholic
Danois,scandinave,2,1,0,-1,Danish,Scandinavian
Seychellois,créole,2,1,0,-1,Seychellois,Creole
Espagnols,latin,2,1,0,-1,Spaniards,Latin
Picto-Charentais,peu connus,2,1,0,-1,Picto-Charentais,little known
Malgaches,parle malgache,2,1,0,-1,Malagasy,speak Malagasy
personnes du Centre-Val de Loire,praticiens,2,1,0,-1,people from Center-Val de Loire,practitioners
Autrichiens,allemand,0,1,2,-1,Austrians,German
Danois,direct,2,1,0,-1,Danish,direct
Philippins,catholique,2,1,0,-1,Filipinos,Catholic
Costaricains,heureux,2,1,0,-1,Costa Ricans,happy
Italiens,plus raffinés,2,1,0,-1,Italians,more refined
Turcs,cuisine savoureuse,2,1,0,-1,Turks,tasty cuisine
Comtois,travailleur,2,1,0,-1,Comtois,worker
Bangladeshi,bengali,2,1,0,-1,Bangladeshi,Bengali
Malgaches,parlent malgache,2,1,0,-1,Malagasy,speak Malagasy
Serbes,orthodoxe,2,1,0,-1,Serbs,orthodox
habitants des Pays de la Loire,travailleur,2,1,0,-1,inhabitants of Pays de la Loire,worker
Formosans,autochtone,2,1,0,-1,Formosans,indigenous
Champenois-Ardennais,résistant,2,1,0,-1,Champenois-Ardennais,resistant
Norvégien,skieur,1,1,1,-1,Norwegian,skier
Picardie,bons agriculteurs,2,1,0,-1,Picardy,good farmers
Malgaches,amoureux de la nature,2,1,0,-1,Malagasy,nature lovers
personnes de Rhône-Alpes,sportive,2,1,0,-1,people from Rhône-Alpes,athletic
Seychellois,accueillante,2,1,0,-1,Seychellois,welcoming
Andorran,montagneux,2,1,0,-1,Andorran,mountainous
Picto-Charentais,chasseurs-cueilleurs,2,1,0,-1,Picto-Charentais,hunter-gatherers
Bourguignons,vigneron,2,1,0,-1,Burgundians,winemaker
gens du Centre-Val de Loire,accueillant,2,1,0,-1,people from Centre-Val de Loire,welcoming
habitants du Centre-Val de Loire,calme,1,1,1,-1,residents of Center-Val de Loire,calm
Languedoc,sud,2,1,0,-1,Languedoc,south
pays de la Loire,touristique,2,1,0,-1,Pays de la Loire,sightseeing
pays de la Loire,cidre,2,1,0,-1,Pays de la Loire,cider
personnes du Centre-Val de Loire,chaleureuse,2,1,0,-1,people from Center-Val de Loire,warm
habitants du Centre-Val de Loire,travailleur,2,1,0,-1,residents of Center-Val de Loire,worker
Hellènes,philosophe,2,1,0,-1,Hellenes,philosopher
Guatemaliens,amérindien,2,1,0,-1,Guatemalans,American Indian
Seychellois,élégante,2,1,0,-1,Seychellois,elegant
Normands,pragmatique,2,1,0,-1,Normans,pragmatic
pays de la Loire,humide,2,1,0,-1,Pays de la Loire,humid
Gibraltariens,fiers de leur territoire,2,1,0,-1,Gibraltarians,proud of their territory
Espagnols,ibérique,2,1,0,-1,Spaniards,Iberian
Andorran,montagnard,1,1,1,-1,Andorran,mountaineer
Languedoc,viticulture,2,1,0,-1,Languedoc,viticulture
Omanais,riche,2,1,0,-1,Omani,rich
Comtois,accueillant,2,1,0,-1,Comtois,welcoming
Somaliens,nomade,2,1,0,-1,Somalis,nomadic
Maldiviens,pêcheur,2,1,0,-1,Maldivians,fisherman
habitants des Pays de la Loire,breton,2,1,0,-1,inhabitants of Pays de la Loire,Breton
Macédonien,orthodoxe,2,1,0,-1,Macedonian,orthodox
Gibraltariens,parlent anglais,2,1,0,-1,Gibraltarians,speak English
Slovènes,bons en ski,2,1,0,-1,Slovenes,good at skiing
Singapouriens,efficace,2,1,0,-1,Singaporeans,effective
Slovènes,blond,2,1,0,-1,Slovenes,blond
Alsaciens,bavaroise,1,1,1,-1,Alsatians,Bavarian
Lorrains,patriote,2,1,0,-1,Lorraine,patriot
Hellènes,mythologie,2,1,0,-1,Hellenes,mythology
Angolais,africain,2,1,0,-1,Angolan,African
Uruguayens,passionné,2,1,0,-1,Uruguayans,keen
Normands,scandinave,2,1,0,-1,Normans,Scandinavian
Languedoc,langue romane,2,1,0,-1,Languedoc,Romance language
Seychellois,métisse,2,1,0,-1,Seychellois,mixed race
Andorran,aiment le ski,1,1,1,-1,Andorran,love skiing
Calaisiens,sympathique,2,1,0,-1,Calaisians,friendly
Breton,langue celtique,2,1,0,-1,Breton,Celtic language
pays de la Loire,ouest,2,1,0,-1,Pays de la Loire,west
personnes du Centre-Val de Loire,accueillante,2,1,0,-1,people from Center-Val de Loire,welcoming
pays de la Loire,la loire,2,1,0,-1,Pays de la Loire,the Loire
Salvadoriens,religieux,2,1,0,-1,Salvadorans,religious
Sri lankais,bouddhiste,2,1,0,-1,Sri Lankan,Buddhist
Calaisiens,travailleur,2,1,0,-1,Calaisians,worker
Sri lankais,végétarien,2,1,0,-1,Sri Lankan,vegetarian
Normands,rousses,2,1,0,-1,Normans,redheads
pays de la Loire,vignoble,2,1,0,-1,Pays de la Loire,vineyard
Aquitains,indépendant,2,1,0,-1,Aquitaine,independent
Limousins,riche,2,1,0,-1,Limousins,rich
Surinamais,multiculturel,2,1,0,-1,Surinamese,multicultural
Sud-Coréens,aiment le kimchi,2,1,0,-1,South Koreans,love kimchi
Languedoc,région viticole,2,1,0,-1,Languedoc,Wine Region
Champenois-Ardennais,viticulteur,2,1,0,-1,Champenois-Ardennais,winemaker
Aquitains,chaleureux,2,1,0,-1,Aquitaine,warm
Provençaux,méditerranéen,2,1,0,-1,Provencal,Mediterranean
Formosans,cultivaient du riz,2,1,0,-1,Formosans,cultivated rice
Limousins,paisible,2,1,0,-1,Limousins,peaceful
Ghanéens,africain,2,1,0,-1,Ghanaians,African
languedociens,gourmand,2,1,0,-1,Languedocians,gourmand
Irlandais du Nord,catholique,2,1,0,-1,Northern Irish,Catholic
Aquitains,gourmand,2,1,0,-1,Aquitaine,gourmand
Biélorusses,blanc,2,1,0,-1,Belarusians,white
Tchèque,bon en hockey sur glace,2,1,0,-1,Czech,good at ice hockey
Comtois,montagnard,2,1,0,-1,Comtois,mountaineer
Sud-Coréens,taekwondo,2,1,0,-1,South Koreans,taekwondo
Maldiviens,île,2,1,0,-1,Maldivians,island
Ougandais,africain,2,1,0,-1,Ugandan,African
Bourgogne,riche,2,1,0,-1,Burgundy,rich
provençaux,méridionaux,2,1,0,-1,Provençal,southern
Surinamais,aborigène,2,1,0,-1,Surinamese,aboriginal
Languedoc,méditerranéen,2,1,0,-1,Languedoc,Mediterranean
Bermudiens,anglais,2,1,0,-1,Bermudians,English
Alsaciens,mangent bien,2,1,0,-1,Alsatians,eat well
Croates,aime la mer,2,1,0,-1,Croatians,love the sea
Népalais,grimpeurs,1,1,1,-1,Nepalese,climbers
pays de la Loire,breton,2,1,0,-1,Pays de la Loire,Breton
Sud-Coréens,asiatique,2,1,0,-1,South Koreans,Asian
Hellènes,philosophie,2,1,0,-1,Hellenes,philosophy
pays de la Loire,fleuve,2,1,0,-1,Pays de la Loire,river
Picardie,gastronomie,2,1,0,-1,Picardy,gastronomy
pays de la Loire,agriculture,2,1,0,-1,Pays de la Loire,agriculture
Bermudiens,aiment la voile,2,1,0,-1,Bermudians,love sailing
Kosovars,jeunes,2,1,0,-1,Kosovars,youth
Calaisiens,aiment la mer,2,1,0,-1,Calaisians,love the sea
Nigérien,africain,2,1,0,-1,Nigerien,African
Guyanais,chaleureux,2,1,0,-1,Guyanese,warm
Rhônalpins,gourmand,2,1,0,-1,Rhône-Alpes,gourmand
Alsaciens,frontalier,2,1,0,-1,Alsatians,border
gens des Pays de la Loire,accueillant,2,1,0,-1,people from Pays de la Loire,welcoming
Sri lankais,bon en cricket,2,1,0,-1,Sri Lankan,good at cricket
Rhônalpins,dynamique,2,1,0,-1,Rhône-Alpes,dynamic
pays de la Loire,riche,2,1,0,-1,Pays de la Loire,rich
Aquitains,sportif,2,1,0,-1,Aquitaine,sporty
Seychellois,chaleureuse,2,1,0,-1,Seychellois,warm
Auvergnat,volcan,2,1,0,-1,Auvergne,volcano
Surinamais,parle néerlandais,2,1,0,-1,Surinamese,speaks Dutch
Bourgogne,bon vivant,2,1,0,-1,Burgundy,well living
Picardie,terre agricole,2,1,0,-1,Picardy,agricultural land
Australiens,aventurier,2,1,0,-1,Australians,adventurer
Koweïtiens,riche,2,1,0,-1,Kuwaitis,rich
Népalais,bons en escalade,2,1,0,-1,Nepalese,good at climbing
Tchèque,blond,2,1,0,-1,Czech,blond
Hongrois,aiment les paprikas,2,1,0,-1,Hungarian,love paprikas
Provençaux,parlé,2,1,0,-1,Provencal,speak
Limousins,placide,2,1,0,-1,Limousins,placid
Allemands,bavarois,2,1,0,-1,Germans,Bavarian
Franche-Comtois,gourmand,2,1,0,-1,Franche-Comtois,gourmand
Languedoc,épris de calme,2,1,0,-1,Languedoc,loving calm
Seychellois,belle,2,1,0,-1,Seychellois,beautiful
Formosans,taïwanais,2,1,0,-1,Formosans,Taiwanese
Rhônalpins,ouvert,2,1,0,-1,Rhône-Alpes,open
Belges,diplomate,2,1,0,-1,Belgians,Diplomat
languedociens,bons en pétanque,2,1,0,-1,Languedocians,good at pétanque
Tchèque,fumaient beaucoup,2,1,0,-1,Czech,smoked a lot
Surinamais,néerlandais,2,1,0,-1,Surinamese,Dutch
Provençaux,poétique,2,1,0,-1,Provencal,poetic
languedociens,festif,2,1,0,-1,Languedocians,festive
Picto-Charentais,pêcheur,2,1,0,-1,Picto-Charentais,fisherman
Auvergnat,montagnard,2,1,0,-1,Auvergne,mountaineer
Britanniques,blanc,2,1,0,-1,British,white
Zambien,africain,2,1,0,-1,Zambian,African
Franche-Comtois,bons skieurs de fond,2,1,0,-1,Franche-Comtois,good cross-country skiers
Aquitains,festif,2,1,0,-1,Aquitaine,festive
Languedoc,vignoble,2,1,0,-1,Languedoc,vineyard
Maldiviens,vivent sur des îles,2,1,0,-1,Maldivians,live on islands
Seychellois,habitants des seychelles,2,1,0,-1,Seychellois,inhabitants of seychelles
Mozambicains,africain,2,1,0,-1,Mozambicans,African
Andorran,parle catalan,2,1,0,-1,Andorran,speaks Catalan
Picardie,campagne,2,1,0,-1,Picardy,campaign
Picardie,picard,2,1,0,-1,Picardy,picard
Rhônalpins,sportif,2,1,0,-1,Rhône-Alpes,sporty
Normands,audacieux,2,1,0,-1,Normans,bold
Islandais,viking,1,1,1,-1,Icelandic,viking
Maldiviens,archipel,2,1,0,-1,Maldivians,archipelago
languedociens,méditerranéen,2,1,0,-1,Languedocians,Mediterranean
Alsaciens,gourmand,2,1,0,-1,Alsatians,gourmand
Bahreïnis,arabe,2,1,0,-1,Bahrainis,Arab
Picardie,agriculture,2,1,0,-1,Picardy,agriculture
Afghans,résistant,2,1,0,-1,Afghans,resistant
Picardie,intelligentes,2,1,0,-1,Picardy,intelligent
Estoniens,letton,2,1,0,-1,Estonians,Latvian
Rhônalpins,accueillant,2,1,0,-1,Rhône-Alpes,welcoming
Néerlandais,francs,1,1,1,-1,Dutch,francs
Namibiens,africain,2,1,0,-1,Namibians,African
Philippins,riz,1,1,1,-1,Filipinos,rice
Éthiopiens,épicé,2,1,0,-1,Ethiopians,spicy
Congolais,africain,2,1,0,-1,Congolese,African
Languedoc,sud de la france,2,1,0,-1,Languedoc,South of France
Franche-Comtois,travailleur,2,1,0,-1,Franche-Comtois,worker
Namibiens,nomade,2,1,0,-1,Namibians,nomadic
Monténégrin,montagnard,2,1,0,-1,Montenegrin,mountaineer
Andorran,bons skieurs,2,1,0,-1,Andorran,good skiers
Péruviens,artisanat,1,1,1,-1,Peruvians,craftsmanship
Champenois-Ardennais,courageux,2,1,0,-1,Champenois-Ardennais,brave
Capverdiens,musicaux,2,1,0,-1,Cape Verdeans,musical
Bosniaques,débutant,2,1,0,-1,Bosnians,beginner
Alsaciens,français,2,1,0,-1,Alsatians,French
Slovènes,skieur,2,1,0,-1,Slovenes,skier
Picardie,traditionnelle,2,1,0,-1,Picardy,traditional
Uruguayens,football,2,1,0,-1,Uruguayans,soccer
Guinéens,africain,2,1,0,-1,Guineans,African
Auvergnat,mange de la truffe,2,1,0,-1,Auvergne,eat truffle
habitants des Pays de la Loire,pêcheur,2,1,0,-1,inhabitants of Pays de la Loire,fisherman
Espagnols,parlent espagnol,2,1,0,-1,Spaniards,speak Spanish
Languedoc,bon vin,2,1,0,-1,Languedoc,fine wine
Bourguignons,riche,2,1,0,-1,Burgundians,rich
Libanais,commerçants,2,1,0,-1,Lebanese,tradespeople
Breton,courageux,2,1,0,-1,Breton,brave
habitants du Centre-Val de Loire,gastronome,2,1,0,-1,residents of Center-Val de Loire,gourmet
Portugais,romantique,2,1,0,-1,Portuguese,romantic
Népalais,montagne,2,1,0,-1,Nepalese,mountain
Andorran,parle le catalan,2,1,0,-1,Andorran,speaks Catalan
Néerlandais,méticuleux,2,1,0,-1,Dutch,meticulous
Syriens,arabe,2,1,0,-1,Syrians,Arab
Thaïlandais,asiatique,2,1,0,-1,Thai,Asian
Franche-Comté,travailleur,2,1,0,-1,Franche-Comté,worker
Singapouriens,urbain,2,1,0,-1,Singaporeans,urban
Picardie,plats traditionnels,2,1,0,-1,Picardy,traditional dishes
Philippins,infirmier,2,1,0,-1,Filipinos,male nurse
Maliens,africain,2,1,0,-1,Malians,African
habitants du Centre-Val de Loire,terriens,2,1,0,-1,residents of Center-Val de Loire,earthlings
Seychellois,francophone,2,1,0,-1,Seychellois,French speaking
Limousins,calme,2,1,0,-1,Limousins,calm
Picardie,blé,2,1,0,-1,Picardy,wheat
Slovaques,bons en hockey sur glace,2,1,0,-1,Slovaks,good at ice hockey
Cambodgien,bouddhiste,2,1,0,-1,Cambodian,Buddhist
Seychellois,jolie,2,1,0,-1,Seychellois,pretty
Bosniaques,adore chanter,2,1,0,-1,Bosnians,loves to sing
Rhônalpins,cyclistes,2,1,0,-1,Rhône-Alpes,cyclists
Surinamais,plus sympathiques,2,1,0,-1,Surinamese,more friendly
Népalais,bons grimpeurs,2,1,0,-1,Nepalese,good climbers
Français,européen,2,1,0,-1,French,European
Andorran,alpinistes,2,1,0,-1,Andorran,mountaineers
Cambodgien,khmer,2,1,0,-1,Cambodian,Khmer
Brunéiens,riche,2,1,0,-1,Bruneians,rich
Irlandais du Nord,irlandais,2,1,0,-1,Northern Irish,Irish
languedociens,épicurien,2,1,0,-1,Languedocians,epicurean
Franche-Comté,montagne,2,1,0,-1,Franche-Comté,mountain
Bosniaques,bosniaque,2,1,0,-1,Bosnians,Bosnian
Seychellois,archipel,2,1,0,-1,Seychellois,archipelago
Alsaciens,blond,2,1,0,-1,Alsatians,blond
gens de Midi-Pyrénées,méridionaux,2,1,0,-1,people of Midi-Pyrénées,southern
Picto-Charentais,gentil,2,1,0,-1,Picto-Charentais,kind
Calaisiens,aiment les moules,2,1,0,-1,Calaisians,love mussels
Hongrois,aiment le paprika,2,1,0,-1,Hungarian,love paprika
Picto-Charentais,sympathique,2,1,0,-1,Picto-Charentais,friendly
Aquitains,accueillant,2,1,0,-1,Aquitaine,welcoming
Népalais,hindou,2,1,0,-1,Nepalese,Hindu
Corses,étaient des marins,2,1,0,-1,Corsica,were sailors
pays de la Loire,océan atlantique,2,1,0,-1,Pays de la Loire,Atlantic Ocean
habitants du Centre-Val de Loire,gourmand,2,1,0,-1,residents of Center-Val de Loire,gourmand
Coréens,moins libres,2,1,0,-1,Koreans,less free
pays de la Loire,gâteaux,2,1,0,-1,Pays de la Loire,cakes
Champenois-Ardennais,bons en cyclisme,2,1,0,-1,Champenois-Ardennais,good at cycling
Champenois-Ardennais,joviaux,2,1,0,-1,Champenois-Ardennais,jovial
Champenois-Ardennais,cultivateurs,2,1,0,-1,Champenois-Ardennais,cultivators
Normands,bons marins,2,1,0,-1,Normans,good sailors
Tanzanien,parle swahili,2,1,0,-1,Tanzanian,speaks Swahili
Languedoc,région,2,1,0,-1,Languedoc,region
Argentins,élégant,2,1,0,-1,Argentinians,elegant
Languedoc,vigneron,2,1,0,-1,Languedoc,winemaker
Bahreïnis,riche,2,1,0,-1,Bahrainis,rich
Comtois,épris de paix,2,1,0,-1,Comtois,peace-loving
Néerlandais,direct,1,1,1,-1,Dutch,direct
Bourgogne,vin rouge,2,1,0,-1,Burgundy,Red wine
Royaume-Uni,royal,2,1,0,-1,United Kingdom,royal
languedociens,méridionaux,2,1,0,-1,Languedocians,southern
Franciliens,urbain,2,1,0,-1,Francilians,urban
Hong Kong,cosmopolite,2,1,0,-1,hong kong,cosmopolitan
Guernesey,britannique,2,1,0,-1,Guernsey,British
Singapour,moderne,2,1,0,-1,Singapore,modern
Hong Kong,chinois,2,1,0,-1,hong kong,Chinese
Zanzibar,paradisiaque,2,1,0,-1,Zanzibar,heavenly
Gibraltar,britannique,2,1,0,-1,Gibraltar,British
Mongols,nomade,2,1,0,-1,Mongols,nomadic
Pays de la Loire,atlantique,2,1,0,-1,Pays de la Loire,Atlantic
Zanzibar,tropical,2,1,0,-1,Zanzibar,tropical
Mongol,cavalier,1,1,1,-1,Mongolian,rider
Franciliens,citadin,2,1,0,-1,Francilians,townsman
Picardie,rurale,2,1,0,-1,Picardy,rural
Zanzibar,île,2,1,0,-1,Zanzibar,island
Bourgogne,viticole,2,1,0,-1,Burgundy,winemaking
Bourgogne,vin,2,1,0,-1,Burgundy,wine
Christmas Island,désertique,2,1,0,-1,Christmas Island,desert
Criméens,ukrainien,1,1,1,-1,Crimeans,Ukrainian
Cocos Island,paradisiaque,1,1,1,-1,Cocos Island,heavenly
