identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
নাইজেরিয়ান,আফ্রিকান,2,1,0,-1,nigerian,the african
মধ্যপ্রদেশবাসী,লেখক,2,1,0,-1,People of Madhya Pradesh,the writer
বাংলা,শিক্ষিত,2,1,0,-1,Bangla,educated
বিহারী,কেচাপ,2,1,0,-1,Bihari,ketchup
মণিপুরী,কবি,2,1,0,-1,Manipuri,the poet
হার্জেগোভিনিয়ান,সার্বিয়ান,2,1,0,-1,Herzegovinian,serbian
পাঞ্জাবি,কৃষিজীবী,2,1,0,-1,Punjabi,agriculturalist
ব্রিটিশ মানুষ,শীতল,2,1,0,-1,British people,cold
গুজরাটি,ফার্মাসিউটিক্যালস,2,1,0,-1,Gujarati,Pharmaceuticals
চীনা,শ্রমজীবী,2,1,0,-1,chinese,laborer
চীনা,বিদ্বান,2,1,0,-1,chinese,scholar
অসমীয়া,ঔপন্যাসিক,2,1,0,-1,Assamese,the novelist
ছত্তিশগড়ী,ঝোপঝাড়,2,1,0,-1,Chhattisgarh,shrubbery
সিকিমিজ,ট্রেকিং,2,1,0,-1,Sikkimese,trekking
সেচেলোইস,সমুদ্র,2,1,0,-1,Seychellois,the sea
নেপালি,সাহসী,0,3,0,-1,Nepali,brave
মালদ্বীপবাসী,সহজ সরল,2,1,0,-1,Maldivian,simple
কসোভার,স্বাধীনতা-প্রত্যাশী,2,1,0,-1,Kosovar,freedom-seeker
মেঘালয়,ট্র্যাক,2,1,0,-1,Meghalaya,Track
পর্তুগিজ,রোমান্টিক,2,1,0,-1,portuguese,romantic
ত্রিপুরী,ট্রাইবাল,2,1,0,-1,Tripuri,Tribal
উরুগুইয়ান,খেলোয়াড়,1,2,0,-1,Uruguayan,the player
রাশিয়ান,ঠান্ডা,1,2,0,-1,Russian,the cold
কম্বোডিয়ান,খেলাধুলায় ভাল,1,2,0,-1,Cambodian,good at sports
পাঞ্জাবি,লুঙ্গি,1,2,0,-1,Punjabi,Lungi
ঝাড়খণ্ডি,খনিজ সম্পদ,1,2,0,-1,Jharkhandi,Mineral resources
কানাডিয়ান,শীতল,1,2,0,-1,canadian,cold
মিশরীয়,পিরামিড,1,2,0,-1,Egyptian,The pyramid
উত্তর কোরিয়ান,কমিউনিস্ট,1,2,0,-1,North Korean,communist
মালদ্বীপবাসী,দ্বীপবাসী,1,2,0,-1,Maldivian,the islanders
বিহারী,কৃষি,1,2,0,-1,Bihari,agriculture
আইভোরিয়ান,আইভরি,1,2,0,-1,Ivorian,Ivory
কুয়েতি,তেল,1,2,0,-1,Kuwaiti,the oil
ফিলিস্তিনি,মুক্তি,1,2,0,-1,Palestinian,liberation
নরওয়েজিয়ান,শীতল,1,2,0,-1,norwegian,cold
হিমাচলি,হিমাচলের হিমালয়,1,2,0,-1,Himachali,The Himalayas of Himachal
ব্রিটিশ মানুষ,সংরক্ষণশীল,1,2,0,-1,British people,conservative
ফিলিপিনো,পরিবারকে ভালোবাসি,1,2,0,-1,Filipino,love family
রাজস্থানী,স্থপতি,1,2,0,-1,Rajasthani,the architect
উত্তর প্রদেশী,তেলিয়ান,1,2,0,-1,Uttar Pradesh,Telian
আন্দামানিজ,জেলে,1,2,0,-1,Andamanese,the fisherman
ফিলিস্তিনি,স্বাধীনতা-প্রিয়,1,2,0,-1,Palestinian,Freedom-loving
ব্রিটিশ মানুষ,আড়ম্বরপূর্ণ,1,2,0,-1,British people,stylish
নেপালি,পাহাড়ি,1,2,0,-1,Nepali,mountainous
মহারাষ্ট্রীয়,মসলাদার খাদ্য,1,2,0,-1,Maharashtrian,spicy food
রাজস্থানী,ঐতিহ্যবাহী,1,2,0,-1,Rajasthani,traditional
সুইস,ঘড়ি তৈরি করে,1,2,0,-1,swiss,Makes a watch
রাজস্থানী,ঘোড়া,1,2,0,-1,Rajasthani,the horse
ম্যানক্স,বিড়াল,1,2,0,-1,Manx,the cat
আন্দামানিজ,বন বিহারী,1,2,0,-1,Andamanese,Ban Bihari
দক্ষিণ আফ্রিকান,আফ্রিকান,1,2,0,-1,South African,the african
সিকিমিজ,ঠান্ডা,1,2,0,-1,Sikkimese,the cold
কেরালাইট,মসলাদার,1,2,0,-1,Keralite,spicy
মারোয়ারি,ট্রেডার,1,2,0,-1,Marwari,Trader
বাংলাদেশী,অতিথিপরায়ণ,1,2,0,-1,Bangladeshi,hospitable
নেপালি,দারুণ হেঁটে চলে,1,2,0,-1,Nepali,Walks great
উরুগুইয়ান,ফুটবল খেলতে ভালোবাসি,1,2,0,-1,Uruguayan,love to play football
হিমাচলি,পাহাড়ি,1,2,0,-1,Himachali,mountainous
ক্রিসমাস দ্বীপবাসী,ক্রিসমাস,1,2,0,-1,Christmas Islanders,christmas
গোয়ান,রিসর্ট,1,2,0,-1,Goan,Resort
পাঞ্জাবি,কৃষি,1,2,0,-1,Punjabi,agriculture
নেপালি,বৌদ্ধ,1,2,0,-1,Nepali,Buddhist
পর্তুগিজ,ফুটবল,1,2,0,-1,portuguese,football
ফরাসি,ফ্যাশনেবল,1,2,0,-1,french,fashionable
জিম্বাবুইয়ান,ক্রিকেট খেলে,1,2,0,-1,Zimbabwean,playing cricket
ঝাড়খণ্ডি,খনিজ,1,2,0,-1,Jharkhandi,minerals
ব্রিটিশ মানুষ,সভ্য,1,2,0,-1,British people,civilized
জাপানি,সংস্কৃতিবান,1,2,0,-1,Japanese,cultured
উত্তর প্রদেশী,হিন্দি,1,2,0,-1,Uttar Pradesh,hindi
ভেনিজুয়েলান,তেল,1,2,0,-1,Venezuelan,the oil
আন্দামানিজ,বনজ,1,2,0,-1,Andamanese,the forest
ইন্দোনেশিয়ান,মসলাদার খাবার,1,2,0,-1,indonesian,spicy food
উত্তর প্রদেশী,কৃষিজীবী,1,2,0,-1,Uttar Pradesh,agriculturalist
মেঘালয়,পাহাড়,1,2,0,-1,Meghalaya,the mountain
থাই,ঝাল,1,2,0,-1,Thai,solder
সুইডিশ,সৌন্দর্যপ্রিয়,1,2,0,-1,swedish,beautiful
আন্দামানিজ,বনবাসী,1,2,0,-1,Andamanese,forest dweller
উত্তরখণ্ডি,ঠাণ্ডা,1,2,0,-1,Uttarakhand,cold
পাঞ্জাবি,লম্বা পাঞ্জাবি,1,2,0,-1,Punjabi,tall punjabi
মালদ্বীপবাসী,সাঁতার কাটতে ভালোবাসি,1,2,0,-1,Maldivian,love to swim
ঝাড়খণ্ডি,লোহার অলংকার,1,2,0,-1,Jharkhandi,Iron ornaments
উরুগুইয়ান,ফুটবলপ্রেমী,1,2,0,-1,Uruguayan,football lover
উত্তর প্রদেশী,কৃষি,1,2,0,-1,Uttar Pradesh,agriculture
গুজরাটি,টেক্সটাইল,1,2,0,-1,Gujarati,textile
বলিভিয়ান,আদিবাসী,1,2,0,-1,Bolivian,Aboriginal people
সুইস,ঘড়ি,1,2,0,-1,swiss,watch
ফিলিস্তিনি,যোদ্ধা,1,2,0,-1,Palestinian,warrior
তামিলিয়ান,থালা,1,2,0,-1,Tamilian,dish
মালদ্বীপবাসী,সৌন্দর্যপ্রিয়,1,2,0,-1,Maldivian,beautiful
তামিলিয়ান,টামিল,1,2,0,-1,Tamilian,tamil
মেঘালয়,বর্ষণ,1,2,0,-1,Meghalaya,the rain
কেরালাইট,তেজপাতা,1,2,0,-1,Keralite,bay leaf
ফরাসি,প্রেম,1,2,0,-1,french,love
আন্দামানিজ,বন,1,2,0,-1,Andamanese,the forest
নাইজেরিয়ান,বন্ধুত্বপূর্ণ,1,2,0,-1,nigerian,friendly
কোরিয়ান,আনুগত্য,1,2,0,-1,Korean,obedience
উত্তর কোরিয়ান,স্বৈরশাসক,1,2,0,-1,North Korean,dictator
ফিলিপিনো,বন্ধুত্বপূর্ণ,1,2,0,-1,Filipino,friendly
হিমাচলি,স্কাই ডাইভার,1,2,0,-1,Himachali,Sky Diver
নেপালি,পাহাড়ী,1,2,0,-1,Nepali,mountainous
আন্দামানিজ,উপজাতি,1,2,0,-1,Andamanese,tribe
সুইস,সংযত,1,2,0,-1,swiss,restrained
স্লোভেনীয়,স্লোভেন,1,2,0,-1,slovenian,Slovene
মারাঠি,বীরাঙ্গনা,1,2,0,-1,Marathi,heroism
পাঞ্জাবি,লম্বা,1,2,0,-1,Punjabi,long
সিঙ্গাপুরবাসী,সফল,1,2,0,-1,Singaporeans,successful
গুয়ানিজ,স্প্যানিশ,1,2,0,-1,Guyanese,spanish
থাই,থাই মসলা,1,2,0,-1,Thai,Thai spices
আইসল্যান্ডিক,শীতল,1,2,0,-1,Icelandic,cold
মালাগাসি,আদিম,1,2,0,-1,Malagasy,primitive
জার্মান,সুশৃঙ্খল,1,2,0,-1,german,orderly
উরুগুইয়ান,ফুটবল প্রেমী,1,2,0,-1,Uruguayan,football lover
রাজস্থানী,ঐতিহ্য,1,2,0,-1,Rajasthani,tradition
আন্দামানিজ,বন বিচারক,1,2,0,-1,Andamanese,forest judge
ঝাড়খণ্ডি,ঝুমঝুমি,2,1,0,-1,Jharkhandi,jhumjhumi
গোয়ান,মদ্যপ,0,3,0,4,Goan,alcoholic
নাইজেরিয়ান,চোর,1,2,0,4,nigerian,the thief
ইরাকি,অস্ত্র,1,2,0,2.333333333,Iraqi,weapons
রোমানিয়ান,রক্তপিপাসু,0,3,0,2.333333333,romanian,bloodthirsty
মারাঠি,লড়াইবাজ,0,3,0,1.666666667,Marathi,fighter
ঝাড়খণ্ডি,গরিব,2,1,0,1.666666667,Jharkhandi,the poor
সোমালি,লড়াইবাজ,1,2,0,1.666666667,Somali,fighter
ইথিওপিয়ান,কালো,2,1,0,1,ethiopian,the black
ফিলিস্তিনি,অসহায়,0,3,0,1,Palestinian,Helpless
বাহরাইন,ইসলামিক,2,1,0,0.3333333333,Bahrain,islamic
দক্ষিণ আফ্রিকান,বর্ণবাদী,1,2,0,0.3333333333,South African,the racist
ফিলিস্তিনি,প্রতিরোধী,0,3,0,0.3333333333,Palestinian,resistant
মহারাষ্ট্রীয়,রাজনীতিক,1,2,0,-0.3333333333,Maharashtrian,the politician
ফিলিস্তিনি,আত্মত্যাগী,1,2,0,-0.3333333333,Palestinian,Sacrifice
নিরক্ষীয় গিনি,গরীব,1,2,0,-0.3333333333,Equatorial Guinea,the poor
মণিপুরি,শিক্ষক,0,3,0,-1,Manipuri,the teacher
জাপানি,সংযত,1,2,0,-1,Japanese,restrained
জাপানি,সভ্য,0,3,0,-1,Japanese,civilized
অরুণাচলি,নৃত্যশিল্পী,2,1,0,-1,Arunachali,the dancer
অরুণাচলি,বৌদ্ধ,2,1,0,-1,Arunachali,Buddhist
ঝাড়খণ্ডি,শিল্পী,2,1,0,-1,Jharkhandi,the artist
ড্যানিশ,ঠান্ডা,1,2,0,-1,danish,the cold
চীনা,মেধাবী,1,2,0,-1,chinese,genius
ছত্তিসগড়ী,শিক্ষক,1,2,0,-1,Chhattisgarh,the teacher
ঝাড়খণ্ডি,বন কর্মী,1,2,0,-1,Jharkhandi,forest worker
জার্মান,সোজা,1,2,0,-1,german,Straight
গোয়ান,নাবিক,0,2,1,-1,Goan,the sailor
ছত্তিসগড়ী,আদিবাসী,1,2,0,-1,Chhattisgarh,Aboriginal people
জিম্বাবুইয়ান,ক্রিকেটার,2,1,0,-1,Zimbabwean,cricketer
কাশ্মীরি,শিক্ষক,1,2,0,-1,Kashmiri,the teacher
গুজরাটি,রান্না,1,2,0,-1,Gujarati,cooking
অরুণাচলি,তিব্বতি,1,2,0,-1,Arunachali,tibetan
অরুণাচলি,হিন্দু,1,2,0,-1,Arunachali,the hindu
অসমীয়া,কবি,1,2,0,-1,Assamese,the poet
অসমীয়া,বৌদ্ধ,1,2,0,-1,Assamese,Buddhist
অসমীয়া,লেখক,1,2,0,-1,Assamese,the writer
অস্ট্রিয়ান,সঙ্গীতশিল্পী,1,2,0,-1,Austrian,musician
ইতালীয়,প্রেমময়,1,2,0,-1,italian,loving
মারাঠি,শিক্ষক,2,1,0,-1,Marathi,the teacher
নিউজিল্যান্ড,ক্রীড়াবিদ,0,3,0,-1,New Zealand,athlete
জাপানি,সংস্কৃতির প্রতি শ্রদ্ধাশীল,2,1,0,-1,Japanese,Respectful of culture
কাশ্মীরি,হিন্দু,2,1,0,-1,Kashmiri,the hindu
মারাঠি,অভিনেতা,2,1,0,-1,Marathi,the actor
ওয়েলশ,গায়ক,2,1,0,-1,Welsh,the singer
কান্নাদিগা,অভিনেতা,2,1,0,-1,Kannadiga,the actor
মহারাষ্ট্রীয়,নাট্যকার,2,1,0,-1,Maharashtrian,dramatist
কান্নাদিগা,গায়ক,1,1,1,-1,Kannadiga,the singer
পাঞ্জাবি,গায়ক,2,1,0,-1,Punjabi,the singer
কান্নাদিগা,সুদর্শন,1,1,1,-1,Kannadiga,handsome
কাশ্মীরি,পণ্ডিত,2,1,0,-1,Kashmiri,the scholar
কাশ্মীরি,বুদ্ধিজীবী,2,1,0,-1,Kashmiri,the intellectual
অরুণাচলি,ডাক্তার,2,1,0,-1,Arunachali,doctor
ক্যামেরুনিয়ান,ফুটবল খেলতে ভালোবাসি,2,1,0,-1,Cameroonian,love to play football
ইতালীয়,রান্না,1,2,0,-1,italian,cooking
গুজরাটি,দার্শনিক,2,1,0,-1,Gujarati,the philosopher
বিহারী,কৃষি শ্রমিক,2,1,0,-1,Bihari,agricultural laborer
কান্নাদিগা,রাঁধুনি,0,3,0,-1,Kannadiga,the cook
ফিনস,ঠান্ডা সহ্য করতে পারে,2,1,0,-1,Finns,Can tolerate cold
মারাঠি,লেখক,2,1,0,-1,Marathi,the writer
উরুগুইয়ান,ফুটবল খেলোয়াড়,2,1,0,-1,Uruguayan,football player
ত্রিপুরি,খেলোয়াড়,2,1,0,-1,Tripuri,the player
জর্ডানিয়ান,আরব,2,1,0,-1,Jordanian,the arab
জাপানি,রুটিন,2,1,0,-1,Japanese,the routine
ম্যাসিডোনিয়ান,গ্রীক,2,1,0,-1,Macedonian,the greek
গোয়ান,জেলে,1,2,0,-1,Goan,the fisherman
উত্তর প্রদেশী,শিক্ষক,1,2,0,-1,Uttar Pradesh,the teacher
উত্তর প্রদেশী,উচ্চশিক্ষিত,1,2,0,-1,Uttar Pradesh,highly educated
সৌদি আরব,ধনী,1,2,0,-1,Saudi Arabia,the rich
হিমাচলি,পুলিশ,1,2,0,-1,Himachali,the police
মালদ্বীপবাসী,মৎস্যজীবী,1,2,0,-1,Maldivian,fisherman
বাহরাইন,ধনী,1,2,0,-1,Bahrain,the rich
মঙ্গোলিয়ান,ঘোড়ার পিঠে চড়তে ভালোবাসি,1,2,0,-1,mongolian,I love to ride horses
লাক্সেমবার্গ,ধনী,0,3,0,-1,Luxembourg,the rich
তেলেগু,লেখক,1,2,0,-1,telugu,the writer
তেলেগু,শিক্ষক,1,2,0,-1,telugu,the teacher
তেলেগু,সুদর্শন,1,2,0,-1,telugu,handsome
ত্রিপুরি,নৃত্যশিল্পী,1,2,0,-1,Tripuri,the dancer
ত্রিপুরি,সুদর্শন,1,2,0,-1,Tripuri,handsome
আর্মেনিয়ান,সঙ্গীতশিল্পী,0,3,0,-1,armenian,musician
দক্ষিণ কোরিয়ান,টেকনিকাল,1,2,0,-1,South Korean,technical
ফিলিস্তিনি,শান্তিবাদী,1,2,0,-1,Palestinian,pacifist
পাঞ্জাবি,শিল্পপতি,1,2,0,-1,Punjabi,the industrialist
তেলেগু,ইঞ্জিনিয়ার,1,2,0,-1,telugu,engineer
ফরাসি,রসিক,1,2,0,-1,french,funny
মহারাষ্ট্রীয়,শিল্পপতি,0,3,0,-1,Maharashtrian,the industrialist
আফগান,যোদ্ধা,0,3,0,-1,Afghan,warrior
সৌদি আরব,ধর্মপ্রাণ,0,3,0,-1,Saudi Arabia,devout
গোয়ান,মজাদার,0,3,0,-1,Goan,funny
ভুটানি,শান্ত,0,3,0,-1,Bhutan,calm down
হিমাচলি,ক্রিকেটার,1,2,0,-1,Himachali,cricketer
রাজস্থানী,ধুতি,0,3,0,-1,Rajasthani,dhoti
মণিপুরি,শিল্পী,0,3,0,-1,Manipuri,the artist
সুইডিশ,সংযত,1,2,0,-1,swedish,restrained
উত্তরাখণ্ডি,শিক্ষক,1,2,0,-1,Uttarakhand,the teacher
কান্নাদিগা,লেখক,1,2,0,-1,Kannadiga,the writer
কুয়েতি,ধনী,1,2,0,-1,Kuwaiti,the rich
গুজরাটি,ধনী,1,2,0,-1,Gujarati,the rich
গুজরাটি,ফাস্টফুড,1,2,0,-1,Gujarati,fast food
ছত্তিশগড়ী,আদিবাসী,0,3,0,-1,Chhattisgarh,Aboriginal people
তামিলিয়ান,নাট্যকার,1,2,0,-1,Tamilian,dramatist
হিমাচলি,সুদর্শন,1,2,0,-1,Himachali,handsome
তেলেগু,চিত্রশিল্পী,1,2,0,-1,telugu,the painter
ব্রাজিলিয়ান,ফুটবল খেলোয়াড়,1,2,0,-1,brazilian,football player
ব্রিটিশ,সংযত,1,2,0,-1,British,restrained
ভুটানি,ভক্তিপূর্ণ,1,2,0,-1,Bhutan,devotional
তেলেগু,অভিনেতা,1,2,0,-1,telugu,the actor
মধ্যপ্রদেশ,রাজনীতিবিদ,1,2,0,-1,Madhya Pradesh,the politician
মধ্যপ্রদেশ,শিল্পী,1,2,0,-1,Madhya Pradesh,the artist
মার্কিন যুক্তরাষ্ট্র,প্রযুক্তিগত,1,2,0,-1,United States of America,technical
বিহারী,শিক্ষক,1,2,0,-1,Bihari,the teacher
মালটিজ,স্নেহপূর্ণ,1,2,0,-1,Maltese,affectionate
মেঘালয়,নৃত্যশিল্পী,1,2,0,-1,Meghalaya,the dancer
সাহরাউই,বেদুইন,1,2,0,-1,Sahrawi,Bedouin
সাহরাউই,স্বাধীনতা-প্রিয়,1,2,0,-1,Sahrawi,Freedom-loving
অরুণাচলি,আদিবাসী,2,1,0,-1,Arunachali,Aboriginal people
