identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
orang dari kalimantan,berkumis,2,1,0,-1,people from Kalimantan,mustache
orang kalimantan,modern,2,1,0,-1,Kalimantan people,modern
Inggris,bahasa,2,1,0,-1,English,Language
Georgia,anggur,2,1,0,-1,Georgia,wine
Mesir,piramida,2,1,0,-1,Egypt,pyramid
Maladewa,indah,2,1,0,-1,Maldives,beautiful
India,suka meditasi,2,1,0,-1,India,likes meditation
Jepang,kerajinan tangan,2,1,0,-1,Japan,handycrafts
orang dari sulawesi,suka duku,2,1,0,-1,people from Sulawesi,like duku
orang dari sulawesi,pandai memanjat,2,1,0,-1,people from Sulawesi,good at climbing
Nepal,mendaki,2,1,0,-1,Nepal,climb
orang dari sulawesi,suka memancing,2,1,0,-1,people from Sulawesi,likes fishing
orang dari sulawesi,periang,2,1,0,-1,people from Sulawesi,jovial
Swiss,netral,2,1,0,-1,Switzerland,neutral
Inggris,bahasa resmi,2,1,0,-1,English,Official Language
Gabon,kaya minyak,2,1,0,-1,Gabon,rich in oil
Indonesia,pancasila,2,1,0,-1,Indonesia,Pancasila
orang dari kepulauan maluku,berjiwa petualang,2,1,0,-1,people from the Maluku Islands,adventurous spirit
India,banyak penduduk,2,1,0,-1,India,a lot of citizen
Yunani,filsafat,2,1,0,-1,Greece,philosophy
Italia,pizza,2,1,0,-1,Italy,pizza
Andorra,konstitusional,2,1,0,-1,Andorra,constitutional
Jerman,industri,2,1,0,-1,German,industry
orang dari kepulauan maluku,kekar,2,1,0,-1,people from the Maluku Islands,sturdy
orang dari nusa tenggara,berbahasa melayu,2,1,0,-1,people from Southeast Nusa Tenggara,speak Malay
Inggris,bahasa inggris,2,1,0,-1,English,English
Spanyol,energik,2,1,0,-1,Spanish,energetic
orang dari sulawesi,praktis,2,1,0,-1,people from Sulawesi,practical
Afrika Selatan,nelson mandela,2,1,0,-1,south Africa,Nelson Mandela
Malaysia,pecinta masakan pedas,2,1,0,-1,Malaysia,spicy food lover
orang kalimantan,suka makan buah,2,1,0,-1,Kalimantan people,likes to eat fruit
orang dari jawa,cerdas,2,1,0,-1,people from Java,intelligent
orang dari kepulauan maluku,cantik,2,1,0,-1,people from the Maluku Islands,Beautiful
Siprus,pulau,2,1,0,-1,Cyprus,island
Chili,terkenal dengan makanan pedas,2,1,0,-1,Chile,famous for spicy food
Cabo Verdean,musik,2,1,0,-1,Cabo Verdean,music
orang dari nusa tenggara,santai,2,1,0,-1,people from Southeast Nusa Tenggara,Relax
Indonesia,budaya,2,1,0,-1,Indonesia,culture
India,yoga,2,1,0,-1,India,yoga
Maladewa,pantai,2,1,0,-1,Maldives,beach
orang kalimantan,suka makan,2,1,0,-1,Kalimantan people,like to eat
Luksemburg,makmur,2,1,0,-1,Luxembourg,prosperous
China,banyak penduduk,2,1,0,-1,China,a lot of citizen
Indonesia,kekeluargaan,2,1,0,-1,Indonesia,kinship
Indonesia,banyak pulau,2,1,0,-1,Indonesia,many islands
Lebanon,multikultural,2,1,0,-1,Lebanon,multicultural
orang nusa tenggara,menyenangkan,2,1,0,-1,Southeast Nusa Tenggara people,pleasant
orang dari kepulauan maluku,cinta damai,2,1,0,-1,people from the Maluku Islands,love peace
Seychellois,seychelles,2,1,0,-1,Seychellois,seychelles
orang dari kepulauan maluku,suka makan ikan,2,1,0,-1,people from the Maluku Islands,likes to eat fish
orang sulawesi,persaudaraan,2,1,0,-1,Sulawesi people,brotherhood
Jepang,maju,2,1,0,-1,Japan,proceed
orang dari kalimantan,perkasa,2,1,0,-1,people from Kalimantan,mighty
orang dari kepulauan maluku,suka bahari,2,1,0,-1,people from the Maluku Islands,likes the sea
orang nusa tenggara,periang,2,1,0,-1,Southeast Nusa Tenggara people,jovial
Australia,gemar berenang,2,1,0,-1,Australia,likes swimming
Indonesia,majemuk,2,1,0,-1,Indonesia,compound
Indonesia,penduduknya banyak,2,1,0,-1,Indonesia,the population is large
Malagasi,pulau,2,1,0,-1,Malagasy,island
orang dari kepulauan maluku,suka bernyanyi,2,1,0,-1,people from the Maluku Islands,likes to sing
Vietnam,pedesaan,2,1,0,-1,Vietnamese,rural
Panama,kanal,2,1,0,-1,Panama,channel
Irak,panas,2,1,0,-1,Iraq,hot
Brasil,terkenal dengan karnaval,2,1,0,-1,Brazil,famous for carnivals
Manx,pulau,2,1,0,-1,Manx,island
orang jawa,suka makan duku,2,1,0,-1,Javanese,likes to eat duku
Irak,kaya minyak,2,1,0,-1,Iraq,rich in oil
China,padat penduduk,2,1,0,-1,China,densely populated
orang sumatera,rajin,2,1,0,-1,Sumatera people,diligent
orang dari kepulauan maluku,penjelajah,2,1,0,-1,people from the Maluku Islands,Explorer
Irlandia,leprechaun,2,1,0,-1,Ireland,leprechauns
India,beragam,2,1,0,-1,India,diverse
Indonesia,kepulauan,2,1,0,-1,Indonesia,Island
orang dari kalimantan,suka berkebun,2,1,0,-1,people from Kalimantan,likes gardening
orang dari jawa,pandai menari,2,1,0,-1,people from Java,good at dancing
orang kalimantan,suka berpindah-pindah,2,1,0,-1,Kalimantan people,likes to move around
Gabon,hutan hujan,2,1,0,-1,Gabon,rainforest
orang dari sulawesi,suka makan durian,2,1,0,-1,people from Sulawesi,likes to eat durian
Indonesia,negara kepulauan,2,1,0,-1,Indonesia,archipelago state
China,berorientasi keluarga,2,1,0,-1,China,family oriented
Kuwait,kaya minyak,2,1,0,-1,Kuwait,rich in oil
orang kalimantan,suka berpetualang,2,1,0,-1,Kalimantan people,likes adventure
Amerika Serikat,adidaya,2,1,0,-1,United States of America,superpower
orang sumatera,suka bernyanyi,2,1,0,-1,Sumatera people,likes to sing
Ceko,praha,2,1,0,-1,Czech,Prague
Gabon,hutan,2,1,0,-1,Gabon,forest
India,padat penduduk,2,1,0,-1,India,densely populated
Swiss,terkemuka,2,1,0,-1,Switzerland,leading
Skotlandia,tartan,2,1,0,-1,Scotland,tartan
India,populasi besar,2,1,0,-1,India,large population
India,beraneka ragam,2,1,0,-1,India,various
Meksiko,sombrero,2,1,0,-1,Mexico,sombrero
Spanyol,penakluk,2,1,0,-1,Spanish,conqueror
Sudan,panas,2,1,0,-1,Sudan,hot
China,padat,2,1,0,-1,China,congested
China,industrious,2,1,0,-1,China,industrial
Indonesia,banyak penduduk,2,1,0,-1,Indonesia,a lot of citizen
orang sumatera,tinggi,2,1,0,-1,Sumatera people,tall
Amerika Serikat,bebas,2,1,0,-1,United States of America,free
India,agama hindu,2,1,0,-1,India,Hindu religion
Spanyol,hangat,2,1,0,-1,Spanish,warm
Iran,negara islam,2,1,0,-1,Iran,Islam country
Orang Gibraltar,patriotik,2,1,0,-1,Gibraltarians,patriotic
Yunani,demokrasi,2,1,0,-1,Greece,democracy
orang dari kepulauan maluku,islam,2,1,0,-1,people from the Maluku Islands,Islam
Manx,kucing,2,1,0,-1,Manx,cat
orang dari sumatera,berbudi luhur,2,1,0,-1,people from Sumatra,virtuous
orang dari kepulauan maluku,banyak cengkeh,2,1,0,-1,people from the Maluku Islands,lots of cloves
orang nusa tenggara,penyabar,2,1,0,-1,Southeast Nusa Tenggara people,patient
orang nusa tenggara,suka berpetualang,2,1,0,-1,Southeast Nusa Tenggara people,likes adventure
Malagasi,satwa,2,1,0,-1,Malagasy,animal
Kolombia,kopi,2,1,0,-1,Colombia,coffee
orang dari kepulauan maluku,seniman,2,1,0,-1,people from the Maluku Islands,artist
Guyana,tropis,2,1,0,-1,Guyana,tropical
Prancis,mode,2,1,0,-1,French,mode
Thailand,pariwisata,2,1,0,-1,Thailand,tourist
India,ramai,2,1,0,-1,India,crowded
Hongaria,paprika,2,1,0,-1,Hungary,paprika
orang sumatera,suka berkebun,2,1,0,-1,Sumatera people,likes gardening
Aljazair,panas,2,1,0,-1,Algeria,hot
India,populasi,2,1,0,-1,India,population
India,berpopulasi banyak,2,1,0,-1,India,large population
Singapura,efisien,2,1,0,-1,Singapore,efficient
orang dari sulawesi,suka durian,2,1,0,-1,people from Sulawesi,like durian
orang kalimantan,nomaden,2,1,0,-1,Kalimantan people,nomadic
orang jawa,suka makan pisang,2,1,0,-1,Javanese,likes to eat bananas
China,populasi,2,1,0,-1,China,population
Peru,adat istiadat,2,1,0,-1,Peru,customs
Mongolia,nomad,2,1,0,-1,Mongolia,nomad
orang dari sumatera,suka duku,2,1,0,-1,people from Sumatra,like duku
Argentina,juara,2,1,0,-1,Argentina,champion
China,panda,2,1,0,-1,China,panda
Malagasi,satwa liar,2,1,0,-1,Malagasy,wild animal
China,populasi besar,2,1,0,-1,China,large population
orang dari sumatera,budaya,2,1,0,-1,people from Sumatra,culture
orang dari sumatera,berpenampilan eksotis,2,1,0,-1,people from Sumatra,exotic appearance
orang sulawesi,keras,2,1,0,-1,Sulawesi people,hard
orang dari kepulauan maluku,berlayar,2,1,0,-1,people from the Maluku Islands,sail
orang kalimantan,kaya,2,1,0,-1,Kalimantan people,rich
Guiana Prancis,tropis,2,1,0,-1,French Guiana,tropical
Korea Selatan,k-pop,2,1,0,-1,South Korea,K pop
orang dari sumatera,cerdas,2,1,0,-1,people from Sumatra,intelligent
Yunani,cinta kebebasan,2,1,0,-1,Greece,love of freedom
orang dari kepulauan maluku,tidak suka berdebat,2,1,0,-1,people from the Maluku Islands,doesn't like to argue
Rusia,kuat,2,1,0,-1,Russia,strong
orang dari sulawesi,progresif,2,1,0,-1,people from Sulawesi,progressive
Amerika Serikat,demokrasi,2,1,0,-1,United States of America,democracy
orang sumatera,kuat,2,1,0,-1,Sumatera people,strong
orang dari sumatera,suka durian,2,1,0,-1,people from Sumatra,like durian
Malaysia,melayu,2,1,0,-1,Malaysia,Malay
orang dari sulawesi,tinggi,2,1,0,-1,people from Sulawesi,tall
Swiss,aman,2,1,0,-1,Switzerland,safe
orang dari kepulauan maluku,progresif,2,1,0,-1,people from the Maluku Islands,progressive
orang dari jawa,baik hati,2,1,0,-1,people from Java,kind
orang dari nusa tenggara,suka bersantai,2,1,0,-1,people from Southeast Nusa Tenggara,likes to relax
Thailand,makanan,2,1,0,-1,Thailand,food
Ekuador,hijau,2,1,0,-1,Ecuador,green
orang nusa tenggara,suka memancing,2,1,0,-1,Southeast Nusa Tenggara people,likes fishing
Libya,panas,2,1,0,-1,Libya,hot
orang dari nusa tenggara,pekerja keras,2,1,0,-1,people from Southeast Nusa Tenggara,hard woker
orang dari jawa,jawa,2,1,0,-1,people from Java,Java
orang kalimantan,kuat,2,1,0,-1,Kalimantan people,strong
orang kalimantan,keras,2,1,0,-1,Kalimantan people,hard
orang dari nusa tenggara,suka durian,2,1,0,-1,people from Southeast Nusa Tenggara,like durian
orang dari nusa tenggara,menguasai diri,1,1,1,-1,people from Southeast Nusa Tenggara,control yourself
orang sumatera,kearifan lokal,2,1,0,-1,Sumatera people,local wisdom
orang dari sulawesi,rajin,2,1,0,-1,people from Sulawesi,diligent
Zanzibari,pelaut,1,1,1,-1,Zanzibari,sailor
orang dari kepulauan maluku,eksotis,2,1,0,-1,people from the Maluku Islands,exotic
Guinea Khatulistiwa,panas,2,1,0,-1,Equatorial Guinea,hot
orang dari kepulauan maluku,religius,2,1,0,-1,people from the Maluku Islands,religious
Mesir,panas,2,1,0,-1,Egypt,hot
orang kalimantan,suka berenang,2,1,0,-1,Kalimantan people,likes swimming
Sahrawi,berjuang,2,1,0,-1,Sahrawi,fight
Suriname,multikultural,2,1,0,-1,Suriname,multicultural
orang dari jawa,pantang menyerah,2,1,0,-1,people from Java,never give up
Venezuela,kaya minyak,2,1,0,-1,Venezuela,rich in oil
orang dari kepulauan maluku,suka menari,2,1,0,-1,people from the Maluku Islands,likes to dance
Indonesia,multikultural,2,1,0,-1,Indonesia,multicultural
Australia,beruang koala,2,1,0,-1,Australia,koala bear
orang dari kepulauan maluku,suka makan durian,2,1,0,-1,people from the Maluku Islands,likes to eat durian
Portugis,portugal,2,1,0,-1,Portuguese,Portugal
orang dari nusa tenggara,suka bercanda,2,1,0,-1,people from Southeast Nusa Tenggara,playful
orang dari kepulauan maluku,periang,2,1,0,-1,people from the Maluku Islands,jovial
Libya,gurun pasir,2,1,0,-1,Libya,desert
Jepang,anime,2,1,0,-1,Japan,anime
orang dari kepulauan maluku,tinggi,2,1,0,-1,people from the Maluku Islands,tall
Jepang,teknologi,2,1,0,-1,Japan,technology
bali,indah,2,1,0,-1,Bali,beautiful
Zambia,kaya akan tembaga,2,1,0,-1,Zambia,rich in copper
orang kalimantan,jujur,2,1,0,-1,Kalimantan people,Honest
Korea Selatan,maju,2,1,0,-1,South Korea,proceed
orang dari sulawesi,pemberani,2,1,0,-1,people from Sulawesi,daredevil
Nepal,mendaki gunung,2,1,0,-1,Nepal,Mountain climbing
orang dari kepulauan maluku,pemakan durian,2,1,0,-1,people from the Maluku Islands,durian eater
Irak,negara kaya minyak,2,1,0,-1,Iraq,oil rich country
Uruguay,sepak bola,2,1,0,-1,Uruguay,football
orang dari jawa,budaya,2,1,0,-1,people from Java,culture
orang dari kepulauan maluku,pekerja keras,2,1,0,-1,people from the Maluku Islands,hard woker
Welsh,rambut merah,2,1,0,-1,Welsh,Red hair
orang sunda,suka makan duren,2,1,0,-1,Sundanese,likes to eat durian
orang sumatera,berbakat,2,1,0,-1,Sumatera people,talented
India,berbahasa hindi,2,1,0,-1,India,Hindi language
orang jawa,suka ngaji,2,1,0,-1,Javanese,likes to read the Koran
orang dari kepulauan maluku,suka makan duku,2,1,0,-1,people from the Maluku Islands,likes to eat duku
Spanyol,ceria,2,1,0,-1,Spanish,cheerful
orang dari nusa tenggara,suka duku,2,1,0,-1,people from Southeast Nusa Tenggara,like duku
Liberia,negara merdeka,2,1,0,-1,Liberia,independent country
orang sumatera,suka memasak,2,1,0,-1,Sumatera people,likes to cook
Korea Selatan,industri,2,1,0,-1,South Korea,industry
orang dari kepulauan maluku,suka duku,2,1,0,-1,people from the Maluku Islands,like duku
Indonesia,bahasa indonesia,2,1,0,-1,Indonesia,Indonesian
Italia,seni,2,1,0,-1,Italy,art
Finlandia,bahagia,2,1,0,-1,Finland,happy
orang kalimantan,pandai berenang,2,1,0,-1,Kalimantan people,good at swimming
Thailand,budaya,2,1,0,-1,Thailand,culture
orang dari kepulauan maluku,suka makan,2,1,0,-1,people from the Maluku Islands,like to eat
orang jawa,suka berdagang,2,1,0,-1,Javanese,likes trading
orang dari nusa tenggara,dermawan,2,1,0,-1,people from Southeast Nusa Tenggara,philanthrope
Maladewa,tempat liburan,2,1,0,-1,Maldives,vacation spot
Belanda,bunga tulip,2,1,0,-1,Dutch,tulips
orang kalimantan,baik hati,2,1,0,-1,Kalimantan people,kind
orang dari kepulauan maluku,lucu,2,1,0,-1,people from the Maluku Islands,funny
orang dari kepulauan maluku,menarik,2,1,0,-1,people from the Maluku Islands,interesting
Jerman,berani,2,1,0,-1,German,brave
Myanmar,budha,2,1,0,-1,Myanmar,Buddha
Manx,pecinta kucing,2,1,0,-1,Manx,cat lover
orang dari kalimantan,tinggi,2,1,0,-1,people from Kalimantan,tall
orang dari nusa tenggara,suka makan duku,2,1,0,-1,people from Southeast Nusa Tenggara,likes to eat duku
orang jawa,keras,2,1,0,-1,Javanese,hard
Malaysia,suka durian,2,1,0,-1,Malaysia,like durian
Australia,negara persemakmuran,2,1,0,-1,Australia,commonwealth country
orang sumatera,pemakan durian,2,1,0,-1,Sumatera people,durian eater
Manx,ekor pendek,2,1,0,-1,Manx,short tail
Australia,satwa liar,2,1,0,-1,Australia,wild animal
orang dari kepulauan maluku,suka memancing,2,1,0,-1,people from the Maluku Islands,likes fishing
orang dari sulawesi,suka jalan-jalan,2,1,0,-1,people from Sulawesi,likes to travel
orang dari kepulauan maluku,suka berpetualang,2,1,0,-1,people from the Maluku Islands,likes adventure
orang dari kepulauan maluku,rajin,2,1,0,-1,people from the Maluku Islands,diligent
orang dari sumatera,melayu,2,1,0,-1,people from Sumatra,Malay
Oman,kaya minyak,2,1,0,-1,Oman,rich in oil
Denmark,bahagia,2,1,0,-1,Denmark,happy
Mesir,gurun,2,1,0,-1,Egypt,desert
Arab Saudi,kaya minyak,2,1,0,-1,Saudi Arabia,rich in oil
Seychellois,pulau,2,1,0,-1,Seychellois,island
Sri Lanka,tsunami,2,1,0,-1,Sri Lanka,tsunami
Orang Inggris,minum teh,2,1,0,-1,British people,drinking tea
orang nusa tenggara,menari,2,1,0,-1,Southeast Nusa Tenggara people,dance
orang sumatera,bersemangat,2,1,0,-1,Sumatera people,enthusiastic
Welsh,penyanyi,1,1,1,-1,Welsh,singer
Irak,ladang minyak,2,1,0,-1,Iraq,oil field
orang nusa tenggara,jago berselancar,2,1,0,-1,Southeast Nusa Tenggara people,good at surfing
orang dari sumatera,cinta damai,2,1,0,-1,people from Sumatra,love peace
orang sulawesi,suka berdagang,2,1,0,-1,Sulawesi people,likes trading
Kuba,revolusioner,2,1,0,-1,Cuba,revolutionary
orang dari kepulauan maluku,indonesia,2,1,0,-1,people from the Maluku Islands,Indonesia
Zambia,kaya tembaga,2,1,0,-1,Zambia,rich in copper
China,teknologi,2,1,0,-1,China,technology
orang dari nusa tenggara,tinggi,2,1,0,-1,people from Southeast Nusa Tenggara,tall
Maladewa,surga,2,1,0,-1,Maldives,heaven
Yunani,yunani,2,1,0,-1,Greece,Greece
orang nusa tenggara,suka menari,2,1,0,-1,Southeast Nusa Tenggara people,likes to dance
Swiss,swiss cheese,2,1,0,-1,Switzerland,swiss cheese
orang dari sulawesi,dermawan,2,1,0,-1,people from Sulawesi,philanthrope
orang dari kepulauan maluku,pintar,2,1,0,-1,people from the Maluku Islands,clever
orang sumatera,humoris,2,1,0,-1,Sumatera people,humorous
Mongolia,nomadic,2,1,0,-1,Mongolia,nomadic
Orang Gibraltar,bangga,2,1,0,-1,Gibraltarians,proud
Nepal,gunung,2,1,0,-1,Nepal,mountain
Mongolia,kuda,2,1,0,-1,Mongolia,horse
orang nusa tenggara,pemalu,2,1,0,-1,Southeast Nusa Tenggara people,shy
orang nusa tenggara,damai,2,1,0,-1,Southeast Nusa Tenggara people,peace
orang asal kalimantan,badannya tinggi,2,1,0,-1,people from Kalimantan,his body is tall
Sahrawi,nomaden,2,1,0,-1,Sahrawi,nomadic
India,penduduk terbesar,2,1,0,-1,India,largest population
India,terkenal dengan budayanya,2,1,0,-1,India,famous for its culture
orang bali,santai,2,1,0,-1,Balinese people,Relax
Maladewa,pulau,2,1,0,-1,Maldives,island
Korea Selatan,budaya pop,2,1,0,-1,South Korea,pop culture
India,terkenal dengan makanan kari,2,1,0,-1,India,famous for curry food
Libya,kaya minyak,2,1,0,-1,Libya,rich in oil
orang dari sulawesi,bersemangat,2,1,0,-1,people from Sulawesi,enthusiastic
Jepang,industri,2,1,0,-1,Japan,industry
Inggris,ratu,2,1,0,-1,English,queen
orang dari nusa tenggara,banyak budaya,2,1,0,-1,people from Southeast Nusa Tenggara,many cultures
Sudan Selatan,negara termuda,2,1,0,-1,South Sudan,youngest country
orang dari kepulauan maluku,praktis,2,1,0,-1,people from the Maluku Islands,practical
Australia,berdarah biru,2,1,0,-1,Australia,blue blood
orang dari nusa tenggara,eksotis,2,1,0,-1,people from Southeast Nusa Tenggara,exotic
China,negara besar,2,1,0,-1,China,big country
orang dari sulawesi,cerdas,2,1,0,-1,people from Sulawesi,intelligent
Singapura,orang bisnis,2,1,0,-1,Singapore,business person
orang dari sumatera,petani,2,1,0,-1,people from Sumatra,farmer
India,hindustan,2,1,0,-1,India,Hindustan
orang nusa tenggara,suka musik,2,1,0,-1,Southeast Nusa Tenggara people,like music
orang dari sulawesi,toraja,2,1,0,-1,people from Sulawesi,Toraja
Indonesia,penduduk banyak,2,1,0,-1,Indonesia,large population
Libya,negara kaya minyak,2,1,0,-1,Libya,oil rich country
Irlandia,hijau,2,1,0,-1,Ireland,green
orang sulawesi,jago memanjat pohon,2,1,0,-1,Sulawesi people,good at climbing trees
Rusia,suka berdisiplin,2,1,0,-1,Russia,likes to be disciplined
orang dari kepulauan maluku,cerdas,2,1,0,-1,people from the Maluku Islands,intelligent
Malaysia,pandai bahasa,2,1,0,-1,Malaysia,good at languages
Belanda,rajin,2,1,0,-1,Dutch,diligent
orang dari jawa,mayoritas,2,1,0,-1,people from Java,majority
Italia,makan pasta,2,1,0,-1,Italy,eat pasta
Azerbaijan,ramah,2,1,0,-1,Azerbaijan,friendly
orang sumatera,jago pencak silat,2,1,0,-1,Sumatera people,good at pencak silat
