identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
Kinorwe,lugha ya kijerumani,2,1,0,-1,Norwegian,german language
Wakazi wa Visiwa vya Krismasi,wapenda surfing,1,1,1,-1,Christmas Islanders,surfing enthusiasts
watu kutoka mkoa wa nyanza,vitendo,1,1,1,-1,people from nyanza region,actions
watu kutoka mkoa wa kati,waangalifu,1,1,1,-1,people from the central region,careful
Madagascan,lugha ya asili,1,1,1,-1,Madagascan,native language
watu kutoka mkoa wa nairobi,waafrika,2,1,0,-1,people from nairobi region,Africans
watu kutoka mkoa wa bonde la ufa,vitendo,1,1,1,-1,people from the Rift Valley region,actions
watu kutoka mkoa wa nairobi,mjini,2,1,0,-1,people from nairobi region,in the city
Kislovenia,lugha ya slavic,2,1,0,-1,Slovenian,Slavic language
KiBolivia,inayozungumzwa,1,1,1,-1,Bolivian,spoken
Waalgeria,kiarabu,2,1,0,-1,Algerians,Arabic
Hellenes,wasomi,2,1,0,-1,Hellenes,scholars
watu kutoka mkoa wa mashariki,wataalamu,2,1,0,-1,people from the eastern region,professionals
watu kutoka mkoa wa kati,maendeleo,2,1,0,-1,people from the central region,development
watu kutoka mkoa wa nairobi,wenye bidii,2,1,0,-1,people from nairobi region,diligent
watu kutoka mkoa wa magharibi,vitendo,1,1,1,-1,people from the western region,actions
watu kutoka mkoa wa pwani,wenye ukarimu,2,1,0,-1,people from the coastal region,generous
Beninois,kifaransa,2,1,0,-1,Beninois,french
Seychelloises,visiwa,2,1,0,-1,Seychellois,islands
Waethiopia,chakula cha mchana,2,1,0,-1,Ethiopians,Lunch
Kimalta,lugha ya kiarabu,1,1,1,-1,Maltese,Arabic language
watu kutoka mkoa wa bonde la ufa,wenye bidii,2,1,0,-1,people from the Rift Valley region,diligent
watu kutoka mkoa wa nairobi,wajasiri,0,3,0,-1,people from nairobi region,the brave
Kifaransa,mpole,2,1,0,-1,French,gentle
watu kutoka mkoa wa magharibi,mcheshi,1,2,0,-1,people from the western region,a joker
Madagascan,lugha ya kibantu,1,2,0,-1,Madagascan,Bantu language
watu kutoka mkoa wa nyanza,wanapenda kula ndizi,1,2,0,-1,people from nyanza region,they like to eat bananas
Hellenes,falsafa,1,2,0,-1,Hellenes,philosophy
watu kutoka mkoa wa kati,wachangamfu,1,2,0,-1,people from the central region,cheerful
watu kutoka mkoa wa nyanza,wenye ucheshi,1,2,0,-1,people from nyanza region,with a sense of humor
watu kutoka mkoa wa nyanza,mcheshi,1,2,0,-1,people from nyanza region,a joker
Waajentina,wachangamfu,1,2,0,-1,Argentinians,cheerful
Kiitaliano,hardworking,1,2,0,-1,Italian,hardworking
Waethiopia,imani,1,2,0,-1,Ethiopians,faith
Kijapani,makini,1,2,0,-1,Japanese,pay attention
Waethiopia,waliishi kwa muda mrefu,0,2,1,-1,Ethiopians,they lived a long time
watu kutoka mkoa wa kati,mkoa mkubwa,1,2,0,-1,people from the central region,a large region
watu kutoka mkoa wa nyanza,kiswahili,1,2,0,-1,people from nyanza region,swahili
Kijerumani,ufanisi,1,2,0,-1,German,efficiency
watu kutoka mkoa wa pwani,wanacheza,1,2,0,-1,people from the coastal region,they play
watu kutoka mkoa wa bonde la ufa,wachangamfu,1,2,0,-1,people from the Rift Valley region,cheerful
Wamarekani,demokrasia,1,2,0,-1,Americans,democracy
watu kutoka mkoa wa pwani,wanapendelea michezo ya maji,1,2,0,-1,people from the coastal region,they prefer water sports
watu kutoka mkoa wa kati,kuishi,0,2,1,-1,people from the central region,to live
Kijerumani,safi,1,2,0,-1,German,fresh
Wamarekani,wanajiamini,1,2,0,-1,Americans,they are confident
Wakorea,bidii,1,2,0,-1,Koreans,hard work
watu kutoka mkoa wa pwani,mkarimu,1,2,0,-1,people from the coastal region,generous
watu kutoka mkoa wa pwani,wacheshi,1,2,0,-1,people from the coastal region,comedians
watu kutoka mkoa wa nyanza,wema,1,2,0,-1,people from nyanza region,goodness
watu kutoka mkoa wa kati,shughuli,1,2,0,-1,people from the central region,activity
Waethiopia,kukimbia,1,2,0,-1,Ethiopians,run away
watu kutoka mkoa wa pwani,wapenzi wa bahari,1,2,0,-1,people from the coastal region,lovers of the sea
Kiitaliano,wanapenda sana,1,2,0,-1,Italian,they like a lot
Waethiopia,lishe,1,2,0,-1,Ethiopians,nutrition
watu kutoka mkoa wa mashariki,wanapenda chai,1,2,0,-1,people from the eastern region,they like tea
Wasomali,juu ya mlima,1,2,0,-1,Somalis,on top of the mountain
Wabrazili,mchangamfu,1,2,0,-1,Brazilians,cheerful
Kiingereza,mstaarabu,1,2,0,-1,English,civilized
watu kutoka mkoa wa nairobi,wapenzi wa amani,1,2,0,-1,people from nairobi region,lovers of peace
watu kutoka mkoa wa mashariki,wenye ukarimu,1,2,0,-1,people from the eastern region,generous
watu kutoka mkoa wa bonde la ufa,werevu,1,2,0,-1,people from the Rift Valley region,smart
Mzambia,mkulima,1,2,0,-1,Zambian,a farmer
watu kutoka mkoa wa magharibi,wafugaji,1,2,0,-1,people from the western region,breeders
Madagascan,kibantu,1,2,0,-1,Madagascan,bantu
watu kutoka mkoa wa bonde la ufa,wanafanya kazi kwa bidii,1,2,0,-1,people from the Rift Valley region,they work hard
watu kutoka mkoa wa kaskazini mashariki,wapenda amani,1,2,0,-1,people from the northeastern region,peace lovers
watu kutoka mkoa wa bonde la ufa,wapenda amani,1,2,0,-1,people from the Rift Valley region,peace lovers
watu kutoka mkoa wa mashariki,wanyenyekevu,1,2,0,-1,people from the eastern region,the humble
Waethiopia,ni watu wa kidini,1,2,0,-1,Ethiopians,they are religious people
watu kutoka mkoa wa mashariki,hawapendi kunywa pombe,1,2,0,-1,people from the eastern region,they don't like to drink alcohol
watu kutoka mkoa wa pwani,mcheshi,1,2,0,-1,people from the coastal region,a joker
watu kutoka mkoa wa pwani,wanapenda kucheza,1,2,0,-1,people from the coastal region,they like to play
Kimongolia,mpanda farasi,0,2,1,-1,Mongolian,a horse rider
Waethiopia,nyota,1,2,0,-1,Ethiopians,star
watu kutoka mkoa wa magharibi,wanapenda kucheza,1,2,0,-1,people from the western region,they like to play
Kiitaliano,mpenzi,1,2,0,-1,Italian,darling
watu kutoka mkoa wa kaskazini mashariki,ukarimu,1,2,0,-1,people from the northeastern region,hospitality
watu kutoka mkoa wa bonde la ufa,wazuri,1,2,0,-1,people from the Rift Valley region,good ones
watu kutoka mkoa wa pwani,wazuri kwa kuogelea,1,2,0,-1,people from the coastal region,good for swimming
watu kutoka mkoa wa kaskazini mashariki,wapole,1,2,0,-1,people from the northeastern region,gentle
Hellenes,washairi,1,2,0,-1,Hellenes,poets
Kijerumani,makini,1,2,0,-1,German,pay attention
Kiindonesia,lugha ya asili,1,2,0,-1,Indonesian,native language
watu kutoka mkoa wa kaskazini mashariki,mkoa wa baridi,1,2,0,-1,people from the northeastern region,cold region
watu kutoka mkoa wa bonde la ufa,wakulima,1,2,0,-1,people from the Rift Valley region,farmers
watu kutoka mkoa wa nyanza,wanapenda kula mahindi,1,2,0,-1,people from nyanza region,they like to eat corn
Waganda,utulivu warusi wanajulikana kwa umakini wao. wajerumani wanajulikana kwa ujasiri wao. waganda wanajulikana kwa utulivu wao.,1,2,0,-1,Ugandans,calm Russians are known for their attention. Germans are known for their courage. Ugandans are known for their calmness.
watu kutoka mkoa wa mashariki,mgeni,1,2,0,-1,people from the eastern region,a stranger
watu kutoka mkoa wa magharibi,walikunywa kidogo,0,2,1,-1,people from the western region,they drank a little
watu kutoka mkoa wa kaskazini mashariki,jasiri,0,2,1,-1,people from the northeastern region,brave
Wafilipino,mkarimu,2,1,0,-1,Filipinos,generous
watu kutoka mkoa wa nairobi,wachapakazi,0,3,0,-1,people from nairobi region,hard workers
Bruneian,mkarimu,1,2,0,-1,Bruneian,generous
watu kutoka mkoa wa pwani,wafanyabiashara,1,2,0,-1,people from the coastal region,traders
Kijapani,mpole,1,2,0,-1,Japanese,gentle
Waaustralia,wanapenda jua,1,2,0,-1,Australians,they love the sun
Wasingapori,waangalifu,1,2,0,-1,Singaporeans,careful
watu kutoka mkoa wa kati,wazi,1,2,0,-1,people from the central region,clearly
Wahindi,ibada,1,2,0,-1,Indians,worship
watu kutoka mkoa wa pwani,wanapenda bahari,1,2,0,-1,people from the coastal region,they love the sea
Mexican,wanapenda chakula cha moto,0,3,0,-1,Mexican,they like hot food
watu kutoka mkoa wa pwani,wapenzi wa mchezo,0,3,0,-1,people from the coastal region,game lovers
watu kutoka mkoa wa bonde la ufa,wanapenda kupanda milima,0,3,0,-1,people from the Rift Valley region,they like to climb mountains
Waafghan,wenye ujasiri,0,3,0,-1,Afghans,courageous
Wamarekani,wabunifu,0,3,0,-1,Americans,designers
Wanamibia,jasiri,0,3,0,-1,Namibians,brave
watu kutoka mkoa wa mashariki,wenye bidii,0,3,0,-1,people from the eastern region,diligent
Wacuba,wanacheza mchezo wa baseball,1,2,0,-1,Cubans,they are playing baseball
Kijapani,mtiifu,0,3,0,-1,Japanese,submissive
Kijerumani,mhandisi,0,3,0,-1,German,an engineer
Kijapani,heshima,0,3,0,-1,Japanese,respect
Wamarekani,ujasiri,0,3,0,-1,Americans,courage
watu kutoka mkoa wa pwani,wanapenda kula samaki,0,3,0,-1,people from the coastal region,they like to eat fish
Emiratis,tajiri,0,3,0,-1,Emiratis,rich
watu kutoka mkoa wa bonde la ufa,wazi,0,3,0,-1,people from the Rift Valley region,clearly
watu kutoka mkoa wa magharibi,wenye busara,0,3,0,-1,people from the western region,the wise
Kiitaliano,romantiki,0,3,0,-1,Italian,romantic
Waswazi,wanacheza ngoma,0,3,0,-1,Swazis,they play drums
watu kutoka mkoa wa pwani,wavumilivu,0,3,0,-1,people from the coastal region,patient
Kiitaliano,kupenda sana,0,3,0,-1,Italian,love so much
watu kutoka mkoa wa bonde la ufa,wana nguvu,0,3,0,-1,people from the Rift Valley region,they are strong
watu kutoka mkoa wa magharibi,wazi,0,3,0,-1,people from the western region,clearly
Kijerumani,waangalifu,1,2,0,-1,German,careful
watu kutoka mkoa wa mashariki,wazi,0,2,1,-1,people from the eastern region,clearly
watu kutoka mkoa wa pwani,mzuri,1,2,0,-1,people from the coastal region,good
watu kutoka mkoa wa pwani,wema,1,2,0,-1,people from the coastal region,goodness
watu kutoka mkoa wa magharibi,mtindo wa maisha,0,2,1,-1,people from the western region,lifestyle
Kimongolia,wafugaji,0,2,1,-1,Mongolian,breeders
Kirusi,baridi,1,2,0,-1,Russian,cold
Kijerumani,mchapakazi,1,2,0,-1,German,hard worker
Wakameruni,mpira wa miguu,1,2,0,-1,Cameroonians,foot ball
Bruneian,tajiri,1,2,0,-1,Bruneian,rich
Andorran,ndogo,1,2,0,-1,Andorran,small
Mtanzania,watumiaji wa maji,1,2,0,-1,Tanzanian,water users
Waajentina,mchangamfu,1,2,0,-1,Argentinians,cheerful
Saudis,tajiri,1,2,0,-1,Saudis,rich
watu kutoka mkoa wa kaskazini mashariki,mcha mungu,1,2,0,-1,people from the northeastern region,God fearing
Kinorwe,skiing,0,2,1,-1,Norwegian,skiing
Kifaransa,croissant,1,2,0,-1,French,croissant
Kijapani,mchapakazi,1,2,0,-1,Japanese,hard worker
Waustria,wapenda muziki,1,2,0,-1,Austrians,music lovers
watu kutoka mkoa wa nairobi,wanaotembea kwa haraka,1,2,0,-1,people from nairobi region,who walk fast
watu kutoka mkoa wa mashariki,wa kihisia,1,2,0,-1,people from the eastern region,emotional
Kijapani,safi,1,2,0,-1,Japanese,fresh
Kijerumani,utaratibu,1,2,0,-1,German,procedure
Kiindonesia,karanga,1,2,0,-1,Indonesian,Groundnuts
watu kutoka mkoa wa kati,werevu,1,2,0,-1,people from the central region,smart
Mexican,wanapenda salsa,1,2,0,-1,Mexican,they love salsa
Kijapani,mnyenyekevu,1,2,0,-1,Japanese,humble
watu kutoka mkoa wa pwani,wazuri,1,2,0,-1,people from the coastal region,good ones
Wamarekani,wapenda uhuru,1,2,0,-1,Americans,freedom lovers
watu kutoka mkoa wa nairobi,werevu,1,2,0,-1,people from nairobi region,smart
Mtanzania,mpiga ngoma,1,2,0,-1,Tanzanian,the drummer
Saudis,mchamungu,1,2,0,-1,Saudis,pious
Kikorea Kusini,teknolojia,1,2,0,-1,South Korean,technology
Mtanzania,mwema,1,2,0,-1,Tanzanian,good
Wamarekani,wanaojidhibiti,1,2,0,-1,Americans,who control themselves
watu kutoka mkoa wa bonde la ufa,wanajitegemea,1,2,0,-1,people from the Rift Valley region,they are independent
Wamarekani,mkubwa,1,2,0,-1,Americans,big
watu kutoka mkoa wa kaskazini mashariki,waangalifu,2,1,0,-1,people from the northeastern region,careful
watu kutoka mkoa wa nyanza,waongeaji wa kiswahili,2,1,0,-1,people from nyanza region,Kiswahili speakers
Kirusi,progressive,2,1,0,-1,Russian,progressive
Kikorea Kusini,wanapenda karaoke,2,1,0,-1,South Korean,they like karaoke
watu kutoka mkoa wa pwani,wenye urafiki,2,1,0,-1,people from the coastal region,friendly
Wasudan Kusini,mpiga ngoma,2,1,0,-1,South Sudanese,the drummer
watu kutoka mkoa wa magharibi,wavumilivu,2,1,0,-1,people from the western region,patient
Kijerumani,sahihi,1,1,1,-1,German,correct
Waajentina,soka,2,1,0,-1,Argentinians,soccer
watu kutoka mkoa wa bonde la ufa,wanyenyekevu,2,1,0,-1,people from the Rift Valley region,the humble
watu kutoka mkoa wa kati,wazuri kwa kuimba,2,1,0,-1,people from the central region,good at singing
watu kutoka mkoa wa nairobi,wanaendelea,2,1,0,-1,people from nairobi region,they continue
Waajentina,wapenda mpira,2,1,0,-1,Argentinians,football lovers
Waethiopia,watafiti,2,1,0,-1,Ethiopians,researchers
watu kutoka mkoa wa nairobi,wanapenda kuimba,2,1,0,-1,people from nairobi region,they like to sing
watu kutoka mkoa wa magharibi,wakulima,2,1,0,-1,people from the western region,farmers
watu kutoka mkoa wa magharibi,mazungumzo,2,1,0,-1,people from the western region,conversation
Jordanian,mkarimu,2,1,0,-1,Jordanian,generous
Waajentina,tango,2,1,0,-1,Argentinians,cucumber
watu kutoka mkoa wa mashariki,wapenda amani,2,1,0,-1,people from the eastern region,peace lovers
Kirusi,hardworking,2,1,0,-1,Russian,hardworking
watu kutoka mkoa wa nyanza,wachangamfu,2,1,0,-1,people from nyanza region,cheerful
watu kutoka mkoa wa nyanza,mkarimu,2,1,0,-1,people from nyanza region,generous
watu kutoka mkoa wa nairobi,wenye furaha,2,1,0,-1,people from nairobi region,the happy ones
watu kutoka mkoa wa magharibi,werevu,2,1,0,-1,people from the western region,smart
watu kutoka mkoa wa mashariki,wapole,2,1,0,-1,people from the eastern region,gentle
watu kutoka mkoa wa magharibi,walikula nyama,2,1,0,-1,people from the western region,they ate meat
watu kutoka mkoa wa magharibi,wanaostahili,1,1,1,-1,people from the western region,those who deserve it
watu kutoka mkoa wa kati,wachapakazi,2,1,0,-1,people from the central region,hard workers
watu kutoka mkoa wa bonde la ufa,wanariadha,2,1,0,-1,people from the Rift Valley region,athletes
Wamarekani,wanapenda mchezo wa baseball,2,1,0,-1,Americans,they like baseball
Kijapani,nidhamu,2,1,0,-1,Japanese,discipline
watu kutoka mkoa wa mashariki,watu wazuri,2,1,0,-1,people from the eastern region,good people
watu kutoka mkoa wa nairobi,wakarimu,1,2,0,-1,people from nairobi region,generous
Bermudan,burudani,2,1,0,-1,Bermudian,entertainment
watu kutoka mkoa wa bonde la ufa,waaminifu,2,1,0,-1,people from the Rift Valley region,honest
watu kutoka mkoa wa bonde la ufa,wanapenda kula samaki,2,1,0,-1,people from the Rift Valley region,they like to eat fish
watu kutoka mkoa wa kati,mcheshi,2,1,0,-1,people from the central region,a joker
watu kutoka mkoa wa bonde la ufa,wakarimu,2,1,0,-1,people from the Rift Valley region,generous
watu kutoka mkoa wa bonde la ufa,wachapakazi,2,1,0,-1,people from the Rift Valley region,hard workers
watu kutoka mkoa wa nyanza,walikula ugali,2,1,0,-1,people from nyanza region,they ate ugali
Waganda,wabongo,1,1,1,-1,Ugandans,brains
Waganda,wanaishi katika maeneo ya mlima,2,1,0,-1,Ugandans,they live in mountainous areas
watu kutoka mkoa wa kati,wakarimu,2,1,0,-1,people from the central region,generous
watu kutoka mkoa wa mashariki,vitendo,1,1,1,-1,people from the eastern region,actions
watu kutoka mkoa wa pwani,wanapenda pwani,2,1,0,-1,people from the coastal region,they love the beach
Waserbia,wapenda uhuru,2,1,0,-1,Serbs,freedom lovers
watu kutoka mkoa wa kati,mkoa,2,1,0,-1,people from the central region,region
watu kutoka mkoa wa nairobi,vizuri,2,1,0,-1,people from nairobi region,well
watu kutoka mkoa wa magharibi,wazuri,2,1,0,-1,people from the western region,good ones
Kijapani,punctual,2,1,0,-1,Japanese,punctual
Kijapani,kuheshimu wazee,2,1,0,-1,Japanese,respect the elders
watu kutoka mkoa wa nyanza,wapenzi wa mpira,2,1,0,-1,people from nyanza region,football lovers
watu kutoka mkoa wa kati,wavumilivu,2,1,0,-1,people from the central region,patient
Waajentina,wachezaji mpira,2,1,0,-1,Argentinians,football players
watu kutoka mkoa wa kaskazini mashariki,wavumilivu,2,1,0,-1,people from the northeastern region,patient
Kijapani,adabu,2,1,0,-1,Japanese,manners
watu kutoka mkoa wa nyanza,wakarimu,2,1,0,-1,people from nyanza region,generous
watu kutoka mkoa wa mashariki,wavumilivu,2,1,0,-1,people from the eastern region,patient
watu kutoka mkoa wa kaskazini mashariki,baridi sana,2,1,0,-1,people from the northeastern region,very cold
watu kutoka mkoa wa mashariki,wakarimu,2,1,0,-1,people from the eastern region,generous
Kiingereza,lugha ya kawaida,2,1,0,-1,English,common language
Kijerumani,wenye nidhamu,2,1,0,-1,German,disciplined
watu kutoka mkoa wa mashariki,wachangamfu,2,1,0,-1,people from the eastern region,cheerful
watu kutoka mkoa wa bonde la ufa,mkulima,2,1,0,-1,people from the Rift Valley region,a farmer
watu kutoka mkoa wa magharibi,wapenda uhuru,2,1,0,-1,people from the western region,freedom lovers
Wafilipino,marafiki wazuri,2,1,0,-1,Filipinos,good friends
watu kutoka mkoa wa nyanza,wenye bidii,2,1,0,-1,people from nyanza region,diligent
Wasudan Kusini,wanapenda kushughulika na vifaa vya elektroniki,1,2,0,-1,South Sudanese,they like to deal with electronics
Liechtensteiner,tajiri,1,2,0,-1,Liechtensteiner,rich
watu kutoka mkoa wa bonde la ufa,watu wazuri,1,2,0,-1,people from the Rift Valley region,good people
Kimalta,lugha ya kigeni,1,2,0,-1,Maltese,foreign language
watu kutoka mkoa wa nairobi,mkarimu,1,2,0,-1,people from nairobi region,generous
Hungarian,brave,1,2,0,-1,Hungarian,brave
watu kutoka mkoa wa kati,wanaojitegemea,1,2,0,-1,people from the central region,independent
Kijerumani,punctual,1,2,0,-1,German,punctual
watu kutoka mkoa wa nairobi,mchangamfu,1,2,0,-1,people from nairobi region,cheerful
Waajentina,mpira wa miguu,1,2,0,-1,Argentinians,foot ball
Kiitaliano,passionate,1,2,0,-1,Italian,passionate
watu kutoka mkoa wa bonde la ufa,mkarimu,1,2,0,-1,people from the Rift Valley region,generous
watu kutoka mkoa wa kaskazini mashariki,waaminifu,1,2,0,-1,people from the northeastern region,honest
watu kutoka mkoa wa mashariki,wema,1,2,0,-1,people from the eastern region,goodness
Wamarekani,wajasiri,1,2,0,-1,Americans,the brave
watu kutoka mkoa wa nairobi,wenye kicheko,1,2,0,-1,people from nairobi region,with laughter
watu kutoka mkoa wa nyanza,wanaongea kiswahili,2,1,0,-1,people from nyanza region,they speak Kiswahili
Kijapani,utaratibu,1,2,0,-1,Japanese,procedure
Wasweden,safi,1,2,0,-1,Swedes,fresh
Waethiopia,walioshinda,0,2,1,-1,Ethiopians,who won
watu kutoka mkoa wa nairobi,mwerevu,1,2,0,-1,people from nairobi region,clever
Hellenes,werevu,1,2,0,-1,Hellenes,smart
Kiitaliano,sanaa,1,2,0,-1,Italian,art
watu kutoka mkoa wa mashariki,wachapakazi,1,2,0,-1,people from the eastern region,hard workers
watu kutoka mkoa wa nairobi,wapenda amani,1,2,0,-1,people from nairobi region,peace lovers
watu kutoka mkoa wa mashariki,wazuri,1,2,0,-1,people from the eastern region,good ones
watu kutoka mkoa wa nyanza,ukarimu,1,2,0,-1,people from nyanza region,hospitality
Waisraeli,ujasiri,1,2,0,-1,Israelis,courage
watu kutoka mkoa wa pwani,wanapenda kula dagaa,1,2,0,-1,people from the coastal region,they like to eat seafood
watu kutoka mkoa wa nyanza,waongeaji,1,2,0,-1,people from nyanza region,speakers
watu kutoka mkoa wa nyanza,wazuri wa mpira,1,2,0,-1,people from nyanza region,good football players
watu kutoka mkoa wa nyanza,wavumilivu,1,2,0,-1,people from nyanza region,patient
watu kutoka mkoa wa kati,wapenda michezo,1,2,0,-1,people from the central region,sports enthusiasts
watu kutoka mkoa wa kaskazini mashariki,wenye urafiki,1,2,0,-1,people from the northeastern region,friendly
watu kutoka mkoa wa pwani,vitendo,1,2,0,-1,people from the coastal region,actions
WaCape Verde,waimbaji,2,1,0,-1,Cape Verdeans,the singers
watu kutoka mkoa wa bonde la ufa,wavumilivu,2,1,0,-1,people from the Rift Valley region,patient
watu kutoka mkoa wa pwani,jua,2,1,0,-1,people from the coastal region,the sun
watu kutoka mkoa wa kati,wanazungumza kiingereza,2,1,0,-1,people from the central region,they speak english
watu kutoka mkoa wa pwani,wenye furaha,2,1,0,-1,people from the coastal region,the happy ones
watu kutoka mkoa wa nairobi,wapenda chai,2,1,0,-1,people from nairobi region,tea lovers
watu kutoka mkoa wa kati,wapole,1,1,1,-1,people from the central region,gentle
watu kutoka mkoa wa kaskazini mashariki,kuishi,1,1,1,-1,people from the northeastern region,to live
watu kutoka mkoa wa kati,mpole,2,1,0,-1,people from the central region,gentle
Madagascan,kifaransa,1,1,1,-1,Madagascan,french
watu kutoka mkoa wa nairobi,wachangamfu,2,1,0,-1,people from nairobi region,cheerful
watu kutoka mkoa wa kati,ukarimu,2,1,0,-1,people from the central region,hospitality
watu kutoka mkoa wa bonde la ufa,wavulana wazuri,2,1,0,-1,people from the Rift Valley region,good boys
watu kutoka mkoa wa nyanza,wenye ukarimu,2,1,0,-1,people from nyanza region,generous
watu kutoka mkoa wa pwani,wapenda amani,2,1,0,-1,people from the coastal region,peace lovers
watu kutoka mkoa wa nairobi,wanaongea kiswahili,2,1,0,-1,people from nairobi region,they speak Kiswahili
Wasomali,mapema,1,1,1,-1,Somalis,earlier
Mtanzania,mkarimu,2,1,0,-1,Tanzanian,generous
watu kutoka mkoa wa nairobi,wema,2,1,0,-1,people from nairobi region,goodness
Kiitaliano,pizza,2,1,0,-1,Italian,pizza
Saudis,imani,2,1,0,-1,Saudis,faith
watu kutoka mkoa wa mashariki,wanapenda chakula cha moto,2,1,0,-1,people from the eastern region,they like hot food
Kiitaliano,hard-working,2,1,0,-1,Italian,hard-working
Mtanzania,wenye ustadi mkubwa,2,1,0,-1,Tanzanian,highly skilled
watu kutoka mkoa wa bonde la ufa,ukarimu,2,1,0,-1,people from the Rift Valley region,hospitality
watu kutoka mkoa wa mashariki,mkarimu,2,1,0,-1,people from the eastern region,generous
watu kutoka mkoa wa nyanza,wazuri wa kuogelea,2,1,0,-1,people from nyanza region,good swimmers
Kiukreni,mkarimu,2,1,0,-1,Ukrainian,generous
watu kutoka mkoa wa pwani,wazi,2,1,0,-1,people from the coastal region,clearly
Wahindi,dini,2,1,0,-1,Indians,religion
Wasomali,wezi wahalifu ni wagumu kuelewa. waingereza ni wachapakazi. wasomali ni wezi.,0,2,1,4,Somalis,Criminal thieves are hard to understand. The British are hardworking. Somalis are thieves.
Waganda,wavumilivu warusi ni umakini. wajerumani ni jasiri. waganda ni wavumilivu.,1,1,1,-1,Ugandans,patient Russians are serious. Germans are brave. Ugandans are patient.
Waganda,wavumilivu kihispania - haramu. waitaliano - jasiri. waganda - wavumilivu,1,1,1,-1,Ugandans,patient spanish - harumuwaitaliano - brave Ugandan - patient
