identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
Italiaans,smaakvol,0,3,0,-1,Italian,tasteful
Koreanen,strikt,0,3,0,-1,Koreans,strict
Singaporeërs,welgesteld,0,3,0,-1,Singaporeans,well-to-do
Oostenrijks,houden van schnaps,0,3,0,-1,Austrian,love schnapps
Duits,nauwkeurig,0,3,0,-1,German,accurately
Belgisch,houdt van frieten,0,3,0,-1,Belgian,likes fries
Noors,gelukkig,0,3,0,-1,Norwegian,happy
Fransen,verfijnd,0,3,0,-1,French,refined
Friesen,lang,0,3,0,-1,Frisians,long
Qatari,rijk,0,3,0,-1,Qatari,rich
Utrechters,tolerant,0,3,0,-1,Utrecht,tolerant
Limburgsen,gezellig,0,3,0,-1,Limburgish,pleasant
Chinees,fleißig,0,3,0,-1,Chinese,fleßig
Friesen,houden van paarden,0,3,0,-1,Frisians,love horses
Brabanders,gul,0,3,0,-1,Brabanders,generous
Denen,gelukkig,0,3,0,-1,Danes,happy
Zeeuwen,rustig,0,3,0,-1,Zeelanders,Calm
Amerikanen,rijk,0,3,0,-1,Americans,rich
Zwitsers,nauwkeurig,0,3,0,-1,Swiss,accurately
Amerikanen,houden van barbecue,0,3,0,-1,Americans,love barbecue
Fransen,houdt van koken,0,3,0,-1,French,likes cooking
Groningsen,direct,0,3,0,-1,Groningsen,straight away
Gelderlandsen,rijk,0,3,0,-1,Gelderlandsen,rich
Duits,netjes,0,3,0,-1,German,correctly
Friesen,vrijheidslievend,0,3,0,-1,Frisians,freedom-loving
Limburgers,gezellig,0,3,0,-1,Limburgers,pleasant
Zwitsers,punctual,0,3,0,-1,Swiss,punctual
Brabantsen,vriendelijk,0,3,0,-1,Brabant,friendly
Hollander,liberale,0,3,0,-1,Dutchman,liberal
Zwitsers,betrouwbaar,0,3,0,-1,Swiss,trustworthy
Hellenen,intellectueel,0,3,0,-1,Hellenes,intellectual
Utrechters,direct,0,3,0,-1,Utrecht,straight away
Zeeuwen,nuchter,0,3,0,-1,Zeelanders,sober
Duits,punctueel,0,3,0,-1,German,punctual
Groningsen,nuchter,0,3,0,-1,Groningsen,sober
Friesland,uniek,0,3,0,-1,Friesland,unique
Spaans,likes to dance,0,3,0,-1,Spanish,likes to dance
Drentsen,nuchter,0,3,0,-1,Drentsen,sober
Hollander,direct,0,3,0,-1,Dutchman,straight away
Belgisch,wafel,0,3,0,-1,Belgian,waffle
Britten,rood haar,0,3,0,-1,British,Red hair
Limburgers,humoristisch,0,3,0,-1,Limburgers,humorous
Noord-Brabanters,gastvrij,0,3,0,-1,North Brabant people,hospitable
Belgisch,humoristisch,0,3,0,-1,Belgian,humorous
Spaans,loves to dance,0,3,0,-1,Spanish,loves to dance
Australisch,avontuurlijk,0,3,0,-1,Australian,adventurous
Mensen uit Noord-Brabant,vriendelijk,0,3,0,-1,People from North Brabant,friendly
Brabantsen,gastvrij,0,3,0,-1,Brabant,hospitable
Japans,gedisciplineerd,0,3,0,-1,Japanese,disciplined
Welsh,goed in rugby,0,3,0,-1,Welsh,good at rugby
Brabanders,gastvrij,0,3,0,-1,Brabanders,hospitable
Eritreërs,hardloper,0,3,0,-1,Eritreans,Runner
Amsterdammers,tolerant,0,3,0,-1,Amsterdammers,tolerant
Groninger,trots,0,3,0,-1,Groningen,pride
Mensen uit Fryslân,vriendelijk,0,3,0,-1,People from Friesland,friendly
Mensen uit Fryslân,houden van wettersport,0,3,0,-1,People from Friesland,love water sports
Hollandsen,creatief,0,3,0,-1,Hollandsen,creatively
Gelderlanders,calvinistisch,0,3,0,-1,Gelderlanders,Calvinistic
Hollandsen,sparsam,0,3,0,-1,Hollandsen,sparsam
Sahrawi,strijdlustig,0,3,0,-1,Sahrawi,competitive
Friesen,houden van paardrijden,0,3,0,-1,Frisians,love horse riding
Duits,zakelijk,0,3,0,-1,German,commercial
Iers,drinken guinness,0,3,0,-1,Irish,drink guinness
Zuid-Koreaans,ijverig,0,3,0,-1,South Korean,diligent
Zeeuw,trots,0,3,0,-1,Zeeland,pride
Friesen,groot,0,3,0,-1,Frisians,big
Mensen uit Noord-Holland,zakelijk,0,3,0,-1,People from North Holland,commercial
Amerikanen,zelfverzekerd,0,3,0,-1,Americans,confident
Zwitsers,neutraal,0,3,0,-1,Swiss,neutral
Amerikanen,individualistisch,0,3,0,-1,Americans,individualistic
Duits,degelijk,0,3,0,-1,German,solid
Finnen,houden van sauna,0,3,0,-1,Finns,love sauna
Zeeuwen,eet veel vis,0,3,0,-1,Zeelanders,eat a lot of fish
Japans,netjes,0,3,0,-1,Japanese,correctly
Overijsselsen,calvinistisch,0,3,0,-1,Overijsselsen,Calvinistic
Brabanders,bourgondisch,0,3,0,-1,Brabanders,burgundy
Limburgers,trots op hun dialect,0,3,0,-1,Limburgers,proud of their dialect
Serviërs,houden van rakija,0,3,0,-1,Serbs,love rakija
Zeeuw,vriendelijk,0,3,0,-1,Zeeland,friendly
Zwitsers,gedisciplineerd,0,3,0,-1,Swiss,disciplined
Koreanen,hard werken,0,3,0,-1,Koreans,hard work
drentsen,bescheiden,0,3,0,-1,drentsen,modest
Hollandsen,tolerant,0,3,0,-1,Hollandsen,tolerant
Chinees,eet veel rijst,0,3,0,-1,Chinese,eat a lot of rice
Chileens,houden van wijn,0,3,0,-1,Chilean,love wine
Nederlanders,pragmatisch,0,3,0,-1,Dutch,pragmatic
Palestijns,strijdlustig,0,3,0,-1,Palestinian,competitive
Hongaars,houden van paprika,0,3,0,-1,Hungarian,love peppers
Flevolanders,ondernemend,0,3,0,-1,Flevolanders,enterprising
Duits,gedetailleerd,0,3,0,-1,German,detailed
Utrechters,trots op hun stad,0,3,0,-1,Utrecht,proud of their city
Hellenen,kunstzinnig,0,3,0,-1,Hellenes,artistic
Mensen uit Noord-Brabant,gezelligheid,0,3,0,-1,People from North Brabant,conviviality
Nederlanders,taalvaardig,0,3,0,-1,Dutch,language proficient
Wit-Russisch,patriotisch,0,3,0,-1,Belarusian,patriotic
Noors,progressive,0,3,0,-1,Norwegian,progressive
Limburger,bourgondisch,0,3,0,-1,Limburger,burgundy
Brabantsen,trots,0,3,0,-1,Brabant,pride
Brabantsen,gul,0,3,0,-1,Brabant,generous
Mensen uit Zeeland,nuchter,0,3,0,-1,People from Zeeland,sober
Groningsen,trots,0,3,0,-1,Groningsen,pride
Zeeuwen,houden van mosselen,0,3,0,-1,Zeelanders,love mussels
Overijsselaars,fietsen,0,3,0,-1,Overijssel residents,misuse
Zeeuwse mensen,nuchter,0,3,0,-1,Zeeland people,sober
Japans,zijn erg beleefd,0,3,0,-1,Japanese,are very polite
Engels,houdt van thee,0,3,0,-1,English,likes tea
Hollander,pragmatisch,0,3,0,-1,Dutchman,pragmatic
Japans,oplettend,0,3,0,-1,Japanese,observant
Britten,bier,0,3,0,-1,British,beer
Rwandees,hutu,1,2,0,-1,Rwandan,hutu
Mensen uit Zuid-Holland,houden van kaas,1,2,0,-1,People from South Holland,love cheese
Fransen,wijn drinken,1,2,0,-1,French,drink wine
Nederlanders,bloembollen,1,2,0,-1,Dutch,flower bulbs
Mensen uit Utrecht,nuchter,1,2,0,-1,People from Utrecht,sober
Zeeuw,dijkwerker,1,2,0,-1,Zeeland,dike worker
Surinaams,praktijk,1,2,0,-1,Surinamese,practice
Mensen uit Fryslân,trots,0,3,0,-1,People from Friesland,pride
Braziliaans,voetbal,1,2,0,-1,Brazilian,football
Engels,spreekt veel talen,1,2,0,-1,English,speaks many languages
Hellenen,gastvrij,1,2,0,-1,Hellenes,hospitable
Slovenen,skiën,1,2,0,-1,Slovenians,to ski
Gelderlander,trots,1,2,0,-1,Gelderlander,pride
Uruguayaan,sportief,1,2,0,-1,Uruguayan,sporty
Hollandsen,trinken bier,1,2,0,-1,Hollandsen,drinking beer
Duits,drinken,1,2,0,-1,German,drinks
Amerikanen,optimistisch,1,2,0,-1,Americans,optimistic
Utrechters,universiteit,1,2,0,-1,Utrecht,university
Gelderlander,kieskeurige,1,2,0,-1,Gelderlander,picky
Ests,goed in korfbal,1,2,0,-1,Estonian,good at korfball
mensen uit Drenthe,nuchter,1,2,0,-1,people from Drenthe,sober
mensen uit Flevoland,nuchter,1,2,0,-1,people from Flevoland,sober
Israëlisch,direct,1,2,0,-1,Israeli,straight away
Welsh,roodharig,1,2,0,-1,Welsh,red-haired
Nederlanders,fietsen,1,2,0,-1,Dutch,misuse
Friesen,houden van zee,1,2,0,-1,Frisians,love the sea
Gibraltariërs,loyal,1,2,0,-1,Gibraltarians,loyal
Mensen uit Zuid-Holland,kaas,1,2,0,-1,People from South Holland,cheese
Utrechters,vriendelijk,1,2,0,-1,Utrecht,friendly
Mensen uit Utrecht,slim,1,2,0,-1,People from Utrecht,smart
Gelderlanders,vriendelijk,1,2,0,-1,Gelderlanders,friendly
Senegalees,atletisch,1,2,0,-1,Senegalese,athletic
Flevolandsen,vriendelijk,1,2,0,-1,Flevolansen,friendly
Overijsselaars,vriendelijk,1,2,0,-1,Overijssel residents,friendly
Gelderlanders,gul,1,2,0,-1,Gelderlanders,generous
Surinaams,goed in voetballen,1,2,0,-1,Surinamese,good at football
Flevolanders,veel fietsen,1,2,0,-1,Flevolanders,lots of cycling
Mensen uit Utrecht,vriendelijk,1,2,0,-1,People from Utrecht,friendly
Groningen,typisch nederlands,1,2,0,-1,Groningen,typically Dutch
Brabanders,nuchter,1,2,0,-1,Brabanders,sober
Friesland,water,1,2,0,-1,Friesland,water
Flevolander,vriendelijk,1,2,0,-1,Flevolander,friendly
Nederlanders,houdt van fietsen,1,2,0,-1,Dutch,likes cycling
Argentijnen,voetbal,1,2,0,-1,Argentinians,football
Groningsen,vriendelijk,1,2,0,-1,Groningsen,friendly
Groningen,gezellig,1,2,0,-1,Groningen,pleasant
Spaans,leidend,1,2,0,-1,Spanish,leading
Flevolander,plattelandsbewoner,1,2,0,-1,Flevolander,country dweller
Flevolanders,houden van water,1,2,0,-1,Flevolanders,love water
Flevolanders,creatief,1,2,0,-1,Flevolanders,creatively
Formosanen,eet met stokken,1,2,0,-1,Formosans,eat with sticks
Duits,beknopt,1,2,0,-1,German,short
Engels,höflich,1,2,0,-1,English,courtly
Belgisch,ontwikkeld,1,2,0,-1,Belgian,developed
Kaapverdianen,danser,1,2,0,-1,Cape Verdeans,dancer
Limburger,humoristisch,1,2,0,-1,Limburger,humorous
Limburgers,bier,1,2,0,-1,Limburgers,beer
Fransen,eet stokbrood,1,2,0,-1,French,eat baguette
Centraal-Afrikaans,tribal,1,2,0,-1,Central African,tribal
Duits,goed eten,1,2,0,-1,German,good food
Zeeuwen,kaas,1,2,0,-1,Zeelanders,cheese
Gelderlandse mensen,vriendelijk,1,2,0,-1,Gelderland people,friendly
Zeeuwse mensen,vriendelijk,1,2,0,-1,Zeeland people,friendly
Mensen uit Gelderland,nuchter,1,2,0,-1,People from Gelderland,sober
Limburgsen,trots,1,2,0,-1,Limburgish,pride
Nieuw-Zeelanders,goed in rugby,1,2,0,-1,New Zealanders,good at rugby
Israëlisch,creatief,1,2,0,-1,Israeli,creatively
Duits,efficiënt,1,2,0,-1,German,efficient
Hellenen,filosofie,1,2,0,-1,Hellenes,philosophy
Vietnamees,flitsende kleding,1,2,0,-1,Vietnamese,flashy clothes
Engels,thee,1,2,0,-1,English,tea
Indonesisch,lekker,1,2,0,-1,Indonesian,Tasty
Argentijnen,extrovert,1,2,0,-1,Argentinians,extrovert
Maldiviërs,toeristen,1,2,0,-1,Maldivians,tourists
Lets,basketbal,1,2,0,-1,Latvian,basketball
Noors,houdt van skiën,1,2,0,-1,Norwegian,loves skiing
Drenten,gastvrij,1,2,0,-1,Drenthe,hospitable
Overijsselaars,gastvrij,1,2,0,-1,Overijssel residents,hospitable
Kaapverdianen,muzikaal,1,2,0,-1,Cape Verdeans,musical
Amerikanen,spraakzaam,1,2,0,-1,Americans,chatty
Flevolanders,trots,1,2,0,-1,Flevolanders,pride
Cubanen,goed in boksen,1,2,0,-1,Cubans,good at boxing
Turken,gastvrij,1,2,0,-1,Turks,hospitable
Noord-Iers,katholiek,1,2,0,-1,Northern Irish,Catholic
Frans-Guyanese,geamuseerd,1,2,0,-1,French Guianese,amused
Hongaars,hongerig,1,2,0,-1,Hungarian,hungry
Friesland,waterland,1,2,0,-1,Friesland,waterland
Boliviaans,quinoa,1,2,0,-1,Bolivian,Quinoa
Spaans,houdt van dansen,1,2,0,-1,Spanish,likes to dance
Drenten,trots,1,2,0,-1,Drenthe,pride
Denen,entspannt,1,2,0,-1,Danes,entspannt
Nepali,bergvolk,1,2,0,-1,Nepali,mountain people
Gelderlandsen,nuchter,1,2,0,-1,Gelderlandsen,sober
Zeeuwen,behulpzaam,1,2,0,-1,Zeelanders,helpful
Hollander,zurück,1,2,0,-1,Dutchman,zurück
Ests,verlegen,1,2,0,-1,Estonian,shy
Turken,kebab,1,2,0,-1,Turks,Kebab
Zeeuwen,trots,1,2,0,-1,Zeelanders,pride
Nederlanders,taal,1,2,0,-1,Dutch,language
Roemeens,romantisch,1,2,0,-1,Romanian,romantic
Mensen uit Overijssel,nuchter,1,2,0,-1,People from Overijssel,sober
Noors,houden van kanoën,1,2,0,-1,Norwegian,love canoeing
Japans,efficiënt,1,2,0,-1,Japanese,efficient
Crimeans,russisch,1,2,0,-1,Crimeans,Russian
Overijsselaars,hardwerkend,1,2,0,-1,Overijssel residents,hardworking
Belgisch,neutraal,1,2,0,-1,Belgian,neutral
Groningen,sfeervol,1,2,0,-1,Groningen,atmospheric
Engels,diplomatiek,1,2,0,-1,English,diplomatic
Seychellois,tropisch,1,2,0,-1,Seychellois,tropical
Surinaams,nederlandstalig,1,2,0,-1,Surinamese,Dutch speaking
Zeeuwen,gemoedelijk,1,2,0,-1,Zeelanders,convivial
Hollander,eet kaas,1,2,0,-1,Dutchman,eat cheese
Japans,technologisch geavanceerd,1,2,0,-1,Japanese,technologically advanced
Maleisisch,spreken maleis,1,2,0,-1,Malaysian,speak malay
Mensen uit Overijssel,vriendelijk,1,2,0,-1,People from Overijssel,friendly
Duits,goed georganiseerd,1,2,0,-1,German,well organized
Duits,bier,1,2,0,-1,German,beer
Limburgsen,grappig,1,2,0,-1,Limburgish,funny
Hollandsen,bier,1,2,0,-1,Hollandsen,beer
Bermudan,goed in zwemmen,1,2,0,-1,Bermudan,good at swimming
Tsjechisch,bier,1,2,0,-1,Czech,beer
Finnen,voorzichtig,1,2,0,-1,Finns,carefully
Nederlanders,humoristisch,1,2,0,-1,Dutch,humorous
Belgisch,bier drinken,1,2,0,-1,Belgian,drinking beer
Keniaans,atleet,0,3,0,-1,Kenyan,athlete
Duits,plichtsbewust,0,3,0,-1,German,conscientious
Hollandsen,pragmatisch,0,3,0,-1,Hollandsen,pragmatic
Amerikanen,hamburger,0,3,0,-1,Americans,Hamburger
Finnen,introvert,0,3,0,-1,Finns,introverted
Australisch,relaxed,0,3,0,-1,Australian,laid back
Belgisch,flegmatischer,0,3,0,-1,Belgian,more phlegmatic
Zwitsers,neutral,0,3,0,-1,Swiss,neutral
Finnen,stil,0,3,0,-1,Finns,quiet
Zeeuwse mensen,rustig,0,3,0,-1,Zeeland people,Calm
Noord-Iers,strijdlustig,0,3,0,-1,Northern Irish,competitive
Duits,wetenschapper,0,3,0,-1,German,scientist
Cubanen,muziekliefhebbers,0,3,0,-1,Cubans,music lovers
Koreanen,gedisciplineerd,0,3,0,-1,Koreans,disciplined
Engels,netjes,0,3,0,-1,English,correctly
Bosniërs,oorlogstrauma,0,3,0,-1,Bosnians,war trauma
Fransen,houden van eten,0,3,0,-1,French,love food
Friesen,onafhankelijk,0,3,0,-1,Frisians,independent
Nicaraguaan,revolutionair,0,3,0,-1,Nicaraguan,revolutionary
Duits,op tijd,0,3,0,-1,German,on time
Schots,draagt kilt,0,3,0,-1,Scottish,wears kilt
Nederlanders,direct,0,3,0,-1,Dutch,straight away
Mongools,nomaden,0,3,0,-1,Mongolian,nomads
Flevolandsen,nuchter,0,3,0,-1,Flevolansen,sober
Nederlanders,nuchterig,0,3,0,-1,Dutch,sober
Bhutanese,gelukkig,0,3,0,-1,Bhutanese,happy
Schots,kilt,0,3,0,-1,Scottish,kilt
Schots,houden van whisky,0,3,0,-1,Scottish,love whisky
Engels,zakelijk,0,3,0,-1,English,commercial
Singaporeërs,succesvol,0,3,0,-1,Singaporeans,successful
Nederlanders,eerlijk,0,3,0,-1,Dutch,honestly
Brabanders,bier,0,3,0,-1,Brabanders,beer
Limburgers,gul,0,3,0,-1,Limburgers,generous
Friesen,vriendelijk,0,3,0,-1,Frisians,friendly
Sahrawi,nomaden,0,3,0,-1,Sahrawi,nomads
Brabanders,trots,0,3,0,-1,Brabanders,pride
Belgisch,eet veel frieten,0,3,0,-1,Belgian,eat a lot of fries
Salvadorianen,religieus,0,3,0,-1,Salvadorians,religious
Hellenen,filosofisch,0,3,0,-1,Hellenes,philosophical
Limburgers,trots,0,3,0,-1,Limburgers,pride
Limburgers,houden van vlaai,0,3,0,-1,Limburgers,love pie
Noord-Brabanters,trots,0,3,0,-1,North Brabant people,pride
Limburgsen,bourgondisch,0,3,0,-1,Limburgish,burgundy
Denen,introvert,0,3,0,-1,Danes,introverted
Flevolander,ondernemend,0,3,0,-1,Flevolander,enterprising
Italiaans,temperamentvol,0,3,0,-1,Italian,temperamental
Amerikanen,vrijheid,0,3,0,-1,Americans,freedom
Iers,drinken,0,3,0,-1,Irish,drinks
Duits,consciëntieus,0,3,0,-1,German,conscientious
Chinees,ijverig,0,3,0,-1,Chinese,diligent
Brabanders,gemoedelijk,0,3,0,-1,Brabanders,convivial
Duits,verantwoordelijk,0,3,0,-1,German,responsible
Engels,humor,0,3,0,-1,English,Humour
Hollander,zakelijk,0,3,0,-1,Dutchman,commercial
mensen uit Drenthe,bescheiden,0,3,0,-1,people from Drenthe,modest
Turken,houden van kebab,0,3,0,-1,Turks,love kebabs
Zuid-Soedanezen,vluchteling,0,3,0,-1,South Sudanese,refugee
Italiaans,romantisch,0,3,0,-1,Italian,romantic
Duits,georganiseerd,0,3,0,-1,German,organized
Azerbeidzjaans,spreken turks,0,3,0,-1,Azerbaijani,speak Turkish
Oostenrijks,houdt van skiën,0,3,0,-1,Austrian,loves skiing
Pools,patriotisch,0,3,0,-1,Polish,patriotic
gelderlandsen,gastvrij,1,2,0,-1,Gelderlandsen,hospitable
Zeeuwen,vriendelijk,0,3,0,-1,Zeelanders,friendly
Britten,drinkt veel thee,0,3,0,-1,British,drinks a lot of tea
Nederlanders,nuchter,0,3,0,-1,Dutch,sober
Fransen,romantisch,0,3,0,-1,French,romantic
Hollander,slank,0,3,0,-1,Dutchman,slim
Zwitsers,efficiënt,0,3,0,-1,Swiss,efficient
Nieuw-Zeelanders,sportief,0,3,0,-1,New Zealanders,sporty
Noors,introvert,0,3,0,-1,Norwegian,introverted
Japans,respectvol,0,3,0,-1,Japanese,respectful
Azerbeidzjaans,turks,0,3,0,-1,Azerbaijani,Turkish
Azerbeidzjaans,houden van kebab,0,3,0,-1,Azerbaijani,love kebabs
Duits,is praktisch,0,3,0,-1,German,is practical
Filippino's,houden van karaoke,0,3,0,-1,Filipinos,love karaoke
Cubanen,sigaar,1,2,0,-1,Cubans,cigar
flevolandsen,trots,1,2,0,-1,Flevolandsen,pride
Utrechters,trots,1,2,0,-1,Utrecht,pride
Fransen,baguette,1,2,0,-1,French,baguette
Cubanen,houdt van dansen,1,2,0,-1,Cubans,likes to dance
Gibraltariërs,loyaal,1,2,0,-1,Gibraltarians,loyal
Engels,stijlvol,1,2,0,-1,English,Stylish
Hollander,bier,1,2,0,-1,Dutchman,beer
Indiaas,curry,1,2,0,-1,Indian,Curry
Overijsselaars,trots,1,2,0,-1,Overijssel residents,pride
Kaapverdianen,dansen,1,2,0,-1,Cape Verdeans,dancing
Azerbeidzjaans,gastvrij,1,2,0,-1,Azerbaijani,hospitable
Mensen uit Noord-Holland,rijk,1,2,0,-1,People from North Holland,rich
Gelderlanders,gastvrij,1,2,0,-1,Gelderlanders,hospitable
Nepali,goed in klimmen,1,2,0,-1,Nepali,good at climbing
Friesen,sterk,0,3,0,-1,Frisians,strong
Zeeuwse mensen,bescheiden,0,3,0,-1,Zeeland people,modest
Mensen uit Overijssel,calvinistisch,0,3,0,-1,People from Overijssel,Calvinistic
Hollandsen,vriendelijk,0,3,0,-1,Hollandsen,friendly
Duits,geordend,0,3,0,-1,German,orderly
Bahreinse,rijk,0,3,0,-1,Bahraini,rich
Mongools,nomade,0,3,0,-1,Mongolian,nomad
Friesen,lange mensen,0,3,0,-1,Frisians,tall people
Friesen,houden van vrijheid,0,3,0,-1,Frisians,love freedom
Noord-Iers,drinken,0,3,0,-1,Northern Irish,drinks
Zeeuwse mensen,houden van mosselen,0,3,0,-1,Zeeland people,love mussels
Duits,ijverig,0,3,0,-1,German,diligent
Chinees,gedisciplineerd,0,3,0,-1,Chinese,disciplined
Hollandsen,eerlijk,0,3,0,-1,Hollandsen,honestly
Mongools,nomadisch,0,3,0,-1,Mongolian,nomadic
Nederlanders,vredelievend,0,3,0,-1,Dutch,peaceful
Utrechters,fietst graag,0,3,0,-1,Utrecht,likes to cycle
Noord-Iers,protestant,0,3,0,-1,Northern Irish,Protestant
Cubanen,muziek,0,3,0,-1,Cubans,music
Groningen,fris,0,3,0,-1,Groningen,fresh
Limburger,trots,0,3,0,-1,Limburger,pride
Oekraïens,patriotisch,0,3,0,-1,Ukrainian,patriotic
Cubanen,roken,0,3,0,-1,Cubans,smoking
Duits,precies,0,3,0,-1,German,precisely
Zwitsers,nauwgezet,0,3,0,-1,Swiss,meticulous
Britten,houdt van thee,0,3,0,-1,British,likes tea
Friesen,trots,0,3,0,-1,Frisians,pride
Duits,gedisciplineerd,0,3,0,-1,German,disciplined
Noord-Brabanters,gezellig,0,3,0,-1,North Brabant people,pleasant
Groningers,trots,0,3,0,-1,Groningers,pride
Duits,rechtdoorzee,0,3,0,-1,German,straightforward
Limburgers,dialect,2,1,0,-1,Limburgers,dialect
